case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,fourier_ff_correction_success,fourier_ff_correction_acquisition_time_s,fourier_ff_correction_residual_x_urad,fourier_ff_correction_residual_y_urad,fourier_ff_correction_residual_norm_urad,fourier_ff_correction_pointing_error_x_urad,fourier_ff_correction_pointing_error_y_urad,fourier_ff_correction_pointing_error_norm_urad,fourier_ff_correction_thermal_residual_norm_urad,fourier_ff_correction_scan_index,fourier_plus_drift_correction_success,fourier_plus_drift_correction_acquisition_time_s,fourier_plus_drift_correction_residual_x_urad,fourier_plus_drift_correction_residual_y_urad,fourier_plus_drift_correction_residual_norm_urad,fourier_plus_drift_correction_pointing_error_x_urad,fourier_plus_drift_correction_pointing_error_y_urad,fourier_plus_drift_correction_pointing_error_norm_urad,fourier_plus_drift_correction_thermal_residual_norm_urad,fourier_plus_drift_correction_scan_index,fourier_ff_correction_with_nonthermal_success,fourier_ff_correction_with_nonthermal_acquisition_time_s,fourier_ff_correction_with_nonthermal_residual_x_urad,fourier_ff_correction_with_nonthermal_residual_y_urad,fourier_ff_correction_with_nonthermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_pointing_error_x_urad,fourier_ff_correction_with_nonthermal_pointing_error_y_urad,fourier_ff_correction_with_nonthermal_pointing_error_norm_urad,fourier_ff_correction_with_nonthermal_thermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_scan_index
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3448.5,-630.3823664357075,-593.578590663039,865.8622703447716,-18.709280561958742,-216.29647953396324,217.1041322451792,-649.0916469976662,-809.8750701970023,1037.8909362398067,1.0,0.1,-1.6832956420355458,0.6679709119517838,1.8109857419951043,-1.6832956420355458,0.6679709119517838,1.8109857419951043,1.8109857419951043,0.0,1.0,0.1,-10.050756340174871,0.8446740918496971,10.086187452700226,-10.050756340174871,0.8446740918496971,10.086187452700226,10.086187452700226,0.0,1.0,0.9,-13.362532248881848,9.693360585760615,16.50813458716595,-53.36253224888185,9.693360585760615,54.2357915721577,54.2357915721577,8.0,1.0,9.1,11.239963097866394,-15.451805442113596,19.107460895219166,-28.760036902133606,-215.4518054421136,217.36287675423893,10.086187452700226,90.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3509.0,-639.1910670402817,-593.8717461474213,872.4957713687104,43.162012813675545,-166.91889055080594,172.4090350673068,-596.0290542266061,-760.7906366982272,966.4641878362366,1.0,0.1,-10.491996246609801,0.3748154275695015,10.498689053573225,-10.491996246609801,0.3748154275695015,10.498689053573225,10.498689053573225,0.0,1.0,0.1,-10.495477390246606,0.6756425940639019,10.51720203115311,-10.495477390246606,0.6756425940639019,10.51720203115311,10.51720203115311,0.0,1.0,0.9,-15.425719936756536,9.854985210433597,18.305014861100577,-55.425719936756536,9.854985210433597,56.2950367617398,56.2950367617398,8.0,1.0,6.1000000000000005,-7.333464576571032,-6.243247956742039,9.631087568140256,32.66653542342897,-166.24324795674204,169.42231266210763,10.51720203115311,60.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3569.5,-647.5151597873682,-594.1959295911188,878.8314314458233,9.012716014772426,-165.45036854431646,165.6956653066491,-638.5024437725958,-759.6462981354352,992.3446321588319,1.0,0.1,-18.816088993696326,0.050631983871994635,18.816157116066258,-18.816088993696326,0.050631983871994635,18.816157116066258,18.816157116066258,0.0,1.0,0.1,-9.948838901454451,0.43667707005795364,9.958417662992842,-9.948838901454451,0.43667707005795364,9.958417662992842,9.958417662992842,0.0,1.0,0.9,-16.754445479365586,9.999160484228469,19.511398046024024,-56.754445479365586,9.999160484228469,57.62855448525181,57.62855448525181,8.0,1.0,5.9,-0.9361228866820284,-5.013691474258508,5.1003360926533405,-0.9361228866820284,-165.0136914742585,165.01634676607267,9.958417662992842,58.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3630.0,-655.363245028074,-594.5190429792121,884.8468090006572,48.04396106065815,-218.4406229794838,223.66163721582436,-607.3192839674158,-812.959665958696,1014.7611202417883,1.0,0.9,13.335825765597974,-0.2724814042213666,13.338609184095366,-26.664174234402026,-0.2724814042213666,26.66556644285276,26.66556644285276,8.0,1.0,0.1,-8.473693879628286,0.1629841799560836,8.475261164622943,-8.473693879628286,0.1629841799560836,8.475261164622943,8.475261164622943,0.0,1.0,0.9,-17.33324406159045,10.145092572486533,20.083930218037054,-57.33324406159045,10.145092572486533,58.22391070625725,58.22391070625725,8.0,1.0,9.5,-0.4297328189701375,-18.277638799527722,18.282689910997814,39.57026718102986,-218.27763879952772,221.83537509756007,8.475261164622943,94.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3690.5,-662.7536726946087,-594.8413228303414,890.5496224336648,198.75882194886614,-237.96546072354252,310.0526242428355,-463.9948507457425,-832.8067835538839,953.3406318058248,1.0,0.9,5.9453980990632544,-0.5947612553505905,5.975073180071619,-34.054601900936746,-0.5947612553505905,34.05979523693809,34.05979523693809,8.0,1.0,0.1,-6.220353107694336,-0.1390908344098989,6.221907990690592,-6.220353107694336,-0.1390908344098989,6.221907990690592,6.221907990690592,0.0,1.0,0.9,-17.21883395497025,10.280005571021888,20.05409577390807,-57.21883395497025,10.280005571021888,58.13495913567582,58.13495913567582,8.0,1.0,14.5,-7.461531158828166,1.8954484420476092,7.698517521615723,192.53846884117183,-238.1045515579524,306.2104496197289,6.221907990690592,144.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3751.0,-669.706611828162,-595.1430585209961,895.9364966514547,114.30153005633483,-149.27289498144486,188.00860871077336,-555.4050817718271,-744.415953502441,928.7787232096342,1.0,0.9,-1.007541034490032,-0.8964969460052998,1.3486458802732737,-41.00754103449003,-0.8964969460052998,41.01733936361037,41.01733936361037,8.0,1.0,0.1,-3.404223525110524,-0.4413325739311631,3.4327120837216496,-3.404223525110524,-0.4413325739311631,3.4327120837216496,3.4327120837216496,0.0,1.0,0.9,-16.5244578372683,10.411242506392,19.530787934503852,-56.5244578372683,10.411242506392,57.47528429093696,57.47528429093696,8.0,1.0,6.5,-9.10269346877567,10.285772444623944,13.73521543948534,110.89730653122433,-149.71422755537606,186.3130766435444,3.4327120837216496,64.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3811.5,-676.2426826282679,-595.3933489623523,900.9980054344636,90.33983189415594,-157.70271553698015,181.74551360185495,-585.9028507341119,-753.0960644993324,954.1676125622488,1.0,0.9,-7.543611834595936,-1.1467873873615417,7.6302818311558696,-47.543611834595936,-1.1467873873615417,47.557440507144015,47.557440507144015,8.0,1.0,0.1,-0.2854281681907196,-0.7041239802287009,0.7597761635704411,-0.2854281681907196,-0.7041239802287009,0.7597761635704411,0.7597761635704411,0.0,1.0,0.9,-15.40696062457846,10.55732050079655,18.677030059510273,-55.40696062457846,10.55732050079655,56.40379687405917,56.40379687405917,8.0,1.0,6.300000000000001,10.054403725965244,1.593160482791177,10.17984256305721,90.05440372596524,-158.40683951720882,182.21559328517935,0.7597761635704411,62.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3872.0,-682.3772664227909,-595.5928381365778,905.7425476205831,228.13533406571028,-168.11651546325277,283.38823797183136,-454.2419323570806,-763.7093535998306,888.5874801545235,1.0,0.9,-13.678195629118932,-1.3462765615870467,13.744289586905788,-53.67819562911893,-1.3462765615870467,53.6950756268975,53.6950756268975,8.0,1.0,0.1,2.8589548564428924,-0.9209159128307647,3.0036159857217632,2.8589548564428924,-0.9209159128307647,3.0036159857217632,3.0036159857217632,0.0,1.0,0.9,-14.046729186866628,10.705034472629222,17.66092760614093,-54.04672918686663,10.705034472629222,55.096703157799574,55.096703157799574,8.0,1.0,15.0,-9.005711077846854,-9.037431376083532,12.758448099007678,230.99428892215315,-169.03743137608353,286.2376892040517,3.0036159857217632,149.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3932.5,-688.1366947018489,-595.7133902015913,910.1684206017362,176.09059102782888,-127.81804436013245,217.58986353361885,-512.0461036740201,-723.5314345617238,886.3909685272585,1.0,0.9,-19.437623908176988,-1.4668286266005452,19.49289125336589,-59.43762390817699,-1.4668286266005452,59.45572068413356,59.45572068413356,8.0,1.0,0.1,5.7421269658599385,-1.0595162787780055,5.839057872384162,5.7421269658599385,-1.0595162787780055,5.839057872384162,5.839057872384162,0.0,1.0,0.9,-12.647864133348435,10.869681145687082,16.67688326230495,-52.647864133348435,10.869681145687082,53.75823254174584,53.75823254174584,8.0,1.0,6.800000000000001,21.83271799368879,-8.877560638910495,23.56859473726584,181.8327179936888,-128.8775606389105,222.87342364940778,5.839057872384162,67.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,3993.0,-693.5423295838752,-595.7394456704226,914.2791969919971,302.12369205971356,-26.97333751707088,303.3253801458138,-391.4186375241617,-622.7127831874934,735.5132630662654,1.0,0.9,-24.843258790203322,-1.4928840954318048,24.8880736546525,-64.84325879020332,-1.4928840954318048,64.8604418228528,64.8604418228528,8.0,1.0,0.1,8.106493083809482,-1.104805137358312,8.181431690687413,8.106493083809482,-1.104805137358312,8.181431690687413,8.181431690687413,0.0,1.0,0.9,-11.405841165104789,11.053689342283292,15.883238358700854,-51.40584116510479,11.053689342283292,52.580838277529296,52.580838277529296,8.0,1.0,27.200000000000003,-9.769814856476955,11.921857345570857,15.413629192957108,310.23018514352304,-28.078142654429143,311.49823413481346,8.181431690687413,271.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,4053.5,-698.6079081179054,-595.675133610674,918.0859840379712,166.132942151627,-184.2890406210409,248.11812703021016,-532.4749659662784,-779.9641742317149,944.3906514074301,1.0,2.3000000000000003,10.091162675766554,-1.4285720356832599,10.19178012959072,-69.90883732423345,-1.4285720356832599,69.9234320817226,69.9234320817226,22.0,1.0,0.1,9.747187017005558,-1.066832266570259,9.805395750783196,9.747187017005558,-1.066832266570259,9.805395750783196,9.805395750783196,0.0,1.0,0.9,-10.48926917350559,11.239601841731542,15.37378994766449,-50.48926917350559,11.239601841731542,51.725186816824134,51.725186816824134,8.0,1.0,10.100000000000001,15.880129168632493,14.644127112388901,21.601596267319138,175.8801291686325,-185.3558728876111,255.52029166057065,9.805395750783196,100.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,4114.0,-703.3627091177083,-595.4954498255612,921.5931484881761,105.71466360059551,-229.34284266317303,252.5346106596322,-597.6480455171128,-824.8382924887342,1018.5977592092746,1.0,2.3000000000000003,5.336361675963644,-1.2488882505704169,5.4805545156586435,-74.66363832403636,-1.2488882505704169,74.67408258321574,74.67408258321574,22.0,1.0,0.1,10.506097060422917,-0.9325137499704397,10.547400501398958,10.506097060422917,-0.9325137499704397,10.547400501398958,10.547400501398958,0.0,1.0,0.9,-10.049444016721282,11.439110068693594,15.22644292699061,-50.04944401672128,11.439110068693594,51.340043684697086,51.340043684697086,8.0,1.0,14.100000000000001,-3.779239338981597,9.724643586856587,10.433184694650862,116.2207606610184,-230.2753564131434,257.9418635658546,10.547400501398958,140.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,4174.5,-707.8228779574974,-595.1979022800098,924.8101261548547,296.5101558268506,-214.81160829357705,366.1451891888468,-411.3127221306468,-810.0095105735868,908.4566927521555,1.0,2.3000000000000003,0.8761928361744822,-0.9513407050189926,1.2933534022801025,-79.12380716382552,-0.9513407050189926,79.12952615323356,79.12952615323356,22.0,1.0,0.1,10.312791436613566,-0.7172673300553924,10.337704756755963,10.312791436613566,-0.7172673300553924,10.337704756755963,10.337704756755963,0.0,1.0,0.9,-10.181002686797228,11.641741456689829,15.465541046241576,-50.18100268679723,11.641741456689829,51.51371831654905,51.51371831654905,8.0,1.0,26.400000000000002,-13.177052736535813,-15.528875623632416,20.36616549465537,306.8229472634642,-215.52887562363242,374.95735383510714,10.337704756755963,263.0
