case_id,model,uses_nonthermal_error,success_rate,mean_acquisition_time_s,median_acquisition_time_s,p95_acquisition_time_s,mean_initial_error_urad,p95_initial_error_urad,mean_thermal_residual_urad,p95_thermal_residual_urad,mean_nonthermal_error_urad,p95_nonthermal_error_urad,mean_uncorrected_total_error_urad,p95_uncorrected_total_error_urad
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,4.907410701966076,8.44137814604108,4.907410701966076,8.44137814604108,0.0,0.0,176.2558698088468,217.83523497599577
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,176.2558698088468,217.83523497599577
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,thermal_plus_nonthermal_no_correction,True,0.9800664451827242,30.874576271186445,24.6,80.60000000000012,365.9402058147144,669.6860098823614,176.2558698088468,217.83523497599577,313.88987956420567,532.7274110498992,365.9402058147144,669.6860098823614
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,bcase_correction_with_nonthermal,True,0.9767441860465116,21.780272108843544,18.8,53.55499999999989,314.49196699318435,535.4837129492918,4.907410701966076,8.44137814604108,313.88987956420567,532.7274110498992,365.9402058147144,669.6860098823614
13_LTAN06_800km_1213COLD_MY_STTLCT_PROP_HEAT_MY_0p5,no_correction,False,0.9169435215946844,5.552173913043479,5.800000000000001,9.5,146.61045943732597,221.69822089994315,146.61045943732597,221.69822089994315,0.0,0.0,146.61045943732597,221.69822089994315
13_LTAN06_800km_1213COLD_MY_STTLCT_PROP_HEAT_MY_0p5,static_bias_correction,False,1.0,3.847840531561461,1.5,18.5,112.53502503948624,271.03999512633555,112.53502503948624,271.03999512633555,0.0,0.0,146.61045943732597,221.69822089994315
13_LTAN06_800km_1213COLD_MY_STTLCT_PROP_HEAT_MY_0p5,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,7.605670897728078,16.396287861366684,7.605670897728078,16.396287861366684,0.0,0.0,146.61045943732597,221.69822089994315
13_LTAN06_800km_1213COLD_MY_STTLCT_PROP_HEAT_MY_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,146.61045943732597,221.69822089994315
13_LTAN06_800km_1213COLD_MY_STTLCT_PROP_HEAT_MY_0p5,thermal_plus_nonthermal_no_correction,True,0.973421926910299,42.64914675767918,31.900000000000002,112.80000000000001,415.80427048418704,716.0752676509147,146.61045943732597,221.69822089994315,312.74248982558845,543.0884663828018,415.80427048418704,716.0752676509147
13_LTAN06_800km_1213COLD_MY_STTLCT_PROP_HEAT_MY_0p5,bcase_correction_with_nonthermal,True,0.9800664451827242,22.55627118644068,18.8,65.26,311.62176791509205,540.5485455301911,7.605670897728078,16.396287861366684,312.74248982558845,543.0884663828018,415.80427048418704,716.0752676509147
14_LTAN06_800km_1213COLD_MY_STTLCT_PCDU_HEAT_MY_0p5,no_correction,False,0.9335548172757475,15.224911032028473,18.400000000000002,30.8,236.120403676272,351.81534930512646,236.120403676272,351.81534930512646,0.0,0.0,236.120403676272,351.81534930512646
14_LTAN06_800km_1213COLD_MY_STTLCT_PCDU_HEAT_MY_0p5,static_bias_correction,False,1.0,3.9209302325581388,3.2,18.5,113.44463113608207,272.1260904516406,113.44463113608207,272.1260904516406,0.0,0.0,236.120403676272,351.81534930512646
14_LTAN06_800km_1213COLD_MY_STTLCT_PCDU_HEAT_MY_0p5,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,7.291449244342146,13.866948928266018,7.291449244342146,13.866948928266018,0.0,0.0,236.120403676272,351.81534930512646
14_LTAN06_800km_1213COLD_MY_STTLCT_PCDU_HEAT_MY_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,236.120403676272,351.81534930512646
14_LTAN06_800km_1213COLD_MY_STTLCT_PCDU_HEAT_MY_0p5,thermal_plus_nonthermal_no_correction,True,0.9700996677740864,58.94554794520549,39.0,156.89000000000001,480.20378652224787,855.3898188242815,236.120403676272,351.81534930512646,315.1876790199094,569.8075921154817,480.20378652224787,855.3898188242815
14_LTAN06_800km_1213COLD_MY_STTLCT_PCDU_HEAT_MY_0p5,bcase_correction_with_nonthermal,True,0.9767441860465116,22.783673469387757,18.8,63.30999999999992,314.55282921968364,575.5937925002075,7.291449244342146,13.866948928266018,315.1876790199094,569.8075921154817,480.20378652224787,855.3898188242815
15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,no_correction,False,0.9003322259136213,14.710332103321035,18.400000000000002,30.8,231.26495375447985,346.57815456645585,231.26495375447985,346.57815456645585,0.0,0.0,231.26495375447985,346.57815456645585
15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,static_bias_correction,False,1.0,3.963455149501661,3.2,18.5,114.09558783000358,272.96282702702723,114.09558783000358,272.96282702702723,0.0,0.0,231.26495375447985,346.57815456645585
15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,7.4174897206220045,12.428709138457318,7.4174897206220045,12.428709138457318,0.0,0.0,231.26495375447985,346.57815456645585
15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,231.26495375447985,346.57815456645585
15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,thermal_plus_nonthermal_no_correction,True,0.9867109634551495,53.12962962962964,35.5,142.44,443.5056593200844,804.207169993907,231.26495375447985,346.57815456645585,292.2724859880258,511.8938385876256,443.5056593200844,804.207169993907
15_LTAN06_800km_1213COLD_MY_STTLCT_HEAT_MY_0p5,bcase_correction_with_nonthermal,True,0.9534883720930233,20.535540069686412,17.8,55.74,292.0116755614311,516.9110046175975,7.4174897206220045,12.428709138457318,292.2724859880258,511.8938385876256,443.5056593200844,804.207169993907
16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,no_correction,False,0.9269102990033222,363.5336917562724,378.70000000000005,455.90000000000003,1210.7583442686491,1352.7935288416334,1210.7583442686491,1352.7935288416334,0.0,0.0,1210.7583442686491,1352.7935288416334
16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,static_bias_correction,False,1.0,3.2152823920265785,1.5,13.4,97.64995440202458,259.59800808499375,97.64995440202458,259.59800808499375,0.0,0.0,1210.7583442686491,1352.7935288416334
16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,bcase_correction,False,1.0,0.09999999999999998,0.1,0.1,5.153837597962487,9.83049738711719,5.153837597962487,9.83049738711719,0.0,0.0,1210.7583442686491,1352.7935288416334
16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1210.7583442686491,1352.7935288416334
16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,thermal_plus_nonthermal_no_correction,True,0.7807308970099668,356.2965957446809,379.5,633.3000000000001,1288.4839898254572,1745.3124715691806,1210.7583442686491,1352.7935288416334,317.25676038842374,569.2956740438558,1288.4839898254572,1745.3124715691806
16_LTAN06_800km_1213COLD_PY_STTLCT_HEAT_PY_0p5,bcase_correction_with_nonthermal,True,0.9767441860465116,22.75170068027211,19.400000000000002,56.435,317.80304677424937,569.9337156053883,5.153837597962487,9.83049738711719,317.25676038842374,569.2956740438558,1288.4839898254572,1745.3124715691806
17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,no_correction,False,0.9767441860465116,139.60986394557824,145.4,195.20000000000002,930.7487751606869,1062.4366738563274,930.7487751606869,1062.4366738563274,0.0,0.0,930.7487751606869,1062.4366738563274
17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,static_bias_correction,False,0.946843853820598,7.580350877192982,4.4,27.5,143.27436847821215,324.11579418660045,143.27436847821215,324.11579418660045,0.0,0.0,930.7487751606869,1062.4366738563274
17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,bcase_correction,False,1.0,0.13687707641196015,0.1,0.4,11.363218368908884,28.703124404105143,11.363218368908884,28.703124404105143,0.0,0.0,930.7487751606869,1062.4366738563274
17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,thermal_truth_correction,False,1.0,0.09999999999999998,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,930.7487751606869,1062.4366738563274
17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,thermal_plus_nonthermal_no_correction,True,0.9634551495016611,184.38758620689654,158.20000000000002,387.91,876.7835631303468,1306.0146164703222,930.7487751606869,1062.4366738563274,598.4957581849811,1398.109002332288,876.7835631303468,1306.0146164703222
17_LTAN06_800km_1213COLD_MX_STTLCT_HEAT_MX_0p5,bcase_correction_with_nonthermal,True,0.973421926910299,108.07372013651877,54.0,438.91999999999945,600.7956920025514,1390.7401309387787,11.363218368908884,28.703124404105143,598.4957581849811,1398.109002332288,876.7835631303468,1306.0146164703222
