time_s,r_x_urad,r_y_urad,r_norm_urad,r_hat_x_urad,r_hat_y_urad,r_hat_norm_urad
1089.0,-180.89433130917524,-15.941746180232144,181.59542497284616,-22.210802448115544,-193.18973963953093,194.46232346492974
1149.5,-244.197360482136,-116.9470411642191,270.7562765726915,-9.614832108899552,-208.92232433011935,209.14344981371497
1210.0,-106.47477104265951,-22.288333213923792,108.78256600228579,4.3543877685545125,-223.88101466006205,223.923356124496
1270.5,-153.91069698320237,-117.69881739204541,193.7563270227354,19.49277149399508,-237.9848283893241,238.78179722083746
1331.0,-242.38921496764303,-124.28103985195519,272.39366438908513,35.580118051537184,-251.15156834959717,253.6593287955791
1391.5,-176.91945519689634,-172.27637421337656,246.94056519590694,52.383509008876665,-263.29856541434503,268.4588731357844
1452.0,-213.67675241371535,-160.95978644973525,267.5178636577688,69.66089802722021,-274.3434890142346,283.04944917533794
1512.5,-39.43901002779543,-201.8184327993007,205.63588045265448,87.16483572132962,-284.2052143659346,297.2714457513759
1573.0,-134.7065016694408,-287.3027246733335,317.3148234746375,104.64627151948996,-292.8047344437331,310.94284789265674
1633.5,-117.54778359832075,-289.37132919795715,312.3351526656424,121.8583729918291,-300.0661037668576,323.86591314622524
1694.0,-54.801962270602814,-338.71704666694495,343.12168799346676,138.560302870747,-305.91740031684805,335.83390738317627
1754.5,-94.3744632416295,-438.8907107291079,448.922705236043,154.52089468297788,-310.29169135179967,346.6376214659748
