case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,sunface_correction_success,sunface_correction_acquisition_time_s,sunface_correction_residual_x_urad,sunface_correction_residual_y_urad,sunface_correction_residual_norm_urad,sunface_correction_pointing_error_x_urad,sunface_correction_pointing_error_y_urad,sunface_correction_pointing_error_norm_urad,sunface_correction_thermal_residual_norm_urad,sunface_correction_scan_index,sunface_correction_with_nonthermal_success,sunface_correction_with_nonthermal_acquisition_time_s,sunface_correction_with_nonthermal_residual_x_urad,sunface_correction_with_nonthermal_residual_y_urad,sunface_correction_with_nonthermal_residual_norm_urad,sunface_correction_with_nonthermal_pointing_error_x_urad,sunface_correction_with_nonthermal_pointing_error_y_urad,sunface_correction_with_nonthermal_pointing_error_norm_urad,sunface_correction_with_nonthermal_thermal_residual_norm_urad,sunface_correction_with_nonthermal_scan_index
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1028.5,-699.2787315846314,-717.21139714671,1001.6900382073023,-26.438137529689918,-263.19849092860716,264.523006075341,-725.7168691143213,-980.4098880753172,1219.7821620080158,1.0,222.3,-5.716869114321298,-20.409888075317212,21.195426952936252,-725.7168691143213,-980.4098880753172,1219.7821620080158,1001.6900382073023,2222.0,1.0,0.1,3.568795009805399,-14.046558640766534,14.492829519127895,3.568795009805399,-14.046558640766534,14.492829519127895,14.492829519127895,0.0,1.0,18.3,17.130657480115474,2.754950430626309,17.350768789199062,-22.869342519884526,-277.2450495693737,278.18667174761674,14.492829519127895,182.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1089.0,-659.8131244904991,-718.6500851544697,975.6081714204947,-48.55918008661674,-148.95327778126563,156.66867246666564,-708.3723045771159,-867.6033629357353,1120.056658062123,1.0,185.9,11.62769542288413,12.396637064264723,16.996467613903263,-708.3723045771159,-867.6033629357353,1120.056658062123,975.6081714204947,1858.0,1.0,0.1,2.4380391662162992,-15.485246648526186,15.675997535777306,2.4380391662162992,-15.485246648526186,15.675997535777306,15.675997535777306,0.0,1.0,5.7,-6.121140920400421,-4.438524429791755,7.561009541143216,-46.12114092040042,-164.43852442979176,170.78403893937704,15.675997535777306,56.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1149.5,-621.557093943812,-719.9567184465761,951.141891343368,14.813357048522839,-325.4097732490231,325.7467667882947,-606.7437368952892,-1045.3664916955993,1208.6889857285973,1.0,262.5,-6.743736895289203,-5.366491695599279,8.618423314726476,-606.7437368952892,-1045.3664916955993,1208.6889857285973,951.141891343368,2624.0,1.0,0.1,1.1684722756616566,-16.79187994063261,16.83248524133052,1.1684722756616566,-16.79187994063261,16.83248524133052,16.83248524133052,0.0,1.0,30.900000000000002,15.981829324184446,17.798346810344242,23.92070270139765,15.981829324184446,-342.20165318965576,342.57464925805704,16.83248524133052,308.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1210.0,-584.610989957849,-721.1241523845779,928.3264796028777,105.09784408281192,-258.34418738940303,278.90370379173174,-479.51314587503714,-979.4683397739809,1090.5462327139428,1.0,223.5,0.4868541249628606,-19.468339773980915,19.474426320027007,-479.51314587503714,-979.4683397739809,1090.5462327139428,928.3264796028777,2234.0,1.0,0.1,0.01137629156892217,-17.95931387863436,17.959317481778605,0.01137629156892217,-17.95931387863436,17.959317481778605,17.959317481778605,0.0,1.0,19.1,-14.890779625619189,3.696498731962606,15.342731853687487,105.10922037438081,-276.3035012680374,295.62065729695973,17.959317481778605,190.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1270.5,-549.0081502887818,-722.1323315877609,907.1301193367385,37.743504694236734,-227.3193345406077,230.43144751224517,-511.26464559454513,-949.4516661283685,1078.3552309646627,1.0,223.3,8.73535440545487,10.548333871631485,13.695757155276516,-511.26464559454513,-949.4516661283685,1078.3552309646627,907.1301193367385,2232.0,1.0,0.1,-1.0265109130073142,-18.967493081817338,18.99524989209965,-1.0265109130073142,-18.967493081817338,18.99524989209965,18.99524989209965,0.0,1.0,13.700000000000001,-3.283006218770595,-6.286827622424994,7.092413650272543,36.716993781229405,-246.286827622425,249.00871288500915,18.99524989209965,136.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1331.0,-514.7616790645295,-722.979862710416,887.5130805335241,94.35254086449329,-343.75652503332066,356.470125635473,-420.40913820003624,-1066.7363877437367,1146.5907571660662,1.0,284.3,19.59086179996376,13.263612256263286,23.658513819548705,-420.40913820003624,-1066.7363877437367,1146.5907571660662,887.5130805335241,2842.0,1.0,0.1,-1.9546970328514135,-19.81502420447248,19.91120349737977,-1.9546970328514135,-19.81502420447248,19.91120349737977,19.91120349737977,0.0,1.0,31.3,12.397843831641865,-3.5715492377931923,12.902034553967113,92.39784383164186,-363.5715492377932,375.12882181979245,19.91120349737977,312.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1391.5,-481.8547472136781,-723.6633368761793,869.4093526936113,-10.839009325335276,-367.5647772996922,367.72455674665923,-492.69375653901335,-1091.2281141758715,1197.2994341017427,1.0,284.1,-12.69375653901335,-11.228114175871497,16.947035227972787,-492.69375653901335,-1091.2281141758715,1197.2994341017427,869.4093526936113,2840.0,1.0,0.1,-2.74485745836688,-20.49849837023578,20.681457344716094,-2.74485745836688,-20.49849837023578,20.681457344716094,20.681457344716094,0.0,1.0,38.300000000000004,-13.583866783702149,11.936724330072025,18.083330017712445,-13.583866783702149,-388.063275669928,388.30094947150445,20.681457344716094,382.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1452.0,-450.2436338596048,-724.1747612616398,852.729977589304,211.90120939753984,-317.8165453619701,381.9809930480275,-238.34242446206497,-1041.99130662361,1068.9027057584021,1.0,264.3,1.6575755379350312,-1.991306623609944,2.5909185114922937,-238.34242446206497,-1041.99130662361,1068.9027057584021,852.729977589304,2642.0,1.0,0.1,-3.4242102867366384,-21.009922755696266,21.287133914365192,-3.4242102867366384,-21.009922755696266,21.287133914365192,21.287133914365192,0.0,1.0,25.3,8.476999110803206,-18.826468117666423,20.646922669251914,208.4769991108032,-338.8264681176664,397.8266389463353,21.287133914365192,252.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1512.5,-419.8980420380646,-724.5187124254803,837.4017735603836,-9.288331297124977,-322.403918377888,322.53768723003674,-429.18637333518956,-1046.9226308033683,1131.480418719148,1.0,263.3,10.813626664810442,-6.922630803368293,12.839678301485709,-429.18637333518956,-1046.9226308033683,1131.480418719148,837.4017735603836,2632.0,1.0,0.1,-3.9733368094402977,-21.353873919536795,21.720389885375607,-3.9733368094402977,-21.353873919536795,21.720389885375607,21.720389885375607,0.0,1.0,30.900000000000002,-13.261668106565253,16.24220770257523,20.9685753455566,-13.261668106565253,-343.75779229742477,344.01350497642983,21.720389885375607,308.0
05_LTAN06_800km_1213COLD_PX_ALL_HEAT_PX_0p5,1573.0,-390.7689136438455,-724.7008074108833,823.3417298621376,-289.14315625283,-115.70477539774468,311.43435882652864,-679.9120698966756,-840.405582808628,1081.000446996712,1.0,169.10000000000002,0.08793010332442464,-0.4055828086279689,0.4150049610850401,-679.9120698966756,-840.405582808628,1081.000446996712,823.3417298621376,1690.0,1.0,0.1,-4.397853326909001,-21.53596890493975,21.980424712901623,-4.397853326909001,-21.53596890493975,21.980424712901623,21.980424712901623,0.0,1.0,20.700000000000003,-13.541009579739068,-17.240744302684448,21.92264136798145,-293.54100957973907,-137.24074430268445,324.03911214828264,21.980424712901623,206.0
