split,model,rmse_x_urad,rmse_y_urad,rmse_norm_urad,mae_x_urad,mae_y_urad,mae_norm_urad,p95_error_norm_urad,max_error_norm_urad
train,no_correction,21.0603840848328,148.62067339074574,150.10544406156424,20.535563037856754,137.34075965685324,139.3857002760063,213.64441991027468,267.31272219424613
train,static_bias_correction,4.67230441205301,129.63361540466445,129.71778856966128,3.970703545885762,106.40535107347344,106.66697969237987,285.288207881894,339.00893362298615
train,compo_local_my_correction,4.67230441205301,1.9079890613954937,5.046865440775579,3.970703545885762,1.611282239560259,4.517235993637136,7.830810802827814,8.0046639364838
test,no_correction,22.17153943522968,160.2335669080044,161.76023344750053,21.733866983272836,148.06753524701514,150.25896281379246,221.9177737283925,251.74602339035246
test,static_bias_correction,4.544460278949247,133.3803635398952,133.45775922463838,3.866845354540453,115.26967896256058,115.49838793977501,267.9653241117869,323.2622432631706
test,compo_local_my_correction,4.544460278949247,2.6974481133594126,5.284727575875006,3.866845354540453,1.9878272125672567,4.913184034771838,7.935539676277679,8.111212588529554
all,no_correction,21.805006415856425,156.43301511154317,157.94539094789639,21.331778283980398,144.4681852981568,146.61045943732597,221.69822089994315,267.31272219424613
all,static_bias_correction,4.587755306988586,132.1349930657503,132.2146130019019,3.9016947808722677,112.29526993665428,112.53502503948624,271.03999512633555,339.00893362298615
all,compo_local_my_correction,4.587755306988586,2.4609426879678167,5.2061250148516605,3.9016947808722677,1.8614782349137458,4.7803243930621875,7.919381007539901,8.111212588529554
