feature,coef_dominant_axis_urad
intercept,14.210343652385472
t_sunface_minus_opposite_c,26.07716562588984
t_prop_attach_minus_py_center_c,-25.099977770890693
t_pcdu_attach_minus_my_center_c,-70.94093621905118
