case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,sunface_correction_success,sunface_correction_acquisition_time_s,sunface_correction_residual_x_urad,sunface_correction_residual_y_urad,sunface_correction_residual_norm_urad,sunface_correction_pointing_error_x_urad,sunface_correction_pointing_error_y_urad,sunface_correction_pointing_error_norm_urad,sunface_correction_thermal_residual_norm_urad,sunface_correction_scan_index,sunface_correction_with_nonthermal_success,sunface_correction_with_nonthermal_acquisition_time_s,sunface_correction_with_nonthermal_residual_x_urad,sunface_correction_with_nonthermal_residual_y_urad,sunface_correction_with_nonthermal_residual_norm_urad,sunface_correction_with_nonthermal_pointing_error_x_urad,sunface_correction_with_nonthermal_pointing_error_y_urad,sunface_correction_with_nonthermal_pointing_error_norm_urad,sunface_correction_with_nonthermal_thermal_residual_norm_urad,sunface_correction_with_nonthermal_scan_index
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,0.0,16.526742279411714,179.5788685704685,180.33774770529794,26.087929371449313,-54.01390695492439,59.98401623286787,42.61467165086103,125.56496161554412,132.59928289935723,1.0,3.4000000000000004,2.614671650861027,5.564961615544121,6.148601924364249,42.61467165086103,125.56496161554412,132.59928289935723,180.33774770529794,33.0,1.0,0.1,0.8750692330752265,-1.626087490192674,1.846593265566615,0.8750692330752265,-1.626087490192674,1.846593265566615,1.846593265566615,0.0,1.0,0.7000000000000001,-13.03700139547546,-15.639994445117054,20.36106165279506,26.96299860452454,-55.639994445117054,61.828895151055775,1.846593265566615,6.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,60.5,16.24849165970049,181.8459496063705,182.57043262658385,48.840098384760296,-51.897657604041356,71.2651533010305,65.08859004446079,129.94829200232914,145.33782421757414,1.0,3.6,-14.911409955539213,9.94829200232914,17.92536361209334,65.08859004446079,129.94829200232914,145.33782421757414,182.57043262658385,35.0,1.0,0.1,0.5968186133640039,-1.6942417207131655,1.7962871333567025,0.5968186133640039,-1.6942417207131655,1.7962871333567025,1.7962871333567025,0.0,1.0,0.7000000000000001,9.436916998124303,-13.591899324754536,16.546755865841202,49.4369169981243,-53.591899324754536,72.91159328607527,1.7962871333567025,6.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,121.0,15.95252392496819,184.0167697258024,184.70694237059868,-33.49276988483312,-100.25507712044215,105.7016845796896,-17.540245959864933,83.76169260536024,85.57851001535033,1.0,1.2000000000000002,22.459754040135067,3.7616926053602384,22.772590603631055,-17.540245959864933,83.76169260536024,85.57851001535033,184.70694237059868,11.0,1.0,0.1,0.300850878631703,-1.7732136992975995,1.7985544402519889,0.300850878631703,-1.7732136992975995,1.7985544402519889,1.7985544402519889,0.0,1.0,1.3,6.808080993798583,-22.028290819739752,23.056356244149942,-33.19191900620142,-102.02829081973975,107.29154493673593,1.7985544402519889,12.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,181.5,15.640217950823867,186.09016113893253,186.74625696453234,-48.19989559079397,-124.58990007915472,133.5884468683471,-32.559677639970104,61.50026105977781,69.5874609282419,1.0,0.2,7.440322360029896,21.500261059777813,22.751255404037796,-32.559677639970104,61.50026105977781,69.5874609282419,186.74625696453234,1.0,1.0,0.1,-0.011455095512619806,-1.8131685999456124,1.813204784640151,-0.011455095512619806,-1.8131685999456124,1.813204784640151,1.813204784640151,0.0,1.0,3.1,-8.211350686306588,-6.403068679100329,10.412759893648913,-48.21135068630659,-126.40306867910033,135.28514370207614,1.813204784640151,30.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,242.0,15.325939271367035,188.0708750455395,188.69429894658865,-3.048202257072244,-115.79273063647364,115.83284510556996,12.277737014294791,72.27814440906587,73.3135252556441,1.0,1.4000000000000001,12.277737014294791,-7.721855590934126,14.504133202622796,12.277737014294791,72.27814440906587,73.3135252556441,188.69429894658865,13.0,1.0,0.1,-0.3257337749694518,-1.8378778041648332,1.866520108436445,-0.3257337749694518,-1.8378778041648332,1.866520108436445,1.866520108436445,0.0,1.0,3.3000000000000003,-3.373936032041696,2.3693915593615316,4.122797679959924,-3.373936032041696,-117.63060844063847,117.67898489731765,1.866520108436445,32.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,302.5,15.015376794596532,189.9625239561056,190.55503679529886,21.07011706657909,-80.03279476530065,82.75988201504448,36.08549386117562,109.92972919080495,115.70094306948693,1.0,3.4000000000000004,-3.914506138824379,-10.070270809195051,10.804337669724124,36.08549386117562,109.92972919080495,115.70094306948693,190.55503679529886,33.0,1.0,0.1,-0.6362962517399549,-1.8601659920730071,1.9659833259830235,-0.6362962517399549,-1.8601659920730071,1.9659833259830235,1.9659833259830235,0.0,1.0,1.5,20.433820814839134,-1.8929607573736575,20.521314127557954,20.433820814839134,-81.89296075737366,84.4037798602746,1.9659833259830235,14.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,363.0,14.708611424873297,191.76745255114267,192.33070245803884,0.03766317953857268,-246.16077872968583,246.16078161096345,14.74627460441187,-54.39332617854316,56.35677907292176,1.0,0.5,14.74627460441187,-14.393326178543163,20.606320709691442,14.74627460441187,-54.39332617854316,56.35677907292176,192.33070245803884,4.0,1.0,0.1,-0.9430616214631904,-1.8328231875441077,2.061214704652605,-0.9430616214631904,-1.8328231875441077,2.061214704652605,2.061214704652605,0.0,1.0,13.5,-0.9053984419246177,-7.993601917229938,8.04471366487221,-0.9053984419246177,-247.99360191722994,247.995254668754,2.061214704652605,134.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,423.5,14.411093121990612,193.4934060833304,194.02932201783133,-28.213289539122783,-120.63072470159035,123.8860825462217,-13.802196417132171,72.86268138174005,74.15841802569727,1.0,1.4000000000000001,-13.802196417132171,-7.137318618259954,15.53840220214602,-13.802196417132171,72.86268138174005,74.15841802569727,194.02932201783133,13.0,1.0,0.1,-1.2405799243458748,-1.8048904363744782,2.1901296847461045,-1.2405799243458748,-1.8048904363744782,2.1901296847461045,2.1901296847461045,0.0,1.0,3.1,10.546130536531344,-2.435615137964831,10.823728118991271,-29.453869463468656,-122.43561513796483,125.92859198999604,2.1901296847461045,30.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,484.0,14.122909622323569,195.1437169434001,195.65409997923933,110.4778551484717,-134.5993895825867,174.13314490415559,124.60076477079528,60.54432736081341,138.531462697253,1.0,4.6000000000000005,4.60076477079528,20.544327360813412,21.053180832939653,124.60076477079528,60.54432736081341,138.531462697253,195.65409997923933,45.0,1.0,0.1,-1.5287634240129186,-1.7895539565165848,2.353639940577969,-1.5287634240129186,-1.7895539565165848,2.353639940577969,2.353639940577969,0.0,1.0,3.9000000000000004,-11.050908275541204,-16.38894353910328,19.766639675026717,108.9490917244588,-136.38894353910328,174.5618758701259,2.353639940577969,38.0
12_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_alodine,544.5,13.843558457898697,196.7216356633573,197.20812875955176,-1.684260408223615,-207.58630408245352,207.5931366296477,12.159298049675082,-10.864668419096233,16.306119983544193,1.0,0.1,12.159298049675082,-10.864668419096233,16.306119983544193,12.159298049675082,-10.864668419096233,16.306119983544193,197.20812875955176,0.0,1.0,0.1,-1.8081145884377907,-1.7388266649992374,2.5085447047708618,-1.8081145884377907,-1.7388266649992374,2.5085447047708618,2.5085447047708618,0.0,1.0,9.3,-3.4923749966614057,-9.32513074745276,9.957647642610912,-3.4923749966614057,-209.32513074745276,209.35426206685045,2.5085447047708618,92.0
