case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,bcase_correction_success,bcase_correction_acquisition_time_s,bcase_correction_residual_x_urad,bcase_correction_residual_y_urad,bcase_correction_residual_norm_urad,bcase_correction_pointing_error_x_urad,bcase_correction_pointing_error_y_urad,bcase_correction_pointing_error_norm_urad,bcase_correction_thermal_residual_norm_urad,bcase_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,bcase_correction_with_nonthermal_success,bcase_correction_with_nonthermal_acquisition_time_s,bcase_correction_with_nonthermal_residual_x_urad,bcase_correction_with_nonthermal_residual_y_urad,bcase_correction_with_nonthermal_residual_norm_urad,bcase_correction_with_nonthermal_pointing_error_x_urad,bcase_correction_with_nonthermal_pointing_error_y_urad,bcase_correction_with_nonthermal_pointing_error_norm_urad,bcase_correction_with_nonthermal_thermal_residual_norm_urad,bcase_correction_with_nonthermal_scan_index
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,0.0,30.490395489033418,-1290.0039125503404,1290.364196113742,30.29864952563322,79.4389690683849,85.02092665764687,60.78904501466664,-1210.5649434819554,1212.0902566976047,1.0,403.70000000000005,-9.509604510966582,-10.003912550340374,13.802566582699525,30.490395489033418,-1290.0039125503404,1290.364196113742,1290.364196113742,4036.0,1.0,0.1,1.3574868140166316,-20.269742064092043,20.315147397817505,1.3574868140166316,-20.269742064092043,20.315147397817505,20.315147397817505,0.0,1.0,0.1,1.3574868140166316,1.430998634392381,1.972442024968512,1.3574868140166316,1.430998634392381,1.972442024968512,1.972442024968512,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,354.5,20.78904501466664,-10.564943481955424,23.31957168128841,60.78904501466664,-1210.5649434819554,1212.0902566976047,1290.364196113742,3544.0,1.0,1.6,-8.343863660350145,0.8699677027773305,8.389094384162535,31.656136339649855,80.86996770277733,86.84504962404448,1.972442024968512,15.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,60.5,30.048282903405696,-1298.5267945327755,1298.8744109516547,163.6689843043833,73.00710316414427,179.2137649167844,193.71726720778898,-1225.5196913686314,1240.7356259682074,1.0,403.70000000000005,-9.951717096594304,-18.52679453277551,21.030425312635213,30.048282903405696,-1298.5267945327755,1298.8744109516547,1298.8744109516547,4036.0,1.0,0.5,0.9153742283889095,11.20737595347282,11.24469589364156,0.9153742283889095,-28.79262404652718,28.80717114648111,28.80717114648111,4.0,1.0,0.1,0.9153742283889095,1.6053907084935872,1.8480230801903241,0.9153742283889095,1.6053907084935872,1.8480230801903241,1.8480230801903241,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,379.5,-6.282732792211021,14.480308631368644,15.784551605858589,193.71726720778898,-1225.5196913686314,1240.7356259682074,1298.8744109516547,3794.0,1.0,7.800000000000001,4.5843585327722,-5.387506127362258,7.074006320987221,164.5843585327722,74.61249387263774,180.70704279451454,1.8480230801903241,77.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,121.0,29.60312031802601,-1307.0215521028258,1307.356754062885,66.8846167302394,-37.9101207008651,76.88126694263812,96.48773704826542,-1344.9316728036908,1348.3883297890225,1.0,429.5,-10.396879681973989,12.978447897174192,16.629348061217215,29.60312031802601,-1307.0215521028258,1307.356754062885,1307.356754062885,4294.0,1.0,0.5,0.47021164300922536,2.712618383422523,2.7530705554531756,0.47021164300922536,-37.28738161657748,37.290346295113714,37.290346295113714,4.0,1.0,0.1,0.47021164300922536,1.7620716656526838,1.8237312148771974,0.47021164300922536,1.7620716656526838,1.8237312148771974,1.8237312148771974,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.3,16.487737048265416,15.068327196309156,22.336068532035224,96.48773704826542,-1344.9316728036908,1348.3883297890225,1307.356754062885,4562.0,1.0,2.0,-12.645171626751363,3.8519509647876475,13.21884608069578,67.35482837324864,-36.14804903521235,76.44183641332732,1.8237312148771974,19.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,181.5,29.153224480381063,-1315.4668994860865,1315.7899050156682,173.96139626110883,-29.6626605941767,176.47220977434338,203.1146207414899,-1345.1295600802632,1360.37828656616,1.0,429.5,-10.846775519618937,4.533100513913496,11.755915083150587,29.153224480381063,-1315.4668994860865,1315.7899050156682,1315.7899050156682,4294.0,1.0,0.5,0.020315805364276684,-5.732728999838173,5.732764997584776,0.020315805364276684,-45.73272899983817,45.7327335122731,45.7327335122731,4.0,1.0,0.1,0.020315805364276684,1.9134976828070194,1.913605527284929,0.020315805364276684,1.9134976828070194,1.913605527284929,1.913605527284929,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.90000000000003,3.1146207414898868,14.870439919736782,15.193118368847795,203.1146207414899,-1345.1295600802632,1360.37828656616,1315.7899050156682,4568.0,1.0,7.2,13.981712066473108,12.250837088630306,18.589547645973518,173.9817120664731,-27.749162911369694,176.18073724406673,1.913605527284929,71.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,242.0,28.709242934778626,-1323.8457709385073,1324.1570321761913,161.00556025537816,-28.63248833749748,163.5316783425925,189.71480319015677,-1352.4782592760048,1365.7192787552397,1.0,429.5,-11.290757065221374,-3.8457709385072576,11.927747030236404,28.709242934778626,-1323.8457709385073,1324.1570321761913,1324.1570321761913,4294.0,1.0,0.5,-0.4236657402381603,-14.111600452258926,14.117958775391218,-0.4236657402381603,-54.11160045225893,54.11325896824511,54.11325896824511,4.0,1.0,0.1,-0.4236657402381603,2.0483844657319423,2.091738888796468,-0.4236657402381603,2.0483844657319423,2.091738888796468,2.091738888796468,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.90000000000003,-10.285196809843228,7.521740723995208,12.742129215175039,189.71480319015677,-1352.4782592760048,1365.7192787552397,1324.1570321761913,4568.0,1.0,7.2,0.581894515139993,13.415896128234408,13.42850960271932,160.58189451514,-26.584103871765592,162.76750113194086,2.091738888796468,71.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,302.5,28.27496248448901,-1332.1499791977228,1332.450014289464,127.02485032742908,-45.64774834335622,134.9778853350583,155.2998128119181,-1377.797727541079,1386.5224880530347,1.0,429.5,-11.72503751551099,-12.149979197722814,16.884860059983833,28.27496248448901,-1332.1499791977228,1332.450014289464,1332.450014289464,4294.0,1.0,0.5,-0.8579461905277768,-22.415808711474483,22.432221286695093,-0.8579461905277768,-62.41580871147448,62.421704949265965,62.421704949265965,4.0,1.0,0.1,-0.8579461905277768,2.160429328529972,2.3245486764990724,-0.8579461905277768,2.160429328529972,2.3245486764990724,2.3245486764990724,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.70000000000005,-4.700187188081912,-17.797727541078984,18.40790224956366,155.2998128119181,-1377.797727541079,1386.5224880530347,1332.450014289464,4566.0,1.0,4.2,6.166904136901309,-3.4873190148261983,7.084638349619467,126.16690413690131,-43.4873190148262,133.4512443351028,2.3245486764990724,41.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,363.0,27.849724545114167,-1340.3766848293667,1340.6659779346242,183.78983568398098,-12.692486247240554,184.22758454661755,211.63956022909514,-1353.0691710766073,1369.5208962158636,1.0,429.5,-12.150275454885833,-20.376684829366695,23.72421712649216,27.849724545114167,-1340.3766848293667,1340.6659779346242,1340.6659779346242,4294.0,1.0,1.5,-1.2831841299026188,9.357485656881636,9.445056872776336,-1.2831841299026188,-70.64251434311836,70.65416756447505,70.65416756447505,14.0,1.0,0.1,-1.2831841299026188,2.240999378426295,2.5823709503750583,-1.2831841299026188,2.240999378426295,2.5823709503750583,2.5823709503750583,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.90000000000003,11.639560229095139,6.93082892339271,13.546798584612906,211.63956022909514,-1353.0691710766073,1369.5208962158636,1340.6659779346242,4568.0,1.0,7.4,22.50665155407836,-10.4514868688143,24.814974147592732,182.50665155407836,-10.4514868688143,182.80566577447968,2.5823709503750583,73.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,423.5,27.4376108087112,-1348.5327381379327,1348.8118357712763,157.07269842873802,-1.288299045381958,157.07798160823054,184.51030923744923,-1349.8210371833147,1362.37325525626,1.0,456.1,-12.562389191288801,11.46726186206729,17.00916567050344,27.4376108087112,-1348.5327381379327,1348.8118357712763,1348.8118357712763,4560.0,1.0,1.5,-1.6952978663055873,1.2014323483156204,2.0778533497529277,-1.6952978663055873,-78.79856765168438,78.81680213515757,78.81680213515757,14.0,1.0,0.1,-1.6952978663055873,2.3318896453445177,2.883009568760613,-1.6952978663055873,2.3318896453445177,2.883009568760613,2.883009568760613,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.90000000000003,-15.489690762550765,10.17896281668527,18.534880737218458,184.51030923744923,-1349.8210371833147,1362.37325525626,1348.8118357712763,4568.0,1.0,7.4,-4.622599437567544,1.0435905999624993,4.738935207462734,155.37740056243246,1.0435905999624993,155.38090515529544,2.883009568760613,73.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,484.0,27.03806642379418,-1356.6176743758251,1356.887088694122,151.67557965953097,-53.899228855515304,160.9677245172893,178.71364608332516,-1410.5169032313404,1421.7934103088699,1.0,456.1,-12.96193357620582,3.3823256241748823,13.395963894469176,27.03806642379418,-1356.6176743758251,1356.887088694122,1356.887088694122,4560.0,1.0,1.5,-2.0948422512226053,-6.883503889576787,7.195206032861473,-2.0948422512226053,-86.88350388957679,86.90875451982735,86.90875451982735,14.0,1.0,0.1,-2.0948422512226053,2.4192206212576366,3.2001550699654504,-2.0948422512226053,2.4192206212576366,3.2001550699654504,3.2001550699654504,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,484.1,18.71364608332516,-10.516903231340393,21.466387756428166,178.71364608332516,-1410.5169032313404,1421.7934103088699,1356.887088694122,4840.0,1.0,7.2,-10.41926259169162,-11.480008234257639,15.50327778288345,149.58073740830838,-51.48000823425764,158.19161877739458,3.2001550699654504,71.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,544.5,26.65024188632277,-1364.627405371867,1364.8876110817891,179.77746526364186,8.269239576214954,179.9675452402149,206.42770714996462,-1356.3581657956522,1371.9766296113567,1.0,456.1,-13.349758113677229,-4.627405371867098,14.129009950073483,26.65024188632277,-1364.627405371867,1364.8876110817891,1364.8876110817891,4560.0,1.0,1.5,-2.482666788694015,-14.893234885618767,15.098744310103939,-2.482666788694015,-94.89323488561877,94.92570600970475,94.92570600970475,14.0,1.0,0.1,-2.482666788694015,2.4901546883643277,3.5163197743759165,-2.482666788694015,2.4901546883643277,3.5163197743759165,3.5163197743759165,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456.90000000000003,6.427707149964618,3.641834204347788,7.387717886984029,206.42770714996462,-1356.3581657956522,1371.9766296113567,1364.8876110817891,4568.0,1.0,7.4,17.29479847494784,10.759394264579214,20.368471205019738,177.29479847494784,10.759394264579214,177.62097323011443,3.5163197743759165,73.0
