time_s,far_field_los_angle_x_urad,far_field_los_angle_y_urad,far_field_los_angle_magnitude_urad,temp_panel_mx_center_c,temp_panel_mx_corner_max_max_c,temp_panel_mx_corner_max_min_c,temp_panel_mx_corner_min_max_c,temp_panel_mx_corner_min_min_c,temp_panel_mx_edge_max_mid_c,temp_panel_mx_edge_mid_max_c,temp_panel_mx_edge_mid_min_c,temp_panel_mx_edge_min_mid_c,temp_panel_my_center_c,temp_panel_my_corner_max_max_c,temp_panel_my_corner_max_min_c,temp_panel_my_corner_min_max_c,temp_panel_my_corner_min_min_c,temp_panel_my_edge_max_mid_c,temp_panel_my_edge_mid_max_c,temp_panel_my_edge_mid_min_c,temp_panel_my_edge_min_mid_c,temp_panel_mz_center_c,temp_panel_mz_corner_max_max_c,temp_panel_mz_corner_max_min_c,temp_panel_mz_corner_min_max_c,temp_panel_mz_corner_min_min_c,temp_panel_mz_edge_max_mid_c,temp_panel_mz_edge_mid_max_c,temp_panel_mz_edge_mid_min_c,temp_panel_mz_edge_min_mid_c,temp_panel_px_center_c,temp_panel_px_corner_max_max_c,temp_panel_px_corner_max_min_c,temp_panel_px_corner_min_max_c,temp_panel_px_corner_min_min_c,temp_panel_px_edge_max_mid_c,temp_panel_px_edge_mid_max_c,temp_panel_px_edge_mid_min_c,temp_panel_px_edge_min_mid_c,temp_panel_py_center_c,temp_panel_py_corner_max_max_c,temp_panel_py_corner_max_min_c,temp_panel_py_corner_min_max_c,temp_panel_py_corner_min_min_c,temp_panel_py_edge_max_mid_c,temp_panel_py_edge_mid_max_c,temp_panel_py_edge_mid_min_c,temp_panel_py_edge_min_mid_c,temp_panel_pz_center_c,temp_panel_pz_corner_max_max_c,temp_panel_pz_corner_max_min_c,temp_panel_pz_corner_min_max_c,temp_panel_pz_corner_min_min_c,temp_panel_pz_edge_max_mid_c,temp_panel_pz_edge_mid_max_c,temp_panel_pz_edge_mid_min_c,temp_panel_pz_edge_min_mid_c,temp_pcdu_attach_c,temp_prop_attach_c,logic_sun,case_id,case_case_group,case_use_for_model,case_spacecraft_model,case_orbit_case,case_beta_angle_deg,case_sun_direction_body,case_duration_s,case_sample_interval_s,case_power_mode,case_lct_heat_w,case_stt_heat_w,case_prop_heat_w,case_pcdu_heat_w,case_lct_location,case_stt_location,case_pcdu_location,case_prop_location,case_Opt_MX,case_Opt_MY,case_Opt_MZ,case_Opt_PX,case_Opt_PY,case_Opt_PZ,case_constraint_set,case_notes,orbit_no,orbit_td_orbit_name,orbit_sun_face,orbit_constraint_target,orbit_constraint_face,orbit_orbit_type,orbit_inclination_deg,orbit_raan_deg,orbit_epoch_utc,orbit_min_alt_km,orbit_max_alt_km,orbit_solar_w_per_mm2,orbit_albedo,orbit_ir_w_per_mm2,orbit_illumination_condition,orbit_orbit_period_s,orbit_beta_angle_deg,orbit_used_by_case_count,orbit_notes,orbit_eff_sun_face,orbit_eff_velocity_face,orbit_eff_nadir_face,orbit_eff_velocity_source,orbit_eff_nadir_source,orbit_orient_type,orbit_constraint_type,orbit_pointing_axis,orbit_constraint_axis,orbit_rot1_axis_code,orbit_rot1_deg,orbit_rot2_axis_code,orbit_rot2_deg,orbit_rot3_axis_code,orbit_rot3_deg,orbit_notes_attitude,split
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
0.0,24.95343077314396,-591.9926152150986,592.518295225187,15.0088,12.6611,25.9678,7.75562,19.5746,17.0607,11.1008,23.8354,10.9213,-0.221645,0.336896,10.7502,0.489537,10.8979,1.33286,-0.960481,9.44604,1.44157,40.4151,36.017,29.7643,36.848,30.2396,36.2337,39.3184,32.2794,36.6941,13.8778,11.91,24.7122,7.06739,18.6429,15.9837,10.2515,22.7542,10.0426,19.5171,13.2637,27.8799,13.5376,29.7028,18.3928,13.645,31.4954,19.1097,9.78735,11.309,6.66565,11.6123,6.68826,9.65573,11.3651,6.46981,9.92653,-0.91394,25.3072,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
605.0,20.424450124064872,-600.0312188207157,600.3787319037409,14.929731496709575,12.577933129282385,26.21999953704392,7.624292314003844,19.79821092523474,16.99272707681733,11.006237668631172,24.11079029907095,10.802247424249183,-0.5522952864148332,0.044750075483980745,10.792783037170317,0.18940155808512638,10.920690921302423,1.0353585088584547,-1.2879895379212578,9.47776736149732,1.1311036733631727,42.688994200822485,37.77569942717034,31.478317226195845,38.60989815296716,31.94911901804405,38.24359936240275,41.32699988004779,34.23891943110265,38.692703861932685,13.893693668803007,11.900303862428355,25.035671146204567,7.00966299538531,18.92678691446878,15.9989939077161,10.240904220797995,23.11205744852051,10.005614732974138,19.5122019511236,13.240009437067219,28.209768597798234,13.499115330256874,30.02727074801608,18.391400557463886,13.616711268734273,31.825668438522836,19.09250684884203,9.731032433939538,11.266616883191984,6.57643553832275,11.55612237819315,6.5814425504220635,9.60717934001497,11.315819630692566,6.370459575954041,9.862605464153948,-1.2505559100259236,25.477432188500117,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
1210.0,20.583775092746038,-610.2435326515374,610.5905837302903,14.883636560763598,12.497363921855662,26.44402227186285,7.458031920117508,19.92260134145354,16.975913323662223,10.899085017654182,24.315237816135443,10.68869009333503,-0.8228233851453723,-0.200566383565831,10.82557398713566,-0.08288607894385525,10.932990245175873,0.8106682436359851,-1.5771306109487329,9.469906249432043,0.8814290697212176,40.12453614109468,35.423567454014034,29.033940654848745,36.200013293756676,29.46037586738462,35.77515984726695,38.83417919830018,31.676434475636896,36.18379196680981,13.938464470234072,11.884412609894603,25.328267866908774,6.907031440885336,19.122145033119146,16.060251384494393,10.208026092171853,23.39017936649819,9.969608566566267,19.557164311619047,13.21991594081016,28.477087931709622,13.456333943615663,30.26311291357629,18.444857570480423,13.589321730258625,32.076900700219255,19.120178031818835,9.654530701970627,11.22333434015323,6.4476322035923,11.491151549883599,6.426742752168978,9.541602033659432,11.261543063979683,6.225405098993951,9.773650583686775,-1.5416290803137274,25.697125682085918,0,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
1815.0,27.016397190371077,-613.724077473871,614.3184263786184,14.650577536183993,12.372348820302689,24.349794494745886,7.304173092987906,17.700946170114335,16.78153149824863,10.745482843169652,21.98547500495671,10.459872420857842,-0.9344343239045668,-0.21267880556473465,8.830715961932457,-0.11850783079770008,8.97234519397264,0.7240699286894455,-1.596736921551781,7.328690239904831,0.7659792679928623,29.357821029674177,27.6325770603397,21.18194962659441,28.30829697310158,21.569795545568702,26.52641317824334,29.639548701341617,22.40494018240698,26.90694660630494,13.778790218756196,11.81008850703853,23.300914909787853,6.804052553697707,17.01351162514044,15.929955244200649,10.112913250941775,21.127295419998678,9.805145845614962,19.39888855330117,13.140294811975414,26.331455759698635,13.355520031722952,28.049536653228472,18.305466069658316,13.498508135615623,29.893001321789704,18.957493787588394,9.465525038662348,11.083766188619391,6.279490140109708,11.330890813561563,6.240122124116053,9.370793375850901,11.099293192783028,6.034207584429317,9.580609832793602,-1.600120610005948,24.512710878329255,0,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
2420.0,21.52360464426312,-603.4318146300675,603.8155516915895,14.139810997290331,12.177609140175798,22.79656360452052,7.164122203423435,16.227536554094243,16.280994818584364,10.546216277840195,20.404806747736437,10.017302663406252,-1.0578741060075343,-0.1302799269711189,7.64759580992664,-0.05155822765184061,7.759023854338775,0.5638014498050361,-1.4861057927433745,6.17329149296147,0.584412231577556,32.15473626330051,29.963881594078384,23.575682301235872,30.691898321327074,23.981653433348754,29.09360409093913,32.272998929350344,25.057967682241756,29.482390925913688,13.314437400039655,11.645960604057894,21.762639970920628,6.693565332760557,15.553814982486287,15.467434544973894,9.949020191659507,19.58225028088031,9.403996981032318,18.936134862203424,12.971867424492764,24.856039885004297,13.171092802855066,26.598301341616548,17.842335496662482,13.321181541206794,28.49551600687331,18.48375230982751,9.251519625933513,10.893901368052342,6.141389078712576,11.126025160267002,6.093502576829027,9.172464755138458,10.892628015332761,5.884607303549005,9.366689483180227,-1.5864418412530565,23.288642396404732,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
3025.0,16.453119768577963,-596.6073557283735,596.8341830519773,13.737896840922609,11.970710415702861,23.286222338245985,7.017630582248364,16.826605234287225,15.861132529244598,10.356276710065428,21.034244564139843,9.666365783490846,-1.2729131874958695,-0.2336074669883022,8.278153592624413,-0.15889155766307586,8.359403449871126,0.3026133768422443,-1.5681666267926773,6.929074904500694,0.3241854001057431,37.26186293040777,33.308263359989425,26.997908908862602,34.0822721564999,27.403310098473334,33.29176796642654,36.44092824003701,29.31125872050757,33.67857193179565,12.925171859097217,11.447393959421055,22.239946923534465,6.5543462276121875,16.12386293040777,15.054818253915801,9.768398310752758,20.210946150287487,9.06207799881039,18.554057583768422,12.773094355957967,25.43085341352191,12.96570744167603,27.21746538232767,17.444389108452846,13.12159594210561,29.154286868019298,18.0847910911374,9.14019049434935,10.75088352389135,6.057077061000595,10.9756979974886,6.003767807150882,9.054354016258012,10.755871032978652,5.810516718657062,9.241218588989492,-1.7376795043288613,23.315442898684818,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
3630.0,17.331383258805943,-598.863086379479,599.1138231368218,13.67185667905824,11.872834060305658,24.136061495249898,6.914217643948781,17.69262316398183,15.776501239157374,10.274994291615036,21.961476307311028,9.580344904584882,-1.513632946716233,-0.4914512926063611,8.95209457662123,-0.4093670064436184,9.029773009500207,0.061901614192482385,-1.8353288137133417,7.6361855183808345,0.09557994615448157,40.017506782321355,35.31130571664601,29.003499966955804,36.1117424700537,29.422567145807516,35.66412289962825,38.79406889714994,31.67115308550186,36.06598672449401,12.756303676166874,11.269027393638991,23.002770400660886,6.372765395291202,16.89315530772408,14.878720925237504,9.596621653862039,21.040909888475838,8.885322841800908,18.434784609665428,12.622760074349443,26.25681923172243,12.828129409334986,28.06895814126394,17.31111814952499,12.979839471292854,29.986504617926474,17.965484609665427,9.097911002891369,10.663409384551837,5.967225373812474,10.899282792234615,5.920329945477076,8.990831983477902,10.68905979347377,5.738482634448575,9.18972306732755,-2.0112836728624535,23.753548046261876,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD_MZ_SUN,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,25.0,10,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,,3,LTAN06_800km_1213COLD_MZ_SUN,MZ,velocity,PY,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,-58.26,4,calculated_by_stk,MZ,PY,MX,constraint,effective,SUN,VELOCITY,-Z,+Y,0,0,1,0,2,0,"constraint_target=velocity. eff_velocity_face / eff_nadir_face are always both filled: the constrained one has source=constraint, the other source=effective (velocity×sun triad third when velocity is constrained; sign chosen so |β|~90° → nadir not zenith).",train
