time_s,far_field_los_angle_x_urad,far_field_los_angle_y_urad,far_field_los_angle_magnitude_urad,temp_panel_mx_center_c,temp_panel_mx_corner_max_max_c,temp_panel_mx_corner_max_min_c,temp_panel_mx_corner_min_max_c,temp_panel_mx_corner_min_min_c,temp_panel_mx_edge_max_mid_c,temp_panel_mx_edge_mid_max_c,temp_panel_mx_edge_mid_min_c,temp_panel_mx_edge_min_mid_c,temp_panel_my_center_c,temp_panel_my_corner_max_max_c,temp_panel_my_corner_max_min_c,temp_panel_my_corner_min_max_c,temp_panel_my_corner_min_min_c,temp_panel_my_edge_max_mid_c,temp_panel_my_edge_mid_max_c,temp_panel_my_edge_mid_min_c,temp_panel_my_edge_min_mid_c,temp_panel_mz_center_c,temp_panel_mz_corner_max_max_c,temp_panel_mz_corner_max_min_c,temp_panel_mz_corner_min_max_c,temp_panel_mz_corner_min_min_c,temp_panel_mz_edge_max_mid_c,temp_panel_mz_edge_mid_max_c,temp_panel_mz_edge_mid_min_c,temp_panel_mz_edge_min_mid_c,temp_panel_px_center_c,temp_panel_px_corner_max_max_c,temp_panel_px_corner_max_min_c,temp_panel_px_corner_min_max_c,temp_panel_px_corner_min_min_c,temp_panel_px_edge_max_mid_c,temp_panel_px_edge_mid_max_c,temp_panel_px_edge_mid_min_c,temp_panel_px_edge_min_mid_c,temp_panel_py_center_c,temp_panel_py_corner_max_max_c,temp_panel_py_corner_max_min_c,temp_panel_py_corner_min_max_c,temp_panel_py_corner_min_min_c,temp_panel_py_edge_max_mid_c,temp_panel_py_edge_mid_max_c,temp_panel_py_edge_mid_min_c,temp_panel_py_edge_min_mid_c,temp_panel_pz_center_c,temp_panel_pz_corner_max_max_c,temp_panel_pz_corner_max_min_c,temp_panel_pz_corner_min_max_c,temp_panel_pz_corner_min_min_c,temp_panel_pz_edge_max_mid_c,temp_panel_pz_edge_mid_max_c,temp_panel_pz_edge_mid_min_c,temp_panel_pz_edge_min_mid_c,logic_sun,case_id,case_case_group,case_use_for_model,case_spacecraft_model,case_orbit_case,case_beta_angle_deg,case_sun_direction_body,case_duration_s,case_sample_interval_s,case_power_mode,case_lct_heat_w,case_stt_heat_w,case_prop_heat_w,case_pcdu_heat_w,case_lct_location,case_stt_location,case_pcdu_location,case_prop_location,case_Opt_MX,case_Opt_MY,case_Opt_MZ,case_Opt_PX,case_Opt_PY,case_Opt_PZ,case_constraint_set,case_femap_result_stt_lct_path,case_femap_result_other_path,case_python_result_path,case_notes,orbit_no,orbit_td_orbit_name,orbit_orbit_type,orbit_inclination_deg,orbit_raan_deg,orbit_epoch_utc,orbit_min_alt_km,orbit_max_alt_km,orbit_solar_w_per_mm2,orbit_albedo,orbit_ir_w_per_mm2,orbit_illumination_condition,orbit_orbit_period_s,orbit_notes,split
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
0.0,24.262812908416716,-590.7851330974819,591.2831450153456,15.1074,12.8121,26.044,7.86682,19.6567,17.1479,11.2,23.9175,11.0275,-0.0983055,0.43895,10.9131,0.621492,11.0053,1.46863,-0.862945,9.57398,1.58016,40.5085,36.1291,29.8934,36.9031,30.2686,36.3343,39.3899,32.3867,36.7573,13.9861,12.0098,24.8154,7.1633,18.7661,16.0816,10.3484,22.8642,10.1583,19.5914,13.3501,27.9647,13.6254,29.764,18.4747,13.7324,31.5612,19.1793,9.89156,11.4018,6.76318,11.7194,6.80381,9.75719,11.4558,6.57421,10.0267,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
605.0,19.670886001259564,-598.795449610003,599.118464270398,15.028031616166123,12.728433328376632,26.294800094507806,7.7362020312900155,19.87821176143057,17.079727156455032,11.105437668631172,24.19199065744059,10.908147543705729,-0.4281516067574735,0.15033896737002278,10.959481524054056,0.3206568368170696,11.02669147876631,1.1742172784560199,-1.1886902403257547,9.60868617489562,1.2700535300153162,42.78179443973558,37.887799427170336,31.60591782347858,38.65920046246041,31.967223358298597,38.34639848638807,41.39600087551901,34.34881839581258,38.7526051759547,14.002193589165309,12.000203822609505,25.13947090729148,7.105902863983108,19.050586675555685,16.09679394753495,10.337804220797995,23.22205744852051,10.122314334785646,19.586401990942452,13.326409437067218,28.294768518160534,13.586815370075723,30.086571504574213,18.473100637101584,13.704411149277725,31.890668757073627,19.16170700811743,9.835552310501107,11.359516843373136,6.673955542304635,11.662922497649697,6.6975423314183935,9.708729304178005,11.406519630692566,6.474749619754776,9.96281544822641,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
1210.0,19.9590384005246,-608.981797354849,609.3087827394382,14.982136402148573,12.648763208088045,26.519921399480204,7.570141761502481,20.005598962228145,17.062813402969734,10.99838493834667,24.396637657520415,10.794789934720004,-0.7032527552404917,-0.09290822483481728,10.996070973450157,0.05439553770279182,11.045085407417565,0.9487538582692127,-1.4717554328455371,9.59669952483234,1.0188292997807478,40.214738203090015,35.527473957230114,29.16633684808811,36.267099177019325,29.516345809837105,35.87296381264261,38.9097739640043,31.774643754615944,36.2527847498261,14.047264232311534,11.984312609894603,25.43226770829375,7.003811012624765,19.24734392281396,16.158251225879365,10.305125933556825,23.500778890653116,10.086128709319789,19.630764787464127,13.306016178732698,28.56188809032465,13.543934022923176,30.32421148604105,18.52665749117291,13.676721968181164,32.14270006575914,19.188578666278943,9.75910066231687,11.316134419460742,6.546081466032427,11.597551867113653,6.543522212877888,9.643411827459895,11.35204322259471,6.330824202819051,9.8740504330025,0,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
1815.0,26.588080244288896,-612.4178732511457,612.9947613875123,14.748678012028286,12.522550247835568,24.43018914149759,7.4167625219747535,17.791836772189548,16.869430308637895,10.844183556936091,22.070370841319146,10.565572896702136,-0.8114034494745886,-0.10291830755402814,8.99483356354504,0.016955140955653952,9.082877061661488,0.8626223719516225,-1.4942035311611923,7.452843380477166,0.8991533000462626,29.439031736170776,27.716800495671137,21.307857359064172,28.38208900270967,21.64377413257551,26.613026501883553,29.706359169916066,22.498246011499575,26.977444821888838,13.887390456678343,11.909189458727116,23.397523712907276,6.903199734320269,17.136714004361906,16.028654411473134,10.210412775097483,21.235298512986585,9.921575952679929,19.473787006807218,13.226894217170049,26.410862183596592,13.44321991276188,28.11453201374661,18.387565712775096,13.585508611459916,29.957003463089023,19.028690456678344,9.569226073623687,11.17686583173617,6.380626940056836,11.438089861872976,6.356782266869341,9.472004089617341,11.190792003172294,6.140995954662613,9.681189618663671,0,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
2420.0,20.89475517266936,-602.1725640057055,602.534967976906,14.236912583437975,12.325313105544907,22.874667252660103,7.273407453572137,16.311347815742515,16.368794977199126,10.643818022602604,20.487610078646487,10.122603297865309,-0.9343558737029939,-0.03150756649923998,7.806384264093583,0.07702060550525411,7.867397280417686,0.6981910640407112,-1.3880486868019297,6.302763038794527,0.7239181642984601,32.24392357411936,30.069447650518804,23.698587059678808,30.746029568435663,24.00613210627189,29.189589181151277,32.33860083272751,25.16404737955191,29.544204725398192,13.42173946203159,11.745060604057894,21.85914012953539,6.791267632674641,15.672821644306392,15.56533581389201,10.046460286828367,19.687754246249423,9.518589899543983,19.012232958826253,13.058866790033706,24.93593909193047,13.259292009781245,26.660306100059483,17.92463517943295,13.408680748132973,28.558817117176655,18.556449930606043,9.354860196946667,10.987201050822815,6.241061410349614,11.233225160267002,6.207626605644042,9.273445119952415,10.984227856717997,5.990209191064701,9.466400863128676,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
3025.0,15.717353600822785,-595.4955159780102,595.7028997362107,13.835296246117244,12.116414381071971,23.361228484568105,7.125503377833587,16.90561475117309,15.948533322318418,10.453776908333884,21.11464932258278,9.771885347300245,-1.147267412596656,-0.13568381561033643,8.43943861608618,-0.03424786174740603,8.463202530566386,0.4439176269248562,-1.4760448496464214,7.056968056969136,0.46754975487409944,37.35595321525346,33.42244630890225,27.12739582314454,34.13437612186901,27.421123184191398,33.39275805300377,36.51541059414447,29.421250988037805,33.73877510409094,13.03187304870795,11.546693562884146,22.340339191064704,6.650070153327606,16.244958766770207,15.15201964179499,9.86516963915141,20.317943176260655,9.176997344524487,18.629758376842247,12.859994554226423,25.5145458793206,13.053608036481396,27.277569149428327,17.526888711915934,13.209495149031788,29.219283497455557,18.15639327209041,9.243470613310421,10.843884118696716,6.1543019185777545,11.081600574978522,6.11647062256295,9.155244194699623,10.846772420857842,5.913382151212742,9.340379679465997,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
3630.0,16.570653690293017,-597.8714073177013,598.1010000424446,13.769256679058241,12.016638612143742,24.209864370095,7.0209104708798025,17.77082508054523,15.863502197439075,10.372294770755886,22.040978463444855,9.683590366790582,-1.3991960190004131,-0.3973840356051219,9.109912913672037,-0.2878854314663363,9.130869477901694,0.19499456629491937,-1.7451042858323007,7.7573616414704665,0.22704533936389915,40.11210558446923,35.42530619578687,29.133199487814956,36.16065013630731,29.44066642709624,35.765621701776126,38.864079677819085,31.779756439487816,36.124889838909546,12.863302957455597,11.368227633209418,23.105365130111522,6.466669755472945,17.01425530772408,14.97562164394878,9.692713282940932,21.14910701363073,8.999664231309376,18.509586765799256,12.70916127220157,26.341616596447746,12.915630367616687,28.12855933911607,17.393019586947542,13.067240669144981,30.051704138785624,18.035787724080958,9.200572488228005,10.756110103263115,6.061941387030153,11.004284948368442,6.0313539702602235,9.090874019826517,10.778962189178026,5.839517018587361,9.288005175547294,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
4235.0,22.02606587563375,-598.0758346674877,598.4812875864791,13.995665593814024,12.07792771627784,25.061122093714893,7.063968731247109,18.608061464873437,16.073012783358667,10.445893371224638,22.931911519397264,9.871453375850903,-1.322895340691296,-0.4446803240532682,9.812866161027031,-0.2911954357114533,9.874462347663737,0.25797896697177986,-1.7744895264688387,8.487221020752099,0.33753300973167677,41.614411858105875,36.63502608717203,30.320389192716938,37.41240853215253,30.673561306258676,37.11194605776221,40.216329304077725,33.12016253221862,37.51582124281277,12.869381850175138,11.270771688916794,23.798863274073096,6.349716250082611,17.686123866565328,14.997238290595465,9.582278072334942,21.85363283821294,8.998182959817592,18.61410653129337,12.66113347101976,27.08592142621109,12.911410889894919,28.909718391051484,17.47706377304871,13.042069527790629,30.782160238913487,18.164538678871192,9.275689378263168,10.781428517612847,6.069428415669817,11.072508449540678,6.080461921717005,9.128813334875423,10.841524365540941,5.8826886195558785,9.371585615954002,1,03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,check,exclude,baseline_bus,LTAN06_800km_1213COLD,-58.26,MZ,18157.3,605.0,ALL_HEAT,10,1.5,10.0,25,MZ_center,PZ_center,MY_PZside,PY_MZside,alodine1000,Black,0p5,alodine1000,alodine1000,alodine1000,4..thermal_def_fix_mini_close_STT_all_time,inputs/data_femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5.xlsx,C:\Users\Hide\Femap\research_model\03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,results/femap_deformation/03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5/los_angles.csv,,9,LTAN06_800km_1213COLD,Keplerian,98.633,171.103,2031-12-13 00:00:00,800,800,0.001309,0.2,0.000189,eclipse,6052.0,calculated_by_stk,train
