feature,coef_dominant_axis_urad
intercept,110.61909664394243
t_sunface_minus_opposite_c,25.94349928043478
t_prop_attach_minus_py_center_c,-161.51424375040352
t_pcdu_attach_minus_my_center_c,2.8258022741761084
