feature,coef_dominant_axis_urad
intercept,53.569524622087854
t_sunface_minus_opposite_c,30.459125073911007
t_prop_attach_minus_ref_c,-0.30150053349754813
t_pcdu_attach_minus_ref_c,3.592400741304922
