case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,sunface_correction_success,sunface_correction_acquisition_time_s,sunface_correction_residual_x_urad,sunface_correction_residual_y_urad,sunface_correction_residual_norm_urad,sunface_correction_pointing_error_x_urad,sunface_correction_pointing_error_y_urad,sunface_correction_pointing_error_norm_urad,sunface_correction_thermal_residual_norm_urad,sunface_correction_scan_index,sunface_correction_with_nonthermal_success,sunface_correction_with_nonthermal_acquisition_time_s,sunface_correction_with_nonthermal_residual_x_urad,sunface_correction_with_nonthermal_residual_y_urad,sunface_correction_with_nonthermal_residual_norm_urad,sunface_correction_with_nonthermal_pointing_error_x_urad,sunface_correction_with_nonthermal_pointing_error_y_urad,sunface_correction_with_nonthermal_pointing_error_norm_urad,sunface_correction_with_nonthermal_thermal_residual_norm_urad,sunface_correction_with_nonthermal_scan_index
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,0.0,18.48091511781468,124.65831260792864,126.02078846701417,-89.86784578757027,-51.2434666752918,103.45106371323716,-71.3869306697556,73.41484593263684,102.40035875797163,1.0,1.0,8.6130693302444,-6.585154067363163,10.842011685038267,-71.3869306697556,73.41484593263684,102.40035875797163,126.02078846701417,9.0,1.0,0.1,0.8399737936929625,-8.341803045317974,8.383986761736159,0.8399737936929625,-8.341803045317974,8.383986761736159,8.383986761736159,0.0,1.0,1.1,-9.027871993877312,20.414730279390227,22.321820828912827,-89.02787199387731,-59.58526972060977,107.1278038579902,8.383986761736159,10.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,60.5,17.89309051876549,138.1609161748895,139.31475674384814,-36.980728257805396,-3.7955090365407713,37.1749936291065,-19.087637739039906,134.36540713834873,135.71440804097048,1.0,3.2,-19.087637739039906,14.36540713834873,23.889387533114803,-19.087637739039906,134.36540713834873,135.71440804097048,139.31475674384814,31.0,1.0,0.1,0.25214919464377417,-9.116641376737789,9.120127696935333,0.25214919464377417,-9.116641376737789,9.120127696935333,9.120127696935333,0.0,1.0,0.9,3.271420936838382,-12.912150413278567,13.320128499422008,-36.72857906316162,-12.912150413278567,38.93214800513894,9.120127696935333,8.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,121.0,17.312163067345978,150.9347561748824,151.9243614817636,-27.921265833430784,-61.4051172522503,67.45506289748543,-10.609102766084806,89.5296389226321,90.15602756953209,1.0,1.4000000000000001,-10.609102766084806,9.529638922632103,14.260682995463192,-10.609102766084806,89.5296389226321,90.15602756953209,151.9243614817636,13.0,1.0,0.1,-0.32877825677573824,-9.773045451390601,9.778574156648556,-0.32877825677573824,-9.773045451390601,9.778574156648556,9.778574156648556,0.0,1.0,1.3,11.749955909793478,8.821837296359092,14.693069017925525,-28.250044090206522,-71.17816270364091,76.57934340907207,9.778574156648556,12.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,181.5,16.738417172328745,162.9957596884584,163.85295934420162,-73.04967697062503,-166.58591870259428,181.8986630393418,-56.311259798296284,-3.590159014135878,56.42559013265169,1.0,0.9,-16.311259798296284,-3.590159014135878,16.70168967363176,-56.311259798296284,-3.590159014135878,56.42559013265169,163.85295934420162,8.0,1.0,0.1,-0.9025241517929707,-10.296708045040702,10.336186260385189,-0.9025241517929707,-10.296708045040702,10.336186260385189,10.336186260385189,0.0,1.0,5.5,6.047798877581997,-16.882626747634987,17.933180341580307,-73.952201122418,-176.882626747635,191.7195652404671,10.336186260385189,54.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,242.0,16.181278024544735,174.3961026113748,175.14518082021206,-65.01867558587188,-150.61111337748298,164.04613877731435,-48.83739756132714,23.78498923389182,54.32142407392751,1.0,0.2,-8.837397561327137,-16.21501076610818,18.466893886140003,-48.83739756132714,23.78498923389182,54.32142407392751,175.14518082021206,1.0,1.0,0.1,-1.459663299576981,-10.703234408227587,10.802307334342922,-1.459663299576981,-10.703234408227587,10.802307334342922,10.802307334342922,0.0,1.0,5.5,13.52166111455115,-1.3143477857105665,13.5853902924637,-66.47833888544885,-161.31434778571057,174.4754663054315,10.802307334342922,54.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,302.5,15.644726960755293,185.17612831392023,185.83583071897095,-50.089568541348214,-123.86935564401006,133.61355524167698,-34.44484158059292,61.306772669910174,70.32046278795518,1.0,0.2,5.555158419407078,21.306772669910174,22.019045089920237,-34.44484158059292,61.306772669910174,70.32046278795518,185.83583071897095,1.0,1.0,0.1,-1.9962143633664233,-10.98083460401483,11.160806439735435,-1.9962143633664233,-10.98083460401483,11.160806439735435,11.160806439735435,0.0,1.0,3.1,-12.085782904714634,-14.850190248024887,19.146652418175506,-52.085782904714634,-134.8501902480249,144.5596852193777,11.160806439735435,30.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,363.0,15.12860611660282,195.3682002573936,195.9530770231597,-45.04029857023848,-162.94044547246898,169.05093098253812,-29.91169245363566,32.427754784924616,44.11653460814988,1.0,0.2,10.08830754636434,-7.572245215075384,12.613994083844489,-29.91169245363566,32.427754784924616,44.11653460814988,195.9530770231597,1.0,1.0,0.1,-2.5123352075188965,-11.135721587186822,11.4156087644189,-2.5123352075188965,-11.135721587186822,11.4156087644189,11.4156087644189,0.0,1.0,5.7,-7.552633777757379,-14.076167059655802,15.974378112222734,-47.55263377775738,-174.0761670596558,180.45432917329168,11.4156087644189,56.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,423.5,14.638404175958376,205.04445047240503,205.56631423058906,-20.46695734128024,-167.19520965301126,168.44326781953671,-5.828553165321862,37.84924081939377,38.29539218503248,1.0,0.4,-5.828553165321862,-2.1507591806062294,6.212712535917422,-5.828553165321862,37.84924081939377,38.29539218503248,205.56631423058906,3.0,1.0,0.1,-3.0025371481633396,-11.243243146297658,11.63725679758207,-3.0025371481633396,-11.243243146297658,11.63725679758207,11.63725679758207,0.0,1.0,5.7,16.530505510556424,-18.43845279930892,24.76356505164148,-23.469494489443576,-178.43845279930892,179.97527221538303,11.63725679758207,56.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,484.0,14.172435346690431,214.2378517801688,214.7061132316397,-60.58769451278256,-269.30302491328376,276.03439632375347,-46.41525916609213,-55.06517313311497,72.01770320994294,1.0,0.30000000000000004,-6.415259166092127,-15.065173133114968,16.374217285075282,-46.41525916609213,-55.06517313311497,72.01770320994294,214.7061132316397,2.0,1.0,0.1,-3.4685059774312847,-11.303185585099072,11.823389450012547,-3.4685059774312847,-11.303185585099072,11.823389450012547,11.823389450012547,0.0,1.0,18.1,15.94379950978616,-0.6062104983828362,15.955319927115438,-64.05620049021384,-280.60621049838284,287.8246726594251,11.823389450012547,180.0
11_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_Black,544.5,13.72886381928034,222.9785484704936,223.4007940446421,-44.73552335886882,-188.17457615750865,193.41907393597438,-31.006659539588476,34.80397231298494,46.612545785088535,1.0,0.2,8.993340460411524,-5.196027687015061,10.386475646777498,-31.006659539588476,34.80397231298494,46.612545785088535,223.4007940446421,1.0,1.0,0.1,-3.912077504841376,-11.3144700807851,11.97169927841771,-3.912077504841376,-11.3144700807851,11.97169927841771,11.97169927841771,0.0,1.0,9.1,-8.647600863710196,0.5109537617062472,8.6626828664475,-48.647600863710196,-199.48904623829375,205.3350156180357,11.97169927841771,90.0
