split,model,rmse_x_urad,rmse_y_urad,rmse_norm_urad,mae_x_urad,mae_y_urad,mae_norm_urad,p95_error_norm_urad,max_error_norm_urad
train,no_correction,19.737438626170217,151.89108616642767,153.16810549307903,19.173891963908495,140.83911961983802,142.551979688914,205.03029831649437,258.0729235879227
train,static_bias_correction,4.682771666246537,128.88313515391422,128.96817777103126,3.978478931610391,105.73052849604316,105.98620868885342,283.5940751063788,337.54436305359303
train,deltaT_my_correction,4.682771666246537,6.477914044994517,7.993229688463769,3.978478931610391,5.1769509273394005,7.041585099505115,13.552601964647042,14.115559739559355
test,no_correction,20.828687947881402,163.85434336393294,165.172879374478,20.359466073873058,151.56736377236948,153.45602517339003,225.73444234012058,242.9807337170412
test,static_bias_correction,4.5532371766964,132.57241805404723,132.6505861181334,3.8739273470375872,114.50485130023199,114.72721785587733,267.58960886988046,322.2823164253061
test,deltaT_my_correction,4.5532371766964,6.711742365074157,8.110453400543118,3.8739273470375872,5.901055112103432,7.509132855247271,12.10753430292512,12.991343531570587
all,no_correction,20.46900770151992,159.9398794396246,161.24436520835863,19.96164884760588,147.96752105009148,149.79719263540974,224.31500051777888,258.0729235879227
all,static_bias_correction,4.597109143534594,131.3460383767431,131.42646312574362,3.9090094401998905,111.56064331610219,111.79418820182612,269.8344084092682,337.54436305359303
all,deltaT_my_correction,4.597109143534594,6.634200506084456,8.071308991266573,3.9090094401998905,5.658083276019819,7.352248060131132,12.511632211371596,14.115559739559355
