feature,coef_dominant_axis_urad
intercept,4.882062771481312
t_sunface_minus_opposite_c,26.04965859612532
t_prop_attach_minus_py_center_c,-38.78168048317427
t_pcdu_attach_minus_my_center_c,-62.916369938996525
