case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,bcase_correction_success,bcase_correction_acquisition_time_s,bcase_correction_residual_x_urad,bcase_correction_residual_y_urad,bcase_correction_residual_norm_urad,bcase_correction_pointing_error_x_urad,bcase_correction_pointing_error_y_urad,bcase_correction_pointing_error_norm_urad,bcase_correction_thermal_residual_norm_urad,bcase_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,bcase_correction_with_nonthermal_success,bcase_correction_with_nonthermal_acquisition_time_s,bcase_correction_with_nonthermal_residual_x_urad,bcase_correction_with_nonthermal_residual_y_urad,bcase_correction_with_nonthermal_residual_norm_urad,bcase_correction_with_nonthermal_pointing_error_x_urad,bcase_correction_with_nonthermal_pointing_error_y_urad,bcase_correction_with_nonthermal_pointing_error_norm_urad,bcase_correction_with_nonthermal_thermal_residual_norm_urad,bcase_correction_with_nonthermal_scan_index
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,0.0,-649.5837491992121,-573.6314077253109,866.6095078826603,146.30381715266444,-110.15393299312882,183.1357307225845,-503.27993204654763,-683.7853407184397,849.0306721092061,1.0,103.10000000000001,-9.583749199212093,-13.63140772531085,16.66323873942466,-649.5837491992121,-573.6314077253109,866.6095078826603,866.6095078826603,1030.0,1.0,0.9,7.641601230655169,0.5147801662959637,7.658920810921229,-32.35839876934483,0.5147801662959637,32.36249325276946,32.36249325276946,8.0,1.0,0.1,-4.087479251675745,0.5147801662959637,4.119767621176152,-4.087479251675745,0.5147801662959637,4.119767621176152,4.119767621176152,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.9,16.72006795345237,-3.78534071843967,17.14320497231315,-503.27993204654763,-683.7853407184397,849.0306721092061,866.6095078826603,1098.0,1.0,3.9000000000000004,22.21633790098872,10.360847173167144,24.513523285660785,142.21633790098872,-109.63915282683286,179.57235477253678,4.119767621176152,38.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,60.5,-656.838887591676,-573.9359967445198,872.2613442150213,117.24753399096723,-138.0350146825501,181.1094959006149,-539.5913536007088,-711.9710114270699,893.3429072831608,1.0,103.10000000000001,-16.838887591675984,-13.935996744519798,21.85772496369112,-656.838887591676,-573.9359967445198,872.2613442150213,872.2613442150213,1030.0,1.0,0.9,0.386462838191278,0.21019114708701636,0.43992481586813637,-39.61353716180872,0.21019114708701636,39.61409479955732,39.61409479955732,8.0,1.0,0.1,-3.891139714793667,0.21019114708701636,3.8968126203807,-3.891139714793667,0.21019114708701636,3.8968126203807,3.8968126203807,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.5,20.40864639929123,8.028988572930075,21.931199359714565,-539.5913536007088,-711.9710114270699,893.3429072831608,872.2613442150213,1234.0,1.0,3.9000000000000004,-6.643605723826454,-17.82482353546311,19.022666245404697,113.35639427617355,-137.8248235354631,178.45266628962668,3.8968126203807,38.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,121.0,-663.9517080831665,-574.3953961616852,877.9304880218557,102.24482262272103,-197.2323502798306,222.15896054415063,-561.7068854604455,-771.6277464415158,954.423388361835,1.0,116.5,16.048291916833477,-14.395396161685198,21.558643373361036,-663.9517080831665,-574.3953961616852,877.9304880218557,877.9304880218557,1164.0,1.0,0.9,-6.72635765329926,-0.24920827007838398,6.730972592573305,-46.72635765329926,-0.24920827007838398,46.72702220670513,46.72702220670513,8.0,1.0,0.1,-3.721079387362579,-0.24920827007838398,3.729415043801122,-3.721079387362579,-0.24920827007838398,3.729415043801122,3.729415043801122,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.1,-1.7068854604455055,-11.627746441515797,11.752359136924957,-561.7068854604455,-771.6277464415158,954.423388361835,877.9304880218557,1380.0,1.0,9.700000000000001,18.523743235358438,2.518441450091018,18.69415980425502,98.52374323535844,-197.48155854990898,220.69411851793413,3.729415043801122,96.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,181.5,-670.9019179908714,-575.0074123120452,883.5965752410001,92.21999367597208,-53.82060042209562,106.7763281977387,-578.6819243148993,-628.8280127341408,854.5744198886154,1.0,116.5,9.098082009128575,-15.007412312045176,17.54985813471306,-670.9019179908714,-575.0074123120452,883.5965752410001,883.5965752410001,1164.0,1.0,0.9,-13.676567561004163,-0.8612244204383614,13.703656729248246,-53.67656756100416,-0.8612244204383614,53.68347616011284,53.68347616011284,8.0,1.0,0.1,-3.5628160659790638,-0.8612244204383614,3.665428463680327,-3.5628160659790638,-0.8612244204383614,3.665428463680327,3.665428463680327,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.5,21.318075685100666,11.17198726585923,24.06810442025298,-578.6819243148993,-628.8280127341408,854.5744198886154,883.5965752410001,964.0,1.0,2.0,8.657177609993028,-14.681824842533956,17.04413989844638,88.65717760999303,-54.681824842533956,104.16427943339988,3.665428463680327,19.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,242.0,-677.6931115768883,-575.7358074200475,889.2354431894732,115.11860844888778,-123.40626622138667,168.7643343657424,-562.5745031280005,-699.1420736414342,897.3793571870044,1.0,116.30000000000001,2.3068884231116726,24.264192579952464,24.373608180852234,-677.6931115768883,-575.7358074200475,889.2354431894732,889.2354431894732,1162.0,1.0,0.9,-20.467761147021065,-1.5896195284407213,20.529396888771604,-60.467761147021065,-1.5896195284407213,60.48865206283234,60.48865206283234,8.0,1.0,0.1,-3.422492725999973,-1.5896195284407213,3.7736383908269255,-3.422492725999973,-1.5896195284407213,3.7736383908269255,3.7736383908269255,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.7,-2.574503128000515,-19.142073641434195,19.314425946690058,-562.5745031280005,-699.1420736414342,897.3793571870044,889.2354431894732,1096.0,1.0,3.9000000000000004,-8.30388427711216,-4.99588574982738,9.690891007177763,111.69611572288784,-124.99588574982738,167.63052741659155,3.7736383908269255,38.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,302.5,-684.325368875001,-576.5649673123405,894.8342706992096,4.995909796003424,-182.07375079800892,182.14227912361605,-679.3294590789976,-758.6387181103494,1018.342387701051,1.0,116.30000000000001,-4.325368875001004,23.435032687659486,23.830853383303253,-684.325368875001,-576.5649673123405,894.8342706992096,894.8342706992096,1162.0,1.0,2.3000000000000003,12.899981554866258,-2.4187794207336992,13.124786398340149,-67.10001844513374,-2.4187794207336992,67.14359961473211,67.14359961473211,22.0,1.0,0.1,-3.3031189904967277,-2.4187794207336992,4.094030892842038,-3.3031189904967277,-2.4187794207336992,4.094030892842038,4.094030892842038,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.5,0.6705409210023845,1.361281889650627,1.5174694427992637,-679.3294590789976,-758.6387181103494,1018.342387701051,894.8342706992096,1374.0,1.0,5.9,1.692790805506661,-24.49253021874256,24.550958784276133,1.692790805506661,-184.49253021874256,184.5002960627024,4.094030892842038,58.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,363.0,-690.7965871640745,-577.4920543379187,900.3871376585532,149.81920002721228,-99.45991711351871,179.82788384736628,-540.9773871368623,-676.9519714514374,866.5566946515469,1.0,116.30000000000001,-10.79658716407448,22.507945662081283,24.963451530560864,-690.7965871640745,-577.4920543379187,900.3871376585532,900.3871376585532,1162.0,1.0,2.3000000000000003,6.428763265792782,-3.345866446311902,7.247331881745344,-73.57123673420722,-3.345866446311902,73.64727895093829,73.64727895093829,22.0,1.0,0.1,-3.205401936883618,-3.345866446311902,4.633510964002684,-3.205401936883618,-3.345866446311902,4.633510964002684,4.633510964002684,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.7,19.022612863137738,3.04802854856257,19.26526091631426,-540.9773871368623,-676.9519714514374,866.5566946515469,900.3871376585532,1096.0,1.0,6.800000000000001,-13.3862019096714,17.194216440169384,21.790628273592326,146.6137980903286,-102.80578355983062,179.06600717004437,4.633510964002684,67.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,423.5,-697.1335349624075,-578.472615795872,905.8839510637666,56.03666390035306,-183.00264336077257,191.38985129340386,-641.0968710620543,-761.4752591566446,995.4143701962693,0.0,nan,nan,nan,nan,-697.1335349624075,-578.472615795872,905.8839510637666,905.8839510637666,nan,1.0,2.3000000000000003,0.09181546745980995,-4.326427904265188,4.327402048674161,-79.90818453254019,-4.326427904265188,80.02522061011328,80.02522061011328,22.0,1.0,0.1,-3.144893997693316,-4.326427904265188,5.348676160278534,-3.144893997693316,-4.326427904265188,5.348676160278534,5.348676160278534,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.70000000000002,-1.0968710620543334,-1.4752591566445972,1.8383459157720914,-641.0968710620543,-761.4752591566446,995.4143701962693,905.8839510637666,1376.0,1.0,9.5,12.891769902659803,12.670928734962217,18.076232080542017,52.8917699026598,-187.32907126503778,194.65281982149014,5.348676160278534,94.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,484.0,-703.3373909534758,-579.500885524555,911.3203398569495,-4.581301222667086,-68.52353242388504,68.67650847808176,-707.9186921761429,-648.02441794844,959.7314837962726,0.0,nan,nan,nan,nan,-703.3373909534758,-579.500885524555,911.3203398569495,911.3203398569495,nan,1.0,2.3000000000000003,-6.112040523608584,-5.3546976329481595,8.12587386700865,-86.11204052360858,-5.3546976329481595,86.2783652480731,86.2783652480731,22.0,1.0,0.1,-3.1144419724222416,-5.3546976329481595,6.194556928456302,-3.1144419724222416,-5.3546976329481595,6.194556928456302,6.194556928456302,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.3,12.08130782385706,-8.024417948440032,14.503423118217173,-707.9186921761429,-648.02441794844,959.7314837962726,911.3203398569495,1302.0,1.0,1.5,-7.695743195089335,6.1217699431667825,9.833642792059514,-7.695743195089335,-73.87823005683322,74.27797344876298,6.194556928456302,14.0
21_LTAN06_800km_1213COLD_PX_STTLCT_PCDU_HEAT_PX_0p5,544.5,-709.409282909127,-580.5676667305145,916.6898855832083,13.649592329717041,-104.00220209403743,104.89408663588465,-695.75969057941,-684.5698688245519,976.0724626469188,1.0,130.5,10.590717090873,19.432333269485525,22.130948122375223,-709.409282909127,-580.5676667305145,916.6898855832083,916.6898855832083,1304.0,1.0,2.3000000000000003,-12.183932479259738,-6.42147883890766,13.77256697706347,-92.18393247925974,-6.42147883890766,92.40732004456821,92.40732004456821,22.0,1.0,0.1,-3.1177485003047423,-6.42147883890766,7.138329369655854,-3.1177485003047423,-6.42147883890766,7.138329369655854,7.138329369655854,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.10000000000001,-15.759690579409948,-4.569868824551918,16.40888625813325,-695.75969057941,-684.5698688245519,976.0724626469188,916.6898855832083,1090.0,1.0,3.3000000000000003,10.53184382941231,9.576319067054897,14.234662669735778,10.53184382941231,-110.4236809329451,110.92479003914316,7.138329369655854,32.0
