case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,fourier_ff_correction_success,fourier_ff_correction_acquisition_time_s,fourier_ff_correction_residual_x_urad,fourier_ff_correction_residual_y_urad,fourier_ff_correction_residual_norm_urad,fourier_ff_correction_pointing_error_x_urad,fourier_ff_correction_pointing_error_y_urad,fourier_ff_correction_pointing_error_norm_urad,fourier_ff_correction_thermal_residual_norm_urad,fourier_ff_correction_scan_index,fourier_plus_drift_correction_success,fourier_plus_drift_correction_acquisition_time_s,fourier_plus_drift_correction_residual_x_urad,fourier_plus_drift_correction_residual_y_urad,fourier_plus_drift_correction_residual_norm_urad,fourier_plus_drift_correction_pointing_error_x_urad,fourier_plus_drift_correction_pointing_error_y_urad,fourier_plus_drift_correction_pointing_error_norm_urad,fourier_plus_drift_correction_thermal_residual_norm_urad,fourier_plus_drift_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,fourier_ff_correction_with_nonthermal_success,fourier_ff_correction_with_nonthermal_acquisition_time_s,fourier_ff_correction_with_nonthermal_residual_x_urad,fourier_ff_correction_with_nonthermal_residual_y_urad,fourier_ff_correction_with_nonthermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_pointing_error_x_urad,fourier_ff_correction_with_nonthermal_pointing_error_y_urad,fourier_ff_correction_with_nonthermal_pointing_error_norm_urad,fourier_ff_correction_with_nonthermal_thermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_scan_index,thermal_truth_correction_with_nonthermal_success,thermal_truth_correction_with_nonthermal_acquisition_time_s,thermal_truth_correction_with_nonthermal_residual_x_urad,thermal_truth_correction_with_nonthermal_residual_y_urad,thermal_truth_correction_with_nonthermal_residual_norm_urad,thermal_truth_correction_with_nonthermal_pointing_error_x_urad,thermal_truth_correction_with_nonthermal_pointing_error_y_urad,thermal_truth_correction_with_nonthermal_pointing_error_norm_urad,thermal_truth_correction_with_nonthermal_thermal_residual_norm_urad,thermal_truth_correction_with_nonthermal_scan_index
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,5445.0,29.984565377805357,-567.4871683886562,568.2787700122809,-570.5464487070277,125.39996821488292,584.1647046514319,-540.5618833292224,-442.0872001737733,698.3181526109154,1.0,76.10000000000001,-10.015434622194643,-7.487168388656187,12.504663975955037,29.984565377805357,-567.4871683886562,568.2787700122809,568.2787700122809,760.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,7.044362302264332,-14.56500999187142,16.179077733569276,7.044362302264332,25.43499000812858,26.392456440414247,26.392456440414247,3.0,1.0,0.1,-0.05649633993131431,6.5562933433946,6.556536756631963,-0.05649633993131431,6.5562933433946,6.556536756631963,6.556536756631963,0.0,1.0,0.1,1.386217479162827,17.14235349537239,17.19831044782721,1.386217479162827,17.14235349537239,17.19831044782721,17.19831044782721,0.0,1.0,68.3,-20.561883329222383,-2.087200173773283,20.667545829390402,-540.5618833292224,-442.0872001737733,698.3181526109154,568.2787700122809,682.0,1.0,82.10000000000001,-10.602945046959007,11.956261558277504,15.980445366721696,-570.602945046959,131.9562615582775,585.6621687122188,6.556536756631963,820.0,1.0,82.10000000000001,-10.546448707027707,5.399968214882904,11.848512018465106,-570.5464487070277,125.3999682148829,584.1647046514319,0.0,820.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,6050.0,27.989664893222223,-566.9750726314928,567.6655303313047,-190.8121851310231,33.723976038880785,193.76944174545906,-162.8225202378009,-533.251096592612,557.55529332418,1.0,76.10000000000001,-12.010335106777777,-6.9750726314928215,13.88883679764792,27.989664893222223,-566.9750726314928,567.6655303313047,567.6655303313047,760.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,5.049461817681198,-14.052914234708055,14.93256385006542,5.049461817681198,25.947085765291945,26.433848080815554,26.433848080815554,3.0,1.0,0.1,3.033825510489443,13.769739836632311,14.099994056617023,3.033825510489443,13.769739836632311,14.099994056617023,14.099994056617023,0.0,1.0,0.1,3.1752674194510284,14.807584304787497,15.144202723432365,3.1752674194510284,14.807584304787497,15.144202723432365,15.144202723432365,0.0,1.0,64.5,-2.8225202378008873,-13.251096592612043,13.548364528589055,-162.8225202378009,-533.251096592612,557.55529332418,567.6655303313047,644.0,1.0,11.5,12.221640379466322,7.4937158755130895,14.33611771672926,-187.77835962053368,47.49371587551309,193.6914179550618,14.099994056617023,114.0,1.0,11.5,9.187814868976886,-6.276023961119222,11.126743406187426,-190.8121851310231,33.72397603888078,193.76944174545903,0.0,114.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,6655.0,23.17128597410072,-582.6321267252495,583.0927058247948,-31.723033674874358,-194.8921527272523,197.45708916167038,-8.551747700773639,-777.5242794525018,777.5713070367693,1.0,87.5,-16.82871402589928,17.367873274750536,24.183644015187063,23.17128597410072,-582.6321267252495,583.0927058247948,583.0927058247948,874.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.23108289855969488,10.290031671535303,10.292626054958296,0.23108289855969488,10.290031671535303,10.292626054958296,10.292626054958296,0.0,1.0,0.1,2.5662039478367227,16.71455174648679,16.910400432511274,2.5662039478367227,16.71455174648679,16.910400432511274,16.910400432511274,0.0,1.0,0.1,1.6987668493407497,10.349643348713926,10.488132639035298,1.6987668493407497,10.349643348713926,10.488132639035298,10.488132639035298,0.0,1.0,140.9,-8.551747700773639,-17.524279452501787,19.49955791978535,-8.551747700773639,-777.5242794525018,777.5713070367693,583.0927058247948,1408.0,1.0,5.7,10.843170272962364,-18.177600980765533,21.16599912558778,-29.156829727037636,-178.17760098076553,180.5474403335377,16.910400432511274,56.0,1.0,9.1,8.276966325125642,5.1078472727476765,9.726164470590643,-31.723033674874358,-194.89215272725232,197.4570891616704,0.0,90.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,7260.0,22.877007426954645,-598.1143291407949,598.5516754569785,143.93626146126167,93.19834018512636,171.4747152693575,166.8132688882163,-504.9159889556685,531.7582369651204,1.0,87.30000000000001,22.877007426954645,1.8856708592051064,22.954590464702118,22.877007426954645,-598.1143291407949,598.5516754569785,598.5516754569785,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-0.0631956485863796,-5.192170744010127,5.1925553174670105,-0.0631956485863796,-5.192170744010127,5.1925553174670105,5.1925553174670105,0.0,1.0,0.1,1.3856891192689318,14.317915549855115,14.384812825617274,1.3856891192689318,14.317915549855115,14.384812825617274,14.384812825617274,0.0,1.0,0.1,0.46865247661655474,7.589065425732201,7.603522156203841,0.46865247661655474,7.589065425732201,7.603522156203841,7.603522156203841,0.0,1.0,66.10000000000001,6.8132688882162995,15.084011044331476,16.55137523375777,166.8132688882163,-504.9159889556685,531.7582369651204,598.5516754569785,660.0,1.0,8.0,-14.678049419469403,-12.483744265018515,19.268861036261814,145.3219505805306,107.51625573498148,180.77116630646637,14.384812825617274,79.0,1.0,7.800000000000001,-16.063738538738335,13.19834018512637,20.790379493488537,143.93626146126167,93.19834018512637,171.4747152693575,0.0,77.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,7865.0,28.88393603576679,-605.1778720848899,605.8667663951487,-454.67213727279506,-121.51528129814379,470.6301265337552,-425.78820123702826,-726.6931533830337,842.2461228681562,1.0,87.5,-11.11606396423321,-5.177872084889941,12.262839694964892,28.88393603576679,-605.1778720848899,605.8667663951487,605.8667663951487,874.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,5.943732960225766,-12.255713688105175,13.620957363830295,5.943732960225766,-12.255713688105175,13.620957363830295,13.620957363830295,0.0,1.0,0.1,4.979721490835768,4.9907190543571005,7.050170409700367,4.979721490835768,4.9907190543571005,7.050170409700367,7.050170409700367,0.0,1.0,0.1,4.596208304725824,2.1766518405381703,5.085562310634768,4.596208304725824,2.1766518405381703,5.085562310634768,5.085562310634768,0.0,1.0,124.10000000000001,14.211798762971739,-6.693153383033746,15.709026904554626,-425.78820123702826,-726.6931533830337,842.2461228681562,605.8667663951487,1240.0,1.0,50.300000000000004,-9.692415781959312,3.475437756213296,10.296678653220505,-449.6924157819593,-116.5245622437867,464.5441232196579,7.050170409700367,502.0,1.0,50.300000000000004,-14.672137272795055,-1.5152812981438046,14.750175916383041,-454.67213727279506,-121.5152812981438,470.6301265337552,0.0,502.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,8470.0,22.651462833148027,-597.4206148309138,597.849880650175,-425.3748252384797,-187.725410228829,464.956526561623,-402.72336240533167,-785.1460250597428,882.4060217916525,1.0,87.30000000000001,22.651462833148027,2.5793851690862084,22.797850695449085,22.651462833148027,-597.4206148309138,597.849880650175,597.849880650175,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-0.288740242392997,-4.498456434129025,4.507713524319618,-0.288740242392997,-4.498456434129025,4.507713524319618,4.507713524319618,0.0,1.0,0.1,0.6571940487665096,3.321473083017395,3.385865835933727,0.6571940487665096,3.321473083017395,3.385865835933727,3.385865835933727,0.0,1.0,0.1,0.601699201960507,2.914273970734712,2.9757410347914646,0.601699201960507,2.914273970734712,2.9757410347914646,2.9757410347914646,0.0,1.0,154.3,-2.7233624053316703,14.853974940257217,15.101565293590042,-402.72336240533167,-785.1460250597428,882.4060217916525,597.849880650175,1542.0,1.0,49.900000000000006,15.282368810286812,15.596062854188403,21.835475103725646,-424.7176311897132,-184.4039371458116,463.0225461878478,3.385865835933727,498.0,1.0,49.900000000000006,14.625174761520327,12.274589771171009,19.093488179364897,-425.3748252384797,-187.725410228829,464.956526561623,0.0,498.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,9075.0,17.04756545208747,-592.4601163418739,592.7053306185713,-205.44435507047254,-107.87428769180462,232.0436273103328,-188.39678961838507,-700.3344040336785,725.2321199531373,1.0,87.30000000000001,17.04756545208747,7.539883658126087,18.64052932245442,17.04756545208747,-592.4601163418739,592.7053306185713,592.7053306185713,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-5.892637623453556,0.46204205491085304,5.910724238352405,-5.892637623453556,0.46204205491085304,5.910724238352405,5.910724238352405,0.0,1.0,0.1,0.23481857360073377,4.659997837656192,4.665910373064218,0.23481857360073377,4.659997837656192,4.665910373064218,4.665910373064218,0.0,1.0,0.1,0.15101686995020103,4.045094269157971,4.047912269477219,0.15101686995020103,4.045094269157971,4.047912269477219,4.047912269477219,0.0,1.0,111.5,11.603210381614929,-20.33440403367854,23.41201568778089,-188.39678961838507,-700.3344040336785,725.2321199531373,592.7053306185713,1114.0,1.0,10.700000000000001,-5.209536496871806,16.785710145851567,17.57553229955735,-205.2095364968718,-103.21428985414843,229.70446991592726,4.665910373064218,106.0,1.0,10.700000000000001,-5.44435507047254,12.125712308195375,13.291873499040715,-205.44435507047254,-107.87428769180462,232.0436273103328,0.0,106.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,9680.0,17.56831054069012,-596.0134833609219,596.272352103696,178.17684312173157,-68.07089503641552,190.7370812817603,195.74515366242167,-664.0843783973374,692.3324539653642,1.0,87.30000000000001,17.56831054069012,3.986516639078104,18.014934087244676,17.56831054069012,-596.0134833609219,596.272352103696,596.272352103696,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-5.371892534850904,-3.0913249641371294,6.197864103050687,-5.371892534850904,-3.0913249641371294,6.197864103050687,6.197864103050687,0.0,1.0,0.1,2.1029309920053088,3.1472972184465107,3.7852078593358085,2.1029309920053088,3.1472972184465107,3.7852078593358085,3.7852078593358085,0.0,1.0,0.1,2.155721793997161,3.534655125441418,4.1401598168336,2.155721793997161,3.534655125441418,4.1401598168336,4.1401598168336,0.0,1.0,100.5,-4.2548463375783285,-24.084378397337446,24.457330192450247,195.74515366242167,-664.0843783973374,692.3324539653642,596.272352103696,1004.0,1.0,10.8,-19.720225886263137,15.07640218203096,24.8230782087877,180.27977411373686,-64.92359781796904,191.6138578186071,3.7852078593358085,107.0,1.0,7.0,18.176843121731565,11.92910496358445,21.74169200187178,178.17684312173157,-68.07089503641555,190.7370812817603,0.0,69.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,10285.0,22.76685892699098,-597.0202452708547,597.4541849620547,310.1591635823867,-237.2383580832519,390.4878299001942,332.92602250937773,-834.2586033541066,898.2355780830881,1.0,87.30000000000001,22.76685892699098,2.97975472914527,22.961027930982805,22.76685892699098,-597.0202452708547,597.4541849620547,597.4541849620547,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-0.17334414855004354,-4.098086874069963,4.101751360243703,-0.17334414855004354,-4.098086874069963,4.101751360243703,4.101751360243703,0.0,1.0,0.1,1.449346556996339,-1.2475835272215363,1.9123467519442368,1.449346556996339,-1.2475835272215363,1.9123467519442368,1.9123467519442368,0.0,1.0,0.1,2.034252446041421,3.044223234957485,3.661349221049601,2.034252446041421,3.044223234957485,3.661349221049601,3.661349221049601,0.0,1.0,174.10000000000002,12.92602250937773,5.74139664589336,14.143751035648757,332.92602250937773,-834.2586033541066,898.2355780830881,597.4541849620547,1740.0,1.0,26.200000000000003,-8.3914898606169,1.5140583895265536,8.526985099537349,311.6085101393831,-238.48594161047345,392.39700296653666,1.9123467519442368,261.0,1.0,26.200000000000003,-9.840836417613275,2.76164191674809,10.220994446459882,310.1591635823867,-237.2383580832519,390.4878299001942,0.0,261.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,10890.0,27.90015628267251,-584.7132644758769,585.3785274287351,-582.7396486974505,90.83526878694552,589.7766901290901,-554.8394924147781,-493.87799568893143,742.8070657773826,1.0,87.5,-12.099843717327492,15.28673552412306,19.49590985228018,27.90015628267251,-584.7132644758769,585.3785274287351,585.3785274287351,874.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,4.959953207131484,8.208893920907826,9.590989272314475,4.959953207131484,8.208893920907826,9.590989272314475,9.590989272314475,0.0,1.0,0.1,-0.8715542340961626,-1.3213062757025682,1.5828635624026286,-0.8715542340961626,-1.3213062757025682,1.5828635624026286,1.5828635624026286,0.0,1.0,0.1,0.04372666808131953,5.394660923177412,5.394838134509585,0.04372666808131953,5.394660923177412,5.394838134509585,5.394838134509585,0.0,1.0,79.10000000000001,5.1605075852219215,-13.877995688931435,14.806404117108666,-554.8394924147781,-493.87799568893143,742.8070657773826,585.3785274287351,790.0,1.0,93.7,16.3887970684533,9.513962511242937,18.950149129130345,-583.6112029315467,89.51396251124294,590.4360978731493,1.5828635624026286,936.0,1.0,93.7,17.260351302549452,10.835268786945505,20.379469491936636,-582.7396486974505,90.8352687869455,589.7766901290901,0.0,936.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,11495.0,30.380693956033824,-567.3490684225704,568.161906506595,-437.3412350033746,25.93627018963356,438.10962777097996,-406.96054104734077,-541.4127982329369,677.3069467087748,1.0,76.10000000000001,-9.619306043966176,-7.34906842257044,12.105364738292943,30.380693956033824,-567.3490684225704,568.161906506595,568.161906506595,760.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,7.440490880492799,-14.426910025785673,16.23257950649901,7.440490880492799,25.573089974214327,26.633509633016033,26.633509633016033,3.0,1.0,0.1,0.33062016750532663,6.70234511261549,6.710494743590966,0.33062016750532663,6.70234511261549,6.710494743590966,6.710494743590966,0.0,1.0,0.1,0.6630518900688323,9.141596865047177,9.165611329963989,0.6630518900688323,9.141596865047177,9.165611329963989,9.165611329963989,0.0,1.0,63.300000000000004,-6.960541047340769,-21.412798232936893,22.51570695839198,-406.96054104734077,-541.4127982329369,677.3069467087748,568.161906506595,632.0,1.0,51.1,2.989385164130738,-7.361384697750964,7.9452129189724685,-437.01061483586926,32.638615302249036,438.22774522852006,6.710494743590966,510.0,1.0,51.1,2.6587649966253935,-14.063729810366453,14.312844842527655,-437.3412350033746,25.936270189633547,438.10962777097996,0.0,510.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,12100.0,28.275532111080675,-567.0851338466736,567.7896219076785,-83.19782774935511,-35.91788932344998,90.61993884164215,-54.922295638274434,-603.0030231701236,605.4990540954516,1.0,76.10000000000001,-11.724467888919325,-7.085133846673557,13.698987878802566,28.275532111080675,-567.0851338466736,567.7896219076785,567.7896219076785,760.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,5.335329035539651,-14.16297544988879,15.134583228871056,5.335329035539651,25.83702455011121,26.38214497573163,26.38214497573163,3.0,1.0,0.1,3.2996914977116276,13.610099267634041,14.004383815610135,3.2996914977116276,13.610099267634041,14.004383815610135,14.004383815610135,0.0,1.0,0.1,2.331731940173288,6.507597049130254,6.9127269000498694,2.331731940173288,6.507597049130254,6.9127269000498694,6.9127269000498694,0.0,1.0,87.10000000000001,-14.922295638274434,-3.0030231701235834,15.22146692261831,-54.922295638274434,-603.0030231701236,605.4990540954516,567.7896219076785,870.0,1.0,2.1,0.10186374835652146,17.692209944184015,17.69250318446525,-79.89813625164348,-22.307790055815985,82.95390089477739,14.004383815610135,20.0,1.0,2.1,-3.1978277493551133,4.0821106765499735,5.185530820480086,-83.19782774935511,-35.91788932345003,90.61993884164218,0.0,20.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,12705.0,23.376664925242366,-582.899743413669,583.3683050481472,44.22492997066058,-20.104884714384156,48.58035426269049,67.60159489590295,-603.0046281280531,606.7821332045971,1.0,87.5,-16.623335074757634,17.100256586331056,23.84856482738586,23.376664925242366,-582.899743413669,583.3683050481472,583.3683050481472,874.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4364618497013417,10.022414983115823,10.031914126428179,0.4364618497013417,10.022414983115823,10.031914126428179,10.031914126428179,0.0,1.0,0.1,2.765649640500879,16.384596601730777,16.616372159272625,2.765649640500879,16.384596601730777,16.616372159272625,16.616372159272625,0.0,1.0,0.1,0.7862259440508339,1.8603728509476696,2.0196876935907158,0.7862259440508339,1.8603728509476696,2.0196876935907158,2.0196876935907158,0.0,1.0,87.7,-12.398405104097051,-3.0046281280531275,12.7572818152296,67.60159489590295,-603.0046281280531,606.7821332045971,583.3683050481472,876.0,1.0,0.8,6.990579611161465,-3.7202881126534066,7.918885460791602,46.990579611161465,-3.7202881126534066,47.13761890288959,16.616372159272625,7.0,1.0,0.7000000000000001,4.2249299706605825,19.895115285615816,20.33877197583301,44.22492997066058,-20.104884714384184,48.580354262690506,0.0,6.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,13310.0,23.021996040969274,-598.4755110635682,598.9181493697695,132.50200836922767,274.90714959867205,305.17326737829694,155.52400441019694,-323.56836146489616,359.0044574777041,1.0,87.30000000000001,23.021996040969274,1.5244889364317942,23.07241574321397,23.021996040969274,-598.4755110635682,598.9181493697695,598.9181493697695,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.08179296542824943,-5.553352666783439,5.553954980990059,0.08179296542824943,-5.553352666783439,5.553954980990059,5.553954980990059,0.0,1.0,0.1,1.5399581864013605,13.938555540621223,14.023366278281658,1.5399581864013605,13.938555540621223,14.023366278281658,14.023366278281658,0.0,1.0,0.1,-0.4921539905548826,-0.9722753227945304,1.0897407277578939,-0.4921539905548826,-0.9722753227945304,1.0897407277578939,1.0897407277578939,0.0,1.0,25.1,-4.475995589803063,-3.5683614648961566,5.724311317887271,155.52400441019694,-323.56836146489616,359.0044574777041,598.9181493697695,250.0,1.0,19.0,14.041966555629017,8.845705139293273,16.595882747257622,134.04196655562902,288.8457051392933,318.4322379651845,14.023366278281658,189.0,1.0,19.0,12.502008369227667,-5.092850401327951,13.499531046467686,132.50200836922767,274.90714959867205,305.17326737829694,0.0,189.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,13915.0,28.985545421800442,-605.5919411702439,606.2852142793386,-395.2146206248287,-282.23389265424794,485.64448572839456,-366.22907520302823,-887.8258338244918,960.3949430990458,1.0,87.5,-11.014454578199558,-5.591941170243899,12.352652172982527,28.985545421800442,-605.5919411702439,606.2852142793386,606.2852142793386,874.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,6.045342346259417,-12.669782773459133,14.038146587428097,6.045342346259417,-12.669782773459133,14.038146587428097,14.038146587428097,0.0,1.0,0.1,5.0841677302909645,4.6042223213163425,6.859127108739101,5.0841677302909645,4.6042223213163425,6.859127108739101,6.859127108739101,0.0,1.0,0.1,3.5850610016222717,-6.395626570327067,7.331896181236233,3.5850610016222717,-6.395626570327067,7.331896181236233,7.331896181236233,0.0,1.0,187.70000000000002,-6.229075203028231,-7.825833824491838,10.002252393013373,-366.22907520302823,-887.8258338244918,960.3949430990458,606.2852142793386,1876.0,1.0,40.900000000000006,9.869547105462289,2.370329667068404,10.150193239417842,-390.1304528945377,-277.6296703329316,478.831916359874,6.859127108739101,408.0,1.0,40.900000000000006,4.785379375171317,-2.2338926542479385,5.281110882666442,-395.2146206248287,-282.23389265424794,485.64448572839456,0.0,408.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,14520.0,22.721683753535515,-597.8616177288802,598.2932298346601,-349.4500218211559,-79.21475233798473,358.315914716015,-326.72833806762037,-677.0763700668649,751.7870827563821,1.0,87.30000000000001,22.721683753535515,2.138382271119781,22.822085604368397,22.721683753535515,-597.8616177288802,598.2932298346601,598.2932298346601,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-0.21851932200550905,-4.939459332095453,4.944290564632564,-0.21851932200550905,-4.939459332095453,4.944290564632564,4.944290564632564,0.0,1.0,0.1,0.7126346046417211,2.9068344583827184,2.992914072968687,0.7126346046417211,2.9068344583827184,2.992914072968687,2.992914072968687,0.0,1.0,0.1,-0.457005231197801,-5.67551742213152,5.693887230202279,-0.457005231197801,-5.67551742213152,5.693887230202279,5.693887230202279,0.0,1.0,110.9,-6.728338067620371,2.9236299331350892,7.336085137054566,-326.72833806762037,-677.0763700668649,751.7870827563821,598.2932298346601,1108.0,1.0,34.1,11.26261278348585,3.6920821203980267,11.852338043377841,-348.73738721651415,-76.30791787960197,356.9883241420103,2.992914072968687,340.0,1.0,34.1,10.549978178844128,0.7852476620153084,10.579161283617326,-349.4500218211559,-79.21475233798469,358.315914716015,0.0,340.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,15125.0,17.097162672206675,-592.9137648795696,593.1602191272653,-123.38344515837738,-18.220241571703355,124.72149671200047,-106.2862824861707,-611.134006451273,620.3076234304352,1.0,87.30000000000001,17.097162672206675,7.086235120430388,18.50750387334603,17.097162672206675,-592.9137648795696,593.1602191272653,593.1602191272653,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-5.843040403334349,0.008393517215154134,5.843046431967564,-5.843040403334349,0.008393517215154134,5.843046431967564,5.843046431967564,0.0,1.0,0.1,0.2695305757453852,4.204244631395795,4.212875461235711,0.2695305757453852,4.204244631395795,4.212875461235711,4.212875461235711,0.0,1.0,0.1,-0.9279459239869183,-4.5823616164776695,4.675373955312214,-0.9279459239869183,-4.5823616164776695,4.675373955312214,4.675373955312214,0.0,1.0,86.7,13.713717513829295,-11.134006451272967,17.66443171194863,-106.2862824861707,-611.134006451273,620.3076234304352,593.1602191272653,866.0,1.0,4.5,-3.113914582631992,-14.01599694030756,14.357737783461538,-123.11391458263199,-14.01599694030756,123.90917695671422,4.212875461235711,44.0,1.0,4.3,-3.383445158377384,21.779758428296645,22.04099767103808,-123.38344515837738,-18.220241571703355,124.72149671200047,0.0,42.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,15730.0,17.603432244577732,-596.4694129274409,596.7291189348778,82.71978676212191,169.32393935037183,188.44935542235032,100.32321900669965,-427.1454735770691,438.7687362030764,1.0,87.30000000000001,17.603432244577732,3.530587072559115,17.95399320113385,17.603432244577732,-596.4694129274409,596.7291189348778,596.7291189348778,872.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,-5.336770830963292,-3.5472545306561187,6.408130586019684,-5.336770830963292,-3.5472545306561187,6.408130586019684,6.408130586019684,0.0,1.0,0.1,2.1461810389471196,2.687389046227622,3.4392081847018723,2.1461810389471196,2.687389046227622,3.4392081847018723,3.4392081847018723,0.0,1.0,0.1,1.0839312828787477,-5.106977144306256,5.220739658177724,1.0839312828787477,-5.106977144306256,5.220739658177724,5.220739658177724,0.0,1.0,46.900000000000006,20.323219006699645,12.854526422930917,24.047288419946785,100.32321900669965,-427.1454735770691,438.7687362030764,596.7291189348778,468.0,1.0,6.2,4.865967801069033,12.011328396599424,12.959539053994023,84.86596780106903,172.01132839659942,191.80753266640718,3.4392081847018723,61.0,1.0,6.2,2.719786762121913,9.323939350371802,9.712522074148678,82.71978676212191,169.3239393503718,188.4493554223503,0.0,61.0
