case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,sunface_correction_success,sunface_correction_acquisition_time_s,sunface_correction_residual_x_urad,sunface_correction_residual_y_urad,sunface_correction_residual_norm_urad,sunface_correction_pointing_error_x_urad,sunface_correction_pointing_error_y_urad,sunface_correction_pointing_error_norm_urad,sunface_correction_thermal_residual_norm_urad,sunface_correction_scan_index,sunface_correction_with_nonthermal_success,sunface_correction_with_nonthermal_acquisition_time_s,sunface_correction_with_nonthermal_residual_x_urad,sunface_correction_with_nonthermal_residual_y_urad,sunface_correction_with_nonthermal_residual_norm_urad,sunface_correction_with_nonthermal_pointing_error_x_urad,sunface_correction_with_nonthermal_pointing_error_y_urad,sunface_correction_with_nonthermal_pointing_error_norm_urad,sunface_correction_with_nonthermal_thermal_residual_norm_urad,sunface_correction_with_nonthermal_scan_index
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,0.0,17.264109989458376,160.75078113078428,161.675177834711,-120.93853672316898,7.198295042618934,121.15256958175458,-103.6744267337106,167.9490761734032,197.37091717389146,1.0,5.2,16.325573266289396,7.949076173403199,18.157977709082846,-103.6744267337106,167.9490761734032,197.37091717389146,161.675177834711,51.0,1.0,0.1,0.7041105760579924,0.06393179453607445,0.7070070563080122,0.7041105760579924,0.06393179453607445,0.7070070563080122,0.7070070563080122,0.0,1.0,4.5,-0.2344261471109803,7.262226837154998,7.266009513670044,-120.23442614711098,7.262226837154998,120.45354776659498,0.7070070563080122,44.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,60.5,17.144896673255445,160.78534375537114,161.69685911751492,-217.04686112041347,-83.22163203397669,232.4546836710817,-199.90196444715804,77.56371172139445,214.42230473025052,1.0,11.700000000000001,0.09803555284196364,-2.436288278605545,2.4382599422727265,-199.90196444715804,77.56371172139445,214.42230473025052,161.69685911751492,116.0,1.0,0.1,0.5848972598550617,0.04205987643152298,0.5864075696914174,0.5848972598550617,0.04205987643152298,0.5864075696914174,0.5864075696914174,0.0,1.0,10.9,-16.461963860558427,-3.1795721575451665,16.76621404048535,-216.46196386055843,-83.17957215754517,231.89355968349352,0.5864075696914174,108.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,121.0,17.00807142956387,160.81075322929414,161.70767714591068,-74.44712272873825,-102.44740256163068,126.64061107801332,-57.43905129917438,58.363350667663454,81.88727199819175,0.0,nan,nan,nan,nan,-57.43905129917438,58.363350667663454,81.88727199819175,161.70767714591068,nan,1.0,0.1,0.44807201616348635,0.03846523210179953,0.44972003040720443,0.44807201616348635,0.03846523210179953,0.44972003040720443,0.44972003040720443,0.0,1.0,1.1,6.000949287425243,-22.408937329528882,23.198531517943167,-73.99905071257476,-102.40893732952888,126.34654704947653,0.44972003040720443,10.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,181.5,16.854782518942052,160.82800089915028,161.70878011715357,-232.7293615056472,-95.60338044572356,251.60079900404924,-215.87457898670516,65.22462045342672,225.51293746918552,1.0,11.700000000000001,-15.87457898670516,-14.775379546573276,21.686726326267802,-215.87457898670516,65.22462045342672,225.51293746918552,161.70878011715357,116.0,1.0,0.1,0.29478310554166853,0.026720334642817534,0.2959916478487436,0.29478310554166853,0.026720334642817534,0.2959916478487436,0.2959916478487436,0.0,1.0,15.5,7.565421599894449,-15.576660111080741,17.316695533509947,-232.43457840010555,-95.57666011108074,251.3179882022452,0.2959916478487436,154.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,242.0,16.690824411895576,160.8475168530377,161.71118482447952,-199.79519661471824,-113.17822876099034,229.6245458477577,-183.10437220282267,47.66928809204735,189.2077486441621,1.0,7.7,-23.104372202822674,7.669288092047353,24.343992990579512,-183.10437220282267,47.66928809204735,189.2077486441621,161.71118482447952,76.0,1.0,0.1,0.1308249984951928,0.01724324322262305,0.13195646883765014,0.1308249984951928,0.01724324322262305,0.13195646883765014,0.13195646883765014,0.0,1.0,10.700000000000001,0.3356283837769354,6.839014482232287,6.847245102972412,-199.66437161622306,-113.16098551776771,229.502222072584,0.13195646883765014,106.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,302.5,16.5185730683758,160.87263165826357,161.7184803072012,-224.93262768311286,-172.53083741940546,283.4811754897866,-208.41405461473704,-11.658205761141886,208.739866634344,1.0,11.3,-8.41405461473704,-11.658205761141886,14.377415505886292,-208.41405461473704,-11.658205761141886,208.739866634344,161.7184803072012,112.0,1.0,0.1,-0.041426345024582645,0.04076268844696074,0.05811831752141273,-0.041426345024582645,0.04076268844696074,0.05811831752141273,0.05811831752141273,0.0,1.0,15.100000000000001,15.02594597186257,-12.490074730958497,19.539217464736428,-224.97405402813743,-172.4900747309585,283.489242946795,0.05811831752141273,150.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,363.0,16.338570750864992,160.90253404787117,161.7299426736044,-131.9346934660707,-211.31124127435905,249.11684814338918,-115.59612271520572,-50.40870722648788,126.10908512488176,1.0,4.3,4.403877284794277,-10.408707226487877,11.302005187853524,-115.59612271520572,-50.40870722648788,126.10908512488176,161.7299426736044,42.0,1.0,0.1,-0.2214286625353914,0.041726915535747366,0.2253259596059443,-0.2214286625353914,0.041726915535747366,0.2253259596059443,0.2253259596059443,0.0,1.0,8.700000000000001,-12.156122128606114,-11.2695143588233,16.576286046316643,-132.1561221286061,-211.2695143588233,249.19881282519006,0.2253259596059443,86.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,423.5,16.154576553596694,160.93951412504606,161.7482536240559,-109.82224519751169,-107.88262208150476,153.94669755276715,-93.667668643915,53.056892043541296,107.65066624274209,1.0,2.5,-13.667668643914993,13.056892043541296,18.902052692672008,-93.667668643915,53.056892043541296,107.65066624274209,161.7482536240559,24.0,1.0,0.1,-0.4054228598036893,0.02079038840577141,0.40595558316331204,-0.4054228598036893,0.02079038840577141,0.40595558316331204,0.40595558316331204,0.0,1.0,2.7,9.772331942684616,12.138168306901008,15.583119117964483,-110.22766805731538,-107.86183169309899,154.22163772163788,0.40595558316331204,26.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,484.0,15.96737866304424,160.9831225997641,161.7730600048714,-148.91604483997088,-148.34223034456303,210.19373376573245,-132.94866617692665,12.640892255201067,133.54826840970827,1.0,4.5,-12.94866617692665,12.640892255201067,18.095858995059796,-132.94866617692665,12.640892255201067,133.54826840970827,161.7730600048714,44.0,1.0,0.1,-0.5926207503561436,0.006413726729022073,0.5926554560984258,-0.5926207503561436,0.006413726729022073,0.5926554560984258,0.5926554560984258,0.0,1.0,5.1000000000000005,10.491334409672959,11.664183382165987,15.688252664601785,-149.50866559032704,-148.335816617834,210.60948596461634,0.5926554560984258,50.0
10_LTAN06_800km_HOT_MY_ALL_HEAT_MY_0p5,544.5,15.777861096363804,161.03359594169115,161.80469684989987,-96.52503816928224,-304.2933254668361,319.23582336142545,-80.74717707291843,-143.25972952514496,164.4489486401872,1.0,2.9000000000000004,-0.7471770729184328,-23.259729525144962,23.271727292171402,-80.74717707291843,-143.25972952514496,164.4489486401872,161.80469684989987,28.0,1.0,0.1,-0.7821383170365799,0.027801056407270153,0.7826322544555481,-0.7821383170365799,0.027801056407270153,0.7826322544555481,0.7826322544555481,0.0,1.0,23.900000000000002,-17.30717648631881,15.734475589571161,23.390427101859373,-97.30717648631881,-304.26552441042884,319.4467028167498,0.7826322544555481,238.0
