feature,coef_dominant_axis_urad
intercept,213.61343859325416
t_sunface_minus_opposite_c,22.641276078905317
t_prop_attach_minus_ref_c,-8.276810962216405
t_pcdu_attach_minus_ref_c,5.555424353421157
