case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,bcase_correction_success,bcase_correction_acquisition_time_s,bcase_correction_residual_x_urad,bcase_correction_residual_y_urad,bcase_correction_residual_norm_urad,bcase_correction_pointing_error_x_urad,bcase_correction_pointing_error_y_urad,bcase_correction_pointing_error_norm_urad,bcase_correction_thermal_residual_norm_urad,bcase_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,bcase_correction_with_nonthermal_success,bcase_correction_with_nonthermal_acquisition_time_s,bcase_correction_with_nonthermal_residual_x_urad,bcase_correction_with_nonthermal_residual_y_urad,bcase_correction_with_nonthermal_residual_norm_urad,bcase_correction_with_nonthermal_pointing_error_x_urad,bcase_correction_with_nonthermal_pointing_error_y_urad,bcase_correction_with_nonthermal_pointing_error_norm_urad,bcase_correction_with_nonthermal_thermal_residual_norm_urad,bcase_correction_with_nonthermal_scan_index
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,0.0,-661.8191111880021,-593.7566338310122,889.1296171830134,-75.98420431915852,-74.10549330309323,106.13775691859341,-737.8033155071606,-667.8621271341054,995.1851853968942,1.0,102.9,-21.819111188002125,6.243366168987791,22.694784294072083,-661.8191111880021,-593.7566338310122,889.1296171830134,889.1296171830134,1028.0,1.0,0.9,7.2438374790859825,0.7396201679614478,7.281498432071937,-32.75616252091402,0.7396201679614478,32.764511610725826,32.764511610725826,8.0,1.0,0.1,-3.625092207915486,0.7396201679614478,3.699774521338415,-3.625092207915486,0.7396201679614478,3.699774521338415,3.699774521338415,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.1,-17.80331550716062,12.137872865894565,21.5472968317635,-737.8033155071606,-667.8621271341054,995.1851853968942,889.1296171830134,1300.0,1.0,1.1,0.39070347292602037,6.634126864868222,6.645621751418201,-79.60929652707398,-73.36587313513178,108.25983296872319,3.699774521338415,10.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,60.5,-669.0755955505911,-594.0612876018166,894.7463137607812,-56.90362950554246,-42.26310894902649,70.8815450518774,-725.9792250561335,-636.3243965508431,965.3779430144956,1.0,116.30000000000001,10.92440444940894,5.938712398183384,12.434263851254038,-669.0755955505911,-594.0612876018166,894.7463137607812,894.7463137607812,1162.0,1.0,0.9,-0.012646883502952733,0.4349663971570408,0.43515021580841917,-40.01264688350295,0.4349663971570408,40.015011013250444,40.015011013250444,8.0,1.0,0.1,-3.424474884230449,0.4349663971570408,3.451988412405367,-3.424474884230449,0.4349663971570408,3.451988412405367,3.451988412405367,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.3,-5.979225056133487,3.675603449156938,7.018631845833551,-725.9792250561335,-636.3243965508431,965.3779430144956,894.7463137607812,1302.0,1.0,0.30000000000000004,-20.328104389772875,-1.828142551869405,20.410142901789268,-60.328104389772875,-41.828142551869405,73.41031050610562,3.451988412405367,2.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,121.0,-676.1922867872621,-594.5209918866253,900.383928390797,69.52918621987165,-135.2735696232461,152.09617475470182,-606.6631005673904,-729.7945615098714,949.0206634206787,1.0,116.30000000000001,3.8077132127378945,5.479008113374675,6.672196775941508,-676.1922867872621,-594.5209918866253,900.383928390797,900.383928390797,1162.0,1.0,0.9,-7.129338120173998,-0.024737887651667734,7.129381038691338,-47.129338120174,-0.024737887651667734,47.12934461255292,47.12934461255292,8.0,1.0,0.1,-3.252661507899461,-0.024737887651667734,3.252755577668919,-3.252661507899461,-0.024737887651667734,3.252755577668919,3.252755577668919,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.30000000000001,-6.663100567390416,-9.794561509871414,11.846110937426388,-606.6631005673904,-729.7945615098714,949.0206634206787,900.383928390797,1232.0,1.0,3.7,-13.723475288027771,-15.298307510897757,20.551690603916256,66.27652471197223,-135.29830751089776,150.65925044022393,3.252755577668919,36.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,181.5,-683.1488994766916,-595.1337349371182,906.0223955931879,-1.6542575630830392,-33.60005130432411,33.64074933378015,-684.8031570397746,-628.7337862414423,929.656677410076,1.0,116.30000000000001,-3.148899476691554,4.86626506288178,5.7962145902763265,-683.1488994766916,-595.1337349371182,906.0223955931879,906.0223955931879,1162.0,1.0,0.9,-14.085950809603446,-0.637480938144563,14.100368511392375,-54.085950809603446,-0.637480938144563,54.089707495283626,54.089707495283626,8.0,1.0,0.1,-3.0951772855573836,-0.637480938144563,3.1601430941538147,-3.0951772855573836,-0.637480938144563,3.1601430941538147,3.1601430941538147,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.10000000000001,-4.803157039774646,11.266213758557683,12.247362573315579,-684.8031570397746,-628.7337862414423,929.656677410076,906.0223955931879,1160.0,1.0,0.5,-4.749434848640476,5.76246775753134,7.467473872607044,-4.749434848640476,-34.23753224246866,34.565383629225956,3.1601430941538147,4.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,242.0,-689.9486349818893,-595.863151640154,911.6369970530537,-37.25661018527145,-83.19082589813128,91.15244657226958,-727.2052451671608,-679.0539775382853,994.9581765125589,1.0,116.30000000000001,-9.948634981889313,4.136848359845999,10.774453691729912,-689.9486349818893,-595.863151640154,911.6369970530537,911.6369970530537,1162.0,1.0,0.9,-20.885686314801205,-1.3668976411803442,20.930367937562366,-60.885686314801205,-1.3668976411803442,60.90102796493533,60.90102796493533,8.0,1.0,0.1,-2.9549635944606507,-1.3668976411803442,3.255797752633323,-2.9549635944606507,-1.3668976411803442,3.255797752633323,3.255797752633323,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.1,-7.205245167160797,0.9460224617147333,7.267084450930979,-727.2052451671608,-679.0539775382853,994.9581765125589,911.6369970530537,1300.0,1.0,1.3,-0.21157377973213443,-4.55772353931161,4.562631622766108,-40.211573779732134,-84.55772353931161,93.63214873105014,3.255797752633323,12.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,302.5,-696.5915078460096,-596.6936969502303,917.2148585709406,39.89813183807447,-27.88077926100236,48.674416035214136,-656.6933760079351,-624.5744762112326,906.2778086366425,1.0,116.30000000000001,-16.591507846009563,3.3063030497696673,16.917735441279163,-696.5915078460096,-596.6936969502303,917.2148585709406,917.2148585709406,1162.0,1.0,2.3000000000000003,12.471440821078545,-2.1974429512566758,12.663553674924426,-67.52855917892145,-2.1974429512566758,67.56430315118423,67.56430315118423,22.0,1.0,0.1,-2.829347623378794,-2.1974429512566758,3.582452162687854,-2.829347623378794,-2.1974429512566758,3.582452162687854,3.582452162687854,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.30000000000001,-16.693376007935058,15.42552378876735,22.729179191077915,-656.6933760079351,-624.5744762112326,906.2778086366425,917.2148585709406,962.0,1.0,0.7000000000000001,-2.931215785304289,9.921777787741007,10.34570927724764,37.06878421469571,-30.078222212258993,47.736717677336216,3.582452162687854,6.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,363.0,-703.0752043548981,-597.6224822737886,922.7498980210003,-50.542737285109055,-45.917612802125326,68.2861293215354,-753.6179416400072,-643.5400950759139,991.0014409333811,1.0,116.30000000000001,-23.07520435489812,2.3775177262114084,23.197362922512518,-703.0752043548981,-597.6224822737886,922.7498980210003,922.7498980210003,1162.0,1.0,2.3000000000000003,5.987744312189989,-3.1262282748149346,6.754730577485376,-74.01225568781001,-3.1262282748149346,74.07825116202473,74.07825116202473,22.0,1.0,0.1,-2.7328499910069013,-3.1262282748149346,4.152321314590043,-2.7328499910069013,-3.1262282748149346,4.152321314590043,4.152321314590043,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.3,6.382058359992811,-3.5400950759138823,7.298146480913071,-753.6179416400072,-643.5400950759139,991.0014409333811,922.7498980210003,1452.0,1.0,0.30000000000000004,-13.27558727611597,-9.043841076940225,16.063383172629717,-53.27558727611597,-49.043841076940225,72.41261317750671,4.152321314590043,2.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,423.5,-709.4264348127123,-598.6051713300033,928.2316615770537,2.0859787300920267,-92.90850347141475,92.93191768472381,-707.3404560826202,-691.513674801418,989.2025491518563,1.0,130.5,10.573565187287727,1.3948286699967412,10.66516890576365,-709.4264348127123,-598.6051713300033,928.2316615770537,928.2316615770537,1304.0,1.0,2.3000000000000003,-0.36348614562416515,-4.108917331029602,4.124963492116765,-80.36348614562417,-4.108917331029602,80.46846032521788,80.46846032521788,22.0,1.0,0.1,-2.672572011754255,-4.108917331029602,4.9016163447629815,-2.672572011754255,-4.108917331029602,4.9016163447629815,4.9016163447629815,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.1,12.659543917379779,-11.513674801418006,17.112240052923386,-707.3404560826202,-691.513674801418,989.2025491518563,928.2316615770537,1300.0,1.0,1.5,-0.5865932816622035,-17.01742080244435,17.02752778431317,-0.5865932816622035,-97.01742080244435,97.01919413619478,4.9016163447629815,14.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,484.0,-715.6461596312558,-599.6358924463735,933.6555196135906,29.710842788308923,-29.42844169630562,41.81826586390769,-685.9353168429469,-629.0643341426792,930.7143468233453,1.0,130.5,4.353840368744159,0.36410755362646796,4.369038826459902,-715.6461596312558,-599.6358924463735,933.6555196135906,933.6555196135906,1304.0,1.0,2.3000000000000003,-6.583210964167733,-5.139638447399875,8.351918939305461,-86.58321096416773,-5.139638447399875,86.73562304056833,86.73562304056833,22.0,1.0,0.1,-2.6411256200900652,-5.139638447399875,5.77853163970633,-2.6411256200900652,-5.139638447399875,5.77853163970633,5.77853163970633,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.10000000000001,-5.935316842946918,10.935665857320828,12.442538879551144,-685.9353168429469,-629.0643341426792,930.7143468233453,933.6555196135906,1160.0,1.0,0.7000000000000001,-12.930282831781142,5.431919856294485,14.024905255831872,27.069717168218858,-34.568080143705515,43.90582822802698,5.77853163970633,6.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,544.5,-721.7354992994691,-600.7054051807963,939.0149704677124,-103.77687253867873,-57.97204645168414,118.87134828757263,-825.5123718381478,-658.6774516324805,1056.0902714005574,1.0,130.5,-1.7354992994690974,-0.7054051807963333,1.8733804438906785,-721.7354992994691,-600.7054051807963,939.0149704677124,939.0149704677124,1304.0,1.0,2.3000000000000003,-12.67255063238099,-6.209151181822676,14.111948764397841,-92.67255063238099,-6.209151181822676,92.88032729868014,92.88032729868014,22.0,1.0,0.1,-2.6394027926465924,-6.209151181822676,6.746851525012283,-2.6394027926465924,-6.209151181822676,6.746851525012283,6.746851525012283,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.70000000000002,14.487628161852172,-18.677451632480484,23.637651517012852,-825.5123718381478,-658.6774516324805,1056.0902714005574,939.0149704677124,1776.0,1.0,4.1000000000000005,13.583724668674677,15.818802366493173,20.850709440796756,-106.41627533132532,-64.18119763350683,124.27248201055494,6.746851525012283,40.0
