case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,fourier_ff_correction_success,fourier_ff_correction_acquisition_time_s,fourier_ff_correction_residual_x_urad,fourier_ff_correction_residual_y_urad,fourier_ff_correction_residual_norm_urad,fourier_ff_correction_pointing_error_x_urad,fourier_ff_correction_pointing_error_y_urad,fourier_ff_correction_pointing_error_norm_urad,fourier_ff_correction_thermal_residual_norm_urad,fourier_ff_correction_scan_index,fourier_plus_drift_correction_success,fourier_plus_drift_correction_acquisition_time_s,fourier_plus_drift_correction_residual_x_urad,fourier_plus_drift_correction_residual_y_urad,fourier_plus_drift_correction_residual_norm_urad,fourier_plus_drift_correction_pointing_error_x_urad,fourier_plus_drift_correction_pointing_error_y_urad,fourier_plus_drift_correction_pointing_error_norm_urad,fourier_plus_drift_correction_thermal_residual_norm_urad,fourier_plus_drift_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,fourier_ff_correction_with_nonthermal_success,fourier_ff_correction_with_nonthermal_acquisition_time_s,fourier_ff_correction_with_nonthermal_residual_x_urad,fourier_ff_correction_with_nonthermal_residual_y_urad,fourier_ff_correction_with_nonthermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_pointing_error_x_urad,fourier_ff_correction_with_nonthermal_pointing_error_y_urad,fourier_ff_correction_with_nonthermal_pointing_error_norm_urad,fourier_ff_correction_with_nonthermal_thermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_scan_index,thermal_truth_correction_with_nonthermal_success,thermal_truth_correction_with_nonthermal_acquisition_time_s,thermal_truth_correction_with_nonthermal_residual_x_urad,thermal_truth_correction_with_nonthermal_residual_y_urad,thermal_truth_correction_with_nonthermal_residual_norm_urad,thermal_truth_correction_with_nonthermal_pointing_error_x_urad,thermal_truth_correction_with_nonthermal_pointing_error_y_urad,thermal_truth_correction_with_nonthermal_pointing_error_norm_urad,thermal_truth_correction_with_nonthermal_thermal_residual_norm_urad,thermal_truth_correction_with_nonthermal_scan_index
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,0.0,-661.0963053405187,-593.5096897226089,888.4267424664297,-133.1388636224308,-99.13376690165342,165.99235147073367,-794.2351689629495,-692.6434566242623,1053.8332228687855,1.0,102.9,-21.09630534051871,6.490310277391131,22.07211422852843,-661.0963053405187,-593.5096897226089,888.4267424664297,888.4267424664297,1028.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,7.602765453153211,0.7368718523819098,7.638391366151167,-32.39723454684679,0.7368718523819098,32.40561350152525,32.40561350152525,8.0,1.0,4.4,-11.536259859785218,-14.921471413275185,18.86095439498437,108.46374014021478,-14.921471413275185,109.4853105870428,109.4853105870428,43.0,1.0,0.8,-9.669733297677226,-1.689202159451952,9.816167581276556,30.330266702322774,-1.689202159451952,30.377269169060057,30.377269169060057,7.0,1.0,160.9,5.764831037050499,-12.643456624262285,13.895692580628811,-794.2351689629495,-692.6434566242623,1053.8332228687855,888.4267424664297,1608.0,1.0,3.1,15.324876517783991,5.9447616850713985,16.437519027445113,-24.67512348221601,-114.0552383149286,116.69386918745032,109.4853105870428,30.0,1.0,2.7,-13.13886362243079,20.866233098346584,24.65825259428108,-133.1388636224308,-99.13376690165342,165.99235147073367,0.0,26.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,0.0,-661.0963053405187,-593.5096897226089,888.4267424664297,-126.2978725861461,-74.58390254137623,146.67621190257097,-787.3941779266648,-668.0935922639851,1032.6367412875663,1.0,102.9,-21.09630534051871,6.490310277391131,22.07211422852843,-661.0963053405187,-593.5096897226089,888.4267424664297,888.4267424664297,1028.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,7.602765453153211,0.7368718523819098,7.638391366151167,-32.39723454684679,0.7368718523819098,32.40561350152525,32.40561350152525,8.0,1.0,4.4,-11.536259859785218,-14.921471413275185,18.86095439498437,108.46374014021478,-14.921471413275185,109.4853105870428,109.4853105870428,43.0,1.0,0.8,-9.669733297677226,-1.689202159451952,9.816167581276556,30.330266702322774,-1.689202159451952,30.377269169060057,30.377269169060057,7.0,1.0,160.9,12.605822073335162,11.906407736014899,17.339818203222876,-787.3941779266648,-668.0935922639851,1032.6367412875663,888.4267424664297,1608.0,1.0,1.3,22.165867554068654,-9.505373954651418,24.117997811640148,-17.834132445931346,-89.50537395465142,91.26482480595146,109.4853105870428,12.0,1.0,4.1000000000000005,-6.297872586146127,5.416097458623767,8.306461990079876,-126.29787258614613,-74.58390254137623,146.676211902571,0.0,40.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,60.5,-668.3396643261038,-593.781819563703,894.0104899585414,-16.694308439617185,-177.7995788894162,178.58160652074673,-685.033972765721,-771.5813984531193,1031.7991075214486,1.0,116.30000000000001,11.660335673896157,6.2181804362969615,13.214734048261494,-668.3396643261038,-593.781819563703,894.0104899585414,894.0104899585414,1162.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.35940646756807837,0.46474201128773984,0.5875016136024971,-39.64059353243192,0.46474201128773984,39.6433177312462,39.6433177312462,8.0,1.0,4.4,-17.149050004895912,-13.374564215788382,21.747847802315235,102.85094999510409,-13.374564215788382,103.71690741078645,103.71690741078645,43.0,1.0,0.8,-8.209585102208848,-1.3401301588429533,8.318247194755028,31.790414897791152,-1.3401301588429533,31.81864906334557,31.81864906334557,7.0,1.0,137.5,-5.033972765721046,-11.581398453119277,12.62813018367861,-685.033972765721,-771.5813984531193,1031.7991075214486,894.0104899585414,1374.0,1.0,9.700000000000001,6.156641555486885,8.825856894795379,10.76104015279913,86.15664155548689,-191.17414310520462,209.6914873716382,103.71690741078645,96.0,1.0,5.9,-16.694308439617203,-17.79957888941624,24.40337974374915,-16.694308439617203,-177.79957888941624,178.58160652074676,0.0,58.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,121.0,-675.4459946011701,-594.2198815975023,899.6246769117183,-105.94080088369365,-78.70687699089359,131.97812613284856,-781.3867954848638,-672.9267585883958,1031.210815780357,1.0,116.30000000000001,4.554005398829872,5.780118402497692,7.358582330820529,-675.4459946011701,-594.2198815975023,899.6246769117183,899.6246769117183,1162.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,-6.746923807498206,0.026679977488470286,6.746976558828767,-46.746923807498206,0.026679977488470286,46.746931421059514,46.746931421059514,8.0,1.0,2.2,16.51769153078442,-11.853740097330387,20.33089490900992,96.51769153078442,-11.853740097330387,97.24287085810822,97.24287085810822,21.0,1.0,0.8,-7.564523000941335,-1.00111727442345,7.630481244909756,32.435476999058665,-1.00111727442345,32.4509230061891,32.4509230061891,7.0,1.0,145.1,-21.386795484863796,7.073241411604158,22.52611296203192,-781.3867954848638,-672.9267585883958,1031.210815780357,899.6246769117183,1450.0,1.0,1.5,-9.42310935290925,-10.560617088223921,14.153502151798786,-9.42310935290925,-90.56061708822392,91.04954891308797,97.24287085810822,14.0,1.0,4.1000000000000005,14.059199116306331,1.2931230091064663,14.118542662351143,-105.94080088369367,-78.70687699089353,131.97812613284853,0.0,40.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,181.5,-682.3926316871733,-594.8191463149276,905.2455581795282,-157.30803559285002,-125.77912317053062,201.41054065671162,-839.7006672800234,-720.5982694854582,1106.5076035057118,1.0,116.30000000000001,-2.3926316871733206,5.180853685072407,5.706656753002951,-682.3926316871733,-594.8191463149276,905.2455581795282,905.2455581795282,1162.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,-13.693560893501399,-0.5725847399368149,13.705526740276689,-53.6935608935014,-0.5725847399368149,53.696613810449456,53.696613810449456,8.0,1.0,2.2,9.373112266356543,-10.373694949181413,13.981015000935928,89.37311226635654,-10.373694949181413,89.9731445658839,89.9731445658839,21.0,1.0,0.8,-7.888322949743497,-0.6762030126161562,7.917252646829019,32.1116770502565,-0.6762030126161562,32.11879595337038,32.11879595337038,7.0,1.0,177.3,0.2993327199766327,-0.5982694854582178,0.6689741807267676,-839.7006672800234,-720.5982694854582,1106.5076035057118,905.2455581795282,1772.0,1.0,2.9000000000000004,12.065076673506496,-16.152818119712038,20.161339448213457,-67.9349233264935,-136.15281811971204,152.1602566024254,89.9731445658839,28.0,1.0,6.9,2.6919644071499533,-5.7791231705306245,6.375338186286759,-157.30803559285005,-125.77912317053062,201.41054065671165,0.0,68.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,242.0,-689.186327996417,-595.537190944104,910.8470456090744,-90.416296026754,-66.24160759570252,112.08504433714894,-779.6026240231711,-661.7787985398065,1022.6101063360384,1.0,116.30000000000001,-9.186327996417049,4.462809055895946,10.21299597214953,-689.186327996417,-595.537190944104,910.8470456090744,910.8470456090744,1162.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,-20.487257202745127,-1.290629369113276,20.52786963763775,-60.48725720274513,-1.290629369113276,60.501024851480494,60.501024851480494,8.0,1.0,2.2,1.3069983581015094,-8.913047004764962,9.00836564628844,81.30699835810151,-8.913047004764962,81.7940730671451,81.7940730671451,21.0,1.0,0.8,-9.352015480576824,-0.33370601617559714,9.357967367659516,30.647984519423176,-0.33370601617559714,30.64980121971486,30.64980121971486,7.0,0.0,nan,nan,nan,nan,-779.6026240231711,-661.7787985398065,1022.6101063360384,910.8470456090744,nan,1.0,1.5,-9.109297668652516,4.845345399532562,10.317784454857037,-9.109297668652516,-75.15465460046744,75.70469874539941,81.7940730671451,14.0,1.0,1.1,-10.416296026754026,13.758392404297524,17.25666782631002,-90.41629602675403,-66.24160759570248,112.08504433714894,0.0,10.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,302.5,-695.8278985337853,-596.3559091785728,916.4152087291797,-183.29054201959548,-81.99867260071977,200.796427015316,-879.1184405533808,-678.3545817792926,1110.4117124481204,1.0,116.30000000000001,-15.827898533785287,3.6440908214271985,16.24197555442725,-695.8278985337853,-596.3559091785728,916.4152087291797,916.4152087291797,1162.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3000000000000003,12.871172259886634,-2.109347603582023,13.04286865135168,-67.12882774011337,-2.109347603582023,67.1619599257984,67.1619599257984,22.0,1.0,2.2,-7.772820181703537,-7.476061217287111,10.784629103577101,72.22717981829646,-7.476061217287111,72.6130635342509,72.6130635342509,21.0,1.0,0.8,-12.10567213749971,0.03191466113435126,12.105714206366846,27.89432786250029,0.03191466113435126,27.894346119711344,27.894346119711344,7.0,1.0,194.9,0.8815594466192351,1.64541822070737,1.8666944524906637,-879.1184405533808,-678.3545817792926,1110.4117124481204,916.4152087291797,1948.0,1.0,4.1000000000000005,8.936637798700986,-9.47473381800694,13.024364708777759,-111.06336220129901,-89.47473381800694,142.62117099245864,72.6130635342509,40.0,1.0,7.1000000000000005,-23.290542019595478,-1.9986726007198286,23.376142533177084,-183.29054201959548,-81.99867260071983,200.79642701531603,0.0,70.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,363.0,-702.3143965200182,-597.272176016714,921.943362578753,-124.23482851008947,-131.95788011620397,181.23789542944323,-826.5492250301077,-729.230056132918,1102.2522833568958,1.0,116.30000000000001,-22.31439652001825,2.7278239832860436,22.480509685867737,-702.3143965200182,-597.272176016714,921.943362578753,921.943362578753,1162.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3000000000000003,6.384674273653673,-3.025614441723178,7.065296053996528,-73.61532572634633,-3.025614441723178,73.67747637199602,73.67747637199602,22.0,1.0,0.8,22.05923405186502,-6.083008714437142,22.882587309456056,62.05923405186502,-6.083008714437142,62.35664781019006,62.35664781019006,7.0,1.0,0.1,23.72206253754996,0.40957063198936794,23.725597972190698,23.72206253754996,0.40957063198936794,23.725597972190698,23.725597972190698,0.0,1.0,177.3,13.450774969892336,-9.23005613291798,16.313101590669355,-826.5492250301077,-729.230056132918,1102.2522833568958,921.943362578753,1772.0,0.0,nan,nan,nan,nan,-62.175594458224396,-138.04088883064117,151.39713185984408,62.35664781019006,nan,1.0,2.7,-4.2348285100894145,-11.957880116204024,12.685608750997078,-124.23482851008941,-131.95788011620402,181.23789542944323,0.0,26.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,423.5,-708.6633713232291,-598.2485642810107,927.4185239251453,-81.79395774225242,-79.0215767123568,113.73065158192081,-790.4573290654814,-677.2701409933675,1040.921530642205,1.0,130.5,11.336628676770943,1.7514357189893417,11.47112360811865,-708.6633713232291,-598.2485642810107,927.4185239251453,927.4185239251453,1304.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3000000000000003,0.03569947044286437,-4.00200270601988,4.002161929655063,-79.96430052955714,-4.00200270601988,80.0643827481379,80.0643827481379,22.0,1.0,0.8,10.723903975332746,-4.720562525581727,11.716903474471572,50.723903975332746,-4.720562525581727,50.94308731375341,50.94308731375341,7.0,1.0,0.1,18.002098269301655,0.8210283511846228,18.020811015352294,18.002098269301655,0.8210283511846228,18.020811015352294,18.020811015352294,0.0,1.0,160.9,9.542670934518583,2.7298590066325232,9.92545710587671,-790.4573290654814,-677.2701409933675,1040.921530642205,927.4185239251453,1608.0,1.0,1.3,8.929946233080386,-3.742139237938545,9.682331630440359,-31.070053766919614,-83.74213923793855,89.32017759289086,50.94308731375341,12.0,1.0,1.1,-1.7939577422523598,0.9784232876431815,2.0434276377669156,-81.79395774225236,-79.02157671235682,113.73065158192077,0.0,10.0
06_LTAN06_800km_1213COLD_PX_STTLCT_HEAT_PX_0p5,484.0,-714.8770130433513,-599.280912094386,932.8380113280457,-193.9642448003556,-126.58298550093022,231.61472422819105,-908.8412578437069,-725.8638975953163,1163.129756214325,1.0,130.5,5.122986956648674,0.7190879056139465,5.173208170370945,-714.8770130433513,-599.280912094386,932.8380113280457,932.8380113280457,1304.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3000000000000003,-6.177942249679404,-5.034350519395275,7.9694200286162165,-86.1779422496794,-5.034350519395275,86.32486556920442,86.32486556920442,22.0,1.0,0.8,-1.82560184265094,-3.4090337253787766,3.867083271492923,38.17439815734906,-3.4090337253787766,38.3263119229673,38.3263119229673,7.0,1.0,0.1,10.642842400479026,1.2535640412640987,10.716413446997299,10.642842400479026,1.2535640412640987,10.716413446997299,10.716413446997299,0.0,1.0,212.9,11.158742156293101,-5.863897595316303,12.605666246533307,-908.8412578437069,-725.8638975953163,1163.129756214325,932.8380113280457,2128.0,1.0,6.9,4.210153356993487,-9.992019226309026,10.842778219088167,-155.7898466430065,-129.99201922630903,202.89997875698407,38.3263119229673,68.0,1.0,10.700000000000001,6.035755199644427,-6.582985500930249,8.931183512586259,-193.96424480035557,-126.58298550093025,231.61472422819102,0.0,106.0
