case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,fourier_ff_correction_success,fourier_ff_correction_acquisition_time_s,fourier_ff_correction_residual_x_urad,fourier_ff_correction_residual_y_urad,fourier_ff_correction_residual_norm_urad,fourier_ff_correction_pointing_error_x_urad,fourier_ff_correction_pointing_error_y_urad,fourier_ff_correction_pointing_error_norm_urad,fourier_ff_correction_thermal_residual_norm_urad,fourier_ff_correction_scan_index,fourier_plus_drift_correction_success,fourier_plus_drift_correction_acquisition_time_s,fourier_plus_drift_correction_residual_x_urad,fourier_plus_drift_correction_residual_y_urad,fourier_plus_drift_correction_residual_norm_urad,fourier_plus_drift_correction_pointing_error_x_urad,fourier_plus_drift_correction_pointing_error_y_urad,fourier_plus_drift_correction_pointing_error_norm_urad,fourier_plus_drift_correction_thermal_residual_norm_urad,fourier_plus_drift_correction_scan_index,fourier_ff_correction_with_nonthermal_success,fourier_ff_correction_with_nonthermal_acquisition_time_s,fourier_ff_correction_with_nonthermal_residual_x_urad,fourier_ff_correction_with_nonthermal_residual_y_urad,fourier_ff_correction_with_nonthermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_pointing_error_x_urad,fourier_ff_correction_with_nonthermal_pointing_error_y_urad,fourier_ff_correction_with_nonthermal_pointing_error_norm_urad,fourier_ff_correction_with_nonthermal_thermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_scan_index
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,5445.0,29.984565377805357,-567.4871683886562,568.2787700122809,-570.5464487070277,125.39996821488292,584.1647046514319,-540.5618833292224,-442.0872001737733,698.3181526109154,1.0,0.4,7.044362302264332,-14.56500999187142,16.179077733569276,7.044362302264332,25.43499000812858,26.392456440414247,26.392456440414247,3.0,1.0,0.1,0.3911180578380602,0.41187736291760757,0.5679932193706003,0.3911180578380602,0.41187736291760757,0.5679932193706003,0.5679932193706003,0.0,1.0,0.1,2.61473487386726,14.044893766237578,14.286212911948247,2.61473487386726,14.044893766237578,14.286212911948247,14.286212911948247,0.0,1.0,82.10000000000001,-10.155330649189636,5.811845577800511,11.700781581354715,-570.1553306491896,125.81184557780051,583.871322771875,0.5679932193706003,820.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,6050.0,27.989664893222223,-566.9750726314928,567.6655303313047,-190.8121851310231,33.723976038880785,193.76944174545906,-162.8225202378009,-533.251096592612,557.55529332418,1.0,0.4,5.049461817681198,-14.052914234708055,14.93256385006542,5.049461817681198,25.947085765291945,26.433848080815554,26.433848080815554,3.0,1.0,0.1,2.3402762937609367,15.631779467699175,15.805993244903053,2.3402762937609367,15.631779467699175,15.805993244903053,15.805993244903053,0.0,1.0,0.1,2.367619214053665,15.799419178902326,15.975833847828499,2.367619214053665,15.799419178902326,15.975833847828499,15.975833847828499,0.0,1.0,11.5,11.528091162737837,9.355755506579953,14.846785744911097,-188.47190883726216,49.35575550657995,194.8272337800508,15.805993244903053,114.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,6655.0,23.17128597410072,-582.6321267252495,583.0927058247948,-31.723033674874358,-194.8921527272523,197.45708916167038,-8.551747700773639,-777.5242794525018,777.5713070367693,1.0,0.1,0.23108289855969488,10.290031671535303,10.292626054958296,0.23108289855969488,10.290031671535303,10.292626054958296,10.292626054958296,0.0,1.0,0.1,3.890883254107539,16.639100930771406,17.0879680559595,3.890883254107539,16.639100930771406,17.0879680559595,17.0879680559595,0.0,1.0,0.1,2.7997576078655655,9.94939894341951,10.335820335034775,2.7997576078655655,9.94939894341951,10.335820335034775,10.335820335034775,0.0,1.0,5.7,12.167849579233181,-18.253051796480918,21.9369656805097,-27.83215042076682,-178.25305179648092,180.4128018512076,17.0879680559595,56.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,7260.0,22.877007426954645,-598.1143291407949,598.5516754569785,143.93626146126167,93.19834018512636,171.4747152693575,166.8132688882163,-504.9159889556685,531.7582369651204,1.0,0.1,-0.0631956485863796,-5.192170744010127,5.1925553174670105,-0.0631956485863796,-5.192170744010127,5.1925553174670105,5.1925553174670105,0.0,1.0,0.1,2.540863862678691,10.231172000833908,10.541957582883464,2.540863862678691,10.231172000833908,10.541957582883464,10.541957582883464,0.0,1.0,0.1,1.8498138416944911,5.994337576989324,6.273268226039021,1.8498138416944911,5.994337576989324,6.273268226039021,6.273268226039021,0.0,1.0,8.0,-13.522874676059644,-16.570487814039723,21.38806222872129,146.47712532394036,103.42951218596028,179.31316804460022,10.541957582883464,79.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,7865.0,28.88393603576679,-605.1778720848899,605.8667663951487,-454.67213727279506,-121.51528129814379,470.6301265337552,-425.78820123702826,-726.6931533830337,842.2461228681562,1.0,0.1,5.943732960225766,-12.255713688105175,13.620957363830295,5.943732960225766,-12.255713688105175,13.620957363830295,13.620957363830295,0.0,1.0,0.1,2.702514114737099,7.7237006337038565,8.182856104040361,2.702514114737099,7.7237006337038565,8.182856104040361,8.182856104040361,0.0,1.0,0.1,2.1242428574189276,4.178313910705242,4.687292913152352,2.1242428574189276,4.178313910705242,4.687292913152352,4.687292913152352,0.0,1.0,50.300000000000004,-11.96962315805797,6.208419335560052,13.483929293498745,-451.96962315805797,-113.79158066443995,466.0740972074598,8.182856104040361,502.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,8470.0,22.651462833148027,-597.4206148309138,597.849880650175,-425.3748252384797,-187.725410228829,464.956526561623,-402.72336240533167,-785.1460250597428,882.4060217916525,1.0,0.1,-0.288740242392997,-4.498456434129025,4.507713524319618,-0.288740242392997,-4.498456434129025,4.507713524319618,4.507713524319618,0.0,1.0,0.1,1.3319455400424722,4.20644051313343,4.412280670148859,1.3319455400424722,4.20644051313343,4.412280670148859,4.412280670148859,0.0,1.0,0.1,1.145224223329457,3.0616502978197104,3.2688286996782314,1.145224223329457,3.0616502978197104,3.2688286996782314,3.2688286996782314,0.0,1.0,49.900000000000006,15.957120301562782,16.48103028430444,22.940227713575712,-424.0428796984372,-183.51896971569556,462.05148638269054,4.412280670148859,498.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,9075.0,17.04756545208747,-592.4601163418739,592.7053306185713,-205.44435507047254,-107.87428769180462,232.0436273103328,-188.39678961838507,-700.3344040336785,725.2321199531373,1.0,0.1,-5.892637623453556,0.46204205491085304,5.910724238352405,-5.892637623453556,0.46204205491085304,5.910724238352405,5.910724238352405,0.0,1.0,0.1,1.7229390285019655,3.4952234324387064,3.8968071210420345,1.7229390285019655,3.4952234324387064,3.8968071210420345,3.8968071210420345,0.0,1.0,0.1,1.6541695076080831,3.073596828593736,3.490454730352743,1.6541695076080831,3.073596828593736,3.490454730352743,3.490454730352743,0.0,1.0,10.700000000000001,-3.7214160419705706,15.620935740634081,16.05809984931141,-203.72141604197057,-104.37906425936592,228.9047933307787,3.8968071210420345,106.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,9680.0,17.56831054069012,-596.0134833609219,596.272352103696,178.17684312173157,-68.07089503641552,190.7370812817603,195.74515366242167,-664.0843783973374,692.3324539653642,1.0,0.1,-5.371892534850904,-3.0913249641371294,6.197864103050687,-5.371892534850904,-3.0913249641371294,6.197864103050687,6.197864103050687,0.0,1.0,0.1,0.6142820693185875,1.27733897242058,1.417369856865451,0.6142820693185875,1.27733897242058,1.417369856865451,1.417369856865451,0.0,1.0,0.1,0.9326405251485959,3.2291977725426477,3.3611808346686507,0.9326405251485959,3.2291977725426477,3.3611808346686507,3.3611808346686507,0.0,1.0,7.0,18.791125191050128,13.20644393600503,22.96772838964626,178.79112519105013,-66.79355606399497,190.8602776345979,1.417369856865451,69.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,10285.0,22.76685892699098,-597.0202452708547,597.4541849620547,310.1591635823867,-237.2383580832519,390.4878299001942,332.92602250937773,-834.2586033541066,898.2355780830881,1.0,0.1,-0.17334414855004354,-4.098086874069963,4.101751360243703,-0.17334414855004354,-4.098086874069963,4.101751360243703,4.101751360243703,0.0,1.0,0.1,1.157499154950191,1.511845479701151,1.9040696017223764,1.157499154950191,1.511845479701151,1.9040696017223764,1.9040696017223764,0.0,1.0,0.1,1.5986232335431403,4.21638151127172,4.509264828263906,1.5986232335431403,4.21638151127172,4.509264828263906,4.509264828263906,0.0,1.0,26.200000000000003,-8.68333726266303,4.273487396449241,9.677966756750243,311.31666273733697,-235.72651260355076,390.4933459639803,1.9040696017223764,261.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,10890.0,27.90015628267251,-584.7132644758769,585.3785274287351,-582.7396486974505,90.83526878694552,589.7766901290901,-554.8394924147781,-493.87799568893143,742.8070657773826,1.0,0.1,4.959953207131484,8.208893920907826,9.590989272314475,4.959953207131484,8.208893920907826,9.590989272314475,9.590989272314475,0.0,1.0,0.1,0.1712748904001984,0.03365680594049536,0.17455047598822562,0.1712748904001984,0.03365680594049536,0.17455047598822562,0.17455047598822562,0.0,1.0,0.1,0.9927859371899181,5.070349052400502,5.166629794194735,0.9927859371899181,5.070349052400502,5.166629794194735,5.166629794194735,0.0,1.0,93.7,17.43162619294958,10.868925592886,20.54252017826484,-582.5683738070504,90.868925592886,589.6126455551956,0.17455047598822562,936.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,11495.0,30.380693956033824,-567.3490684225704,568.161906506595,-437.3412350033746,25.93627018963356,438.10962777097996,-406.96054104734077,-541.4127982329369,677.3069467087748,1.0,0.4,7.440490880492799,-14.426910025785673,16.23257950649901,7.440490880492799,25.573089974214327,26.633509633016033,26.633509633016033,3.0,1.0,0.1,0.7828211137100212,0.5552459098939835,0.9597431513296646,0.7828211137100212,0.5552459098939835,0.9597431513296646,0.9597431513296646,0.0,1.0,0.1,1.7412897281248227,6.431626340276921,6.66317546656374,1.7412897281248227,6.431626340276921,6.66317546656374,6.66317546656374,0.0,1.0,51.1,3.441586110335436,-13.50848390047247,13.94000187389434,-436.55841388966456,26.49151609952753,437.3614628234993,0.9597431513296646,510.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,12100.0,28.275532111080675,-567.0851338466736,567.7896219076785,-83.19782774935511,-35.91788932344998,90.61993884164215,-54.922295638274434,-603.0030231701236,605.4990540954516,1.0,0.4,5.335329035539651,-14.16297544988879,15.134583228871056,5.335329035539651,25.83702455011121,26.38214497573163,26.38214497573163,3.0,1.0,0.1,2.60575301191896,15.445887786368075,15.664143713213283,2.60575301191896,15.445887786368075,15.664143713213283,15.664143713213283,0.0,1.0,0.1,1.3719971645620568,7.881718643797967,8.000241558825508,1.3719971645620568,7.881718643797967,8.000241558825508,8.000241558825508,0.0,1.0,2.1,-0.5920747374361497,19.52799846291805,19.536972039250088,-80.59207473743615,-20.47200153708195,83.15158060685786,15.664143713213283,20.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,12705.0,23.376664925242366,-582.899743413669,583.3683050481472,44.22492997066058,-20.104884714384156,48.58035426269049,67.60159489590295,-603.0046281280531,606.7821332045971,1.0,0.1,0.4364618497013417,10.022414983115823,10.031914126428179,0.4364618497013417,10.022414983115823,10.031914126428179,10.031914126428179,0.0,1.0,0.1,4.081389036587058,16.33982932921208,16.841845474167975,4.081389036587058,16.33982932921208,16.841845474167975,16.841845474167975,0.0,1.0,0.1,1.720835292152838,1.8672512812289597,2.539271834595488,1.720835292152838,1.8672512812289597,2.539271834595488,2.539271834595488,0.0,1.0,0.8,8.306319007247637,-3.7650553851721043,9.119790430902283,48.30631900724764,-3.7650553851721043,48.45282342736476,16.841845474167975,7.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,13310.0,23.021996040969274,-598.4755110635682,598.9181493697695,132.50200836922767,274.90714959867205,305.17326737829694,155.52400441019694,-323.56836146489616,359.0044574777041,1.0,0.1,0.08179296542824943,-5.553352666783439,5.553954980990059,0.08179296542824943,-5.553352666783439,5.553954980990059,5.553954980990059,0.0,1.0,0.1,2.706934232419819,9.836702793367635,10.202363196029287,2.706934232419819,9.836702793367635,10.202363196029287,10.202363196029287,0.0,1.0,0.1,0.7462154401816647,-2.1844832599983874,2.3084203682125786,0.7462154401816647,-2.1844832599983874,2.3084203682125786,2.3084203682125786,0.0,1.0,19.0,15.208942601647493,4.743852392039685,15.931606026313501,135.2089426016475,284.7438523920397,315.2150371326141,10.202363196029287,189.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,13915.0,28.985545421800442,-605.5919411702439,606.2852142793386,-395.2146206248287,-282.23389265424794,485.64448572839456,-366.22907520302823,-887.8258338244918,960.3949430990458,1.0,0.1,6.045342346259417,-12.669782773459133,14.038146587428097,6.045342346259417,-12.669782773459133,14.038146587428097,14.038146587428097,0.0,1.0,0.1,2.8091304424748067,7.325489251296858,7.845636150988938,2.8091304424748067,7.325489251296858,7.845636150988938,7.845636150988938,0.0,1.0,0.1,0.9610420798088697,-4.00515853900049,4.118846537769027,0.9610420798088697,-4.00515853900049,4.118846537769027,4.118846537769027,0.0,1.0,40.900000000000006,7.594509817646156,5.09159659704892,9.143354705872675,-392.40549018235384,-274.9084034029511,479.12075616363467,7.845636150988938,408.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,14520.0,22.721683753535515,-597.8616177288802,598.2932298346601,-349.4500218211559,-79.21475233798473,358.315914716015,-326.72833806762037,-677.0763700668649,751.7870827563821,1.0,0.1,-0.21851932200550905,-4.939459332095453,4.944290564632564,-0.21851932200550905,-4.939459332095453,4.944290564632564,4.944290564632564,0.0,1.0,0.1,1.3733595631978446,3.805132822728524,4.045386543759807,1.3733595631978446,3.805132822728524,4.045386543759807,4.045386543759807,0.0,1.0,0.1,-0.08328859306774561,-5.125591241364646,5.1262678981193694,-0.08328859306774561,-5.125591241364646,5.1262678981193694,5.1262678981193694,0.0,1.0,34.1,11.923337742041952,4.590380484743832,12.776446137542282,-348.07666225795805,-75.40961951525617,356.15161592231516,4.045386543759807,340.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,15125.0,17.097162672206675,-592.9137648795696,593.1602191272653,-123.38344515837738,-18.220241571703355,124.72149671200047,-106.2862824861707,-611.134006451273,620.3076234304352,1.0,0.1,-5.843040403334349,0.008393517215154134,5.843046431967564,-5.843040403334349,0.008393517215154134,5.843046431967564,5.843046431967564,0.0,1.0,0.1,1.7671644670036866,3.042167759447011,3.5181891549573154,1.7671644670036866,3.042167759447011,3.5181891549573154,3.5181891549573154,0.0,1.0,0.1,0.4289396763487616,-5.162501494182266,5.180290621517321,0.4289396763487616,-5.162501494182266,5.180290621517321,5.180290621517321,0.0,1.0,4.3,-1.6162806913736887,24.821926187743657,24.874492616797266,-121.61628069137369,-15.178073812256343,122.55975544138987,3.5181891549573154,42.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,15730.0,17.603432244577732,-596.4694129274409,596.7291189348778,82.71978676212191,169.32393935037183,188.44935542235032,100.32321900669965,-427.1454735770691,438.7687362030764,1.0,0.1,-5.336770830963292,-3.5472545306561187,6.408130586019684,-5.336770830963292,-3.5472545306561187,6.408130586019684,6.408130586019684,0.0,1.0,0.1,0.6611012445256996,0.8142862906701112,1.0488646331565945,0.6611012445256996,0.8142862906701112,1.0488646331565945,1.0488646331565945,0.0,1.0,0.1,-0.2909226580174611,-5.0225815483222505,5.031000040001499,-0.2909226580174611,-5.0225815483222505,5.031000040001499,5.031000040001499,0.0,1.0,6.2,3.3808880066476092,10.138225641041913,10.687096091182738,83.38088800664761,170.1382256410419,189.47133901743345,1.0488646331565945,61.0
03_LTAN06_800km_1213COLD_MZ_ALL_HEAT_MZ_0p5,16335.0,22.790741089908273,-597.4717692585606,597.9062911028633,166.72648436264416,-69.13593899992702,180.4923783690842,189.51722545255242,-666.6077082584876,693.0242531490991,1.0,0.1,-0.14946198563275104,-4.549610861775818,4.552065232258627,-0.14946198563275104,-4.549610861775818,4.552065232258627,4.552065232258627,0.0,1.0,0.1,1.2010066728784636,1.0700339044634575,1.608536473008899,1.2010066728784636,1.0700339044634575,1.608536473008899,1.608536473008899,0.0,1.0,0.1,0.373331025503731,-4.004453568355075,4.021818548333,0.373331025503731,-4.004453568355075,4.021818548333,4.021818548333,0.0,1.0,7.0,7.927491035522621,11.934094904536437,14.327167735068018,167.92749103552262,-68.06590509546356,181.197708820918,1.608536473008899,69.0
