case_index,time_s,time_min,rel_dx_um,rel_dy_um,rel_dz_um,rel_axial_um,rel_transverse_um,stt_rx_urad,stt_ry_urad,stt_rz_urad,lct_rx_urad,lct_ry_urad,lct_rz_urad,rel_rx_urad,rel_ry_urad,rel_rz_urad,centerline_angle_x_urad,centerline_angle_y_urad,centerline_angle_z_urad,centerline_angle_magnitude_urad,stt_rotation_angle_x_urad,stt_rotation_angle_y_urad,stt_rotation_angle_z_urad,stt_rotation_angle_magnitude_urad,lct_rotation_angle_x_urad,lct_rotation_angle_y_urad,lct_rotation_angle_z_urad,lct_rotation_angle_magnitude_urad,relative_rotation_angle_x_urad,relative_rotation_angle_y_urad,relative_rotation_angle_z_urad,relative_rotation_angle_magnitude_urad,far_field_los_angle_x_urad,far_field_los_angle_y_urad,far_field_los_angle_z_urad,far_field_los_angle_magnitude_urad,global_los_angle_x_urad,global_los_angle_y_urad,global_los_angle_z_urad,global_los_angle_magnitude_urad,stt_relative_los_angle_x_urad,stt_relative_los_angle_y_urad,stt_relative_los_angle_z_urad,stt_relative_los_angle_magnitude_urad
1.0,0.0,0.0,23.780577976140194,-551.4989341008913,-99.66319385057432,99.66319385057432,552.0114040518534,10.74792726285523,-14.54165067116264,-53.53169763111509,-1211.321447044611,-38.65137114189565,-49.97730866307393,-1222.0693743074662,-24.10972047073301,3.55438896804116,26.419933787891143,-612.708628766601,0.18805495605178635,613.2779766683335,14.54193834081868,10.747538037516208,0.00016348877807104145,18.08252041547389,38.62109237477767,-1211.3221158558147,0.7343966982320538,1211.937645730022,24.111886321903004,-1222.0690271548897,0.7470173241097555,1222.3068723496972,24.111886321903004,-1222.0690271548897,0.7470173241097555,1222.3068723496972,65.0409778237106,-1824.0293889896539,1.6656581575125173,1825.1886315376378,50.53178224081508,-1834.7762809233911,1.6844801496995743,1835.4719998015505
2.0,0.0,0.0,23.780577976140194,-551.4989341008913,-99.66319385057432,99.66319385057432,552.0114040518534,10.74792726285523,-14.54165067116264,-53.53169763111509,-1211.321447044611,-38.65137114189565,-49.97730866307393,-1222.0693743074662,-24.10972047073301,3.55438896804116,26.419933787891143,-612.708628766601,0.18805495605178635,613.2779766683335,14.54193834081868,10.747538037516208,0.00016348877807104145,18.08252041547389,38.62109237477767,-1211.3221158558147,0.7343966982320538,1211.937645730022,24.111886321903004,-1222.0690271548897,0.7470173241097555,1222.3068723496972,24.111886321903004,-1222.0690271548897,0.7470173241097555,1222.3068723496972,65.0409778237106,-1824.0293889896539,1.6656581575125173,1825.1886315376378,50.53178224081508,-1834.7762809233911,1.6844801496995743,1835.4719998015505
3.0,60.5,1.0083333333333333,23.360745672107438,-554.7787686737138,-100.31452620751224,100.31452620751224,555.270390539131,11.54333131125895,-14.28184714313829,-53.874366130912684,-1219.055033288896,-37.94906660914421,-50.30557804275304,-1230.598364600155,-23.66721946600592,3.5687880881596423,25.95348635033082,-616.3520378297773,0.19028172715263025,616.8982233648076,14.282158080255368,11.542946592295475,0.00016860979279442745,18.363541473854912,37.91839455445713,-1219.0556850682656,0.7437675605403982,1219.6452631576303,23.669409362364785,-1230.598011653689,0.7574661404774474,1230.825620153227,23.669409362364785,-1230.598011653689,0.7574661404774474,1230.825620153227,63.87183285072325,-1835.4063420274592,1.6863994476423727,1836.517370292568,49.62285804419487,-1846.948647472594,1.706842323812019,1847.6151478165898
4.0,121.0,2.0166666666666666,22.955096028454133,-558.0994070442102,-100.95023668554857,100.95023668554857,558.5712887150346,12.28050950885518,-14.03909845976159,-54.2167472303845,-1226.830412633717,-37.26008435478434,-50.63013668404892,-1239.1109221425722,-23.22098589502275,3.586610546335578,25.5027967722984,-620.0407847976768,0.19255050220934322,620.5650388603342,14.03943135670422,12.28012892500666,0.00017395351825655325,18.652270618731517,37.22901769164067,-1226.8310473141487,0.7532504928686734,1227.3957871901857,23.223202054518566,-1239.1105632986378,0.7679674474125875,1239.3281668678126,23.223202054518566,-1239.1105632986378,0.7679674474125875,1239.3281668678126,62.73176668525602,-1846.8704254714364,1.7074342791856267,1847.9355083531725,48.7259613618543,-1859.1499186123117,1.7294078150653647,1859.7883318234906
5.0,181.5,3.025,22.56455491078668,-561.450683107978,-101.56859138987782,101.56859138987782,561.9039319142881,12.96044501941651,-13.81647962261923,-54.55726568470709,-1234.624534845352,-36.58588684629649,-50.950486183865,-1247.5849798647685,-22.76940722367726,3.6067795008420878,25.068893668620554,-623.7635765764624,0.19485474345160014,624.2671294351711,13.816833158166004,12.960068117530563,0.00017943413421761534,18.943818098039998,36.554425171530376,-1234.625152414119,0.7628180374030791,1235.1661803066045,22.771651196690954,-1247.5846150544357,0.7784932628540631,1247.7924185611757,22.771651196690954,-1247.5846150544357,0.7784932628540631,1247.7924185611757,61.62327132673348,-1858.387296117423,1.7287018792000453,1859.4087151402819,47.84050760862876,-1871.3467342849149,1.752115191933079,1871.9581496622905
6.0,242.0,4.033333333333333,22.192732103576414,-564.8231458508235,-102.17661349543052,102.17661349543052,565.2589702490725,13.58834197162651,-13.61317572445842,-54.89527393365279,-1242.414116859436,-35.93635847209953,-51.26716860104352,-1256.0024588310625,-22.323182747641106,3.628105332609266,24.655787202877214,-627.5099084854609,0.19718831600901154,627.9941027509933,13.613548684652423,13.587968314465511,0.00018498080844864262,19.234385633659333,35.904501680544634,-1242.4147175951036,0.7724420301169488,1242.933410822096,22.325455330754682,-1256.0020879957844,0.7890201467741775,1256.200489971842,22.325455330754682,-1256.0020879957844,0.7890201467741775,1256.200489971842,60.560241615387355,-1869.9231665818836,1.7501416272880377,1870.9035762925178,46.981205479364796,-1883.5105109488743,1.7749111143050555,1884.0963559550726
7.0,302.5,5.041666666666667,21.841000943823023,-568.2108617293125,-102.77647129441904,102.77647129441904,568.6304711404375,14.16757095284993,-13.42919040325796,-55.23071376956068,-1250.187051482499,-35.31534093781374,-51.58064959687181,-1264.354622435349,-21.886150534555775,3.6500641726888716,24.26500301569292,-631.2731870152957,0.19954733343485742,631.739366365434,13.429581638094355,14.167200092872317,0.00019053159050486101,19.520840695157638,35.283088989451635,-1250.1876357952963,0.7821073163549741,1250.6854205051204,21.88845218903412,-1264.3542455240488,0.7995357008683257,1264.5436973524952,21.88845218903412,-1264.3542455240488,0.7995357008683257,1264.5436973524952,59.548044958263546,-1881.459336333688,1.7717191713728653,1882.4014460086757,46.15341834273496,-1895.6259185334466,1.7977654965806167,1896.1876914062311
8.0,363.0,6.05,21.509179532586135,-571.609889220781,-103.36737011584769,103.36737011584769,572.0144318626574,14.70047027396504,-13.2648483486264,-55.56367250392213,-1257.937517948449,-34.7225577570498,-51.89117291592993,-1272.6379882224142,-21.457709408423398,3.6724995879921996,23.89633898615428,-635.0490338306064,0.20192917549177736,635.4984739447672,13.265256746985273,14.700101743601744,0.0001960299700343171,19.800505746967204,34.68991065463954,-1257.9380862666874,0.7918061227796258,1258.416313777568,21.460040495479387,-1272.637605191217,0.8100338317884592,1272.8185288896857,21.460040495479387,-1272.637605191217,0.8100338317884592,1272.8185288896857,58.58620279051072,-1892.9856063123523,1.7934150324805387,1893.8919844761886,45.35634280196221,-1907.685096277011,1.8206614694760148,1908.224207054768
9.0,423.5,7.058333333333334,21.199393358983794,-575.01603282617,-103.95214314939945,103.95214314939945,575.4066842555236,15.19067245681072,-13.12072527070995,-55.89461943600327,-1265.667960979044,-34.16271283640526,-52.19944068812765,-1280.8586334358547,-21.04198756569531,3.695178747875616,23.552156366844052,-638.8327858837123,0.20433103697925503,639.2667928099137,13.121149801416674,15.190305758915047,0.00020145496382184547,20.072617197579007,34.129670117874575,-1265.6685138797366,0.801541131911776,1266.1285959210052,21.04434831099552,-1280.8582442323036,0.8205206898370676,1281.0311106345912,21.04434831099552,-1280.8582442323036,0.8205206898370676,1281.0311106345912,57.681779799727515,-1904.4997583485585,1.8152249060543468,1905.3730651162732,44.59646816449407,-1919.6894583708229,1.8435999302734984,1920.207400660879
10.0,484.0,8.066666666666666,20.910776584059935,-578.4267693798029,-104.5308775928788,104.5308775928788,578.8046199819971,15.64080412208568,-12.99579798796913,-56.22346725431271,-1273.374771699309,-33.63426003488712,-52.50539106782526,-1289.0155758213946,-20.63846204691799,3.718076186487451,23.231493169293188,-642.6216399837894,0.20675115863788562,643.0414251433028,12.996237670337871,15.640438778362723,0.00020676271805797342,20.33532686640718,33.60082140787402,-1273.3753097380518,0.8113071764404012,1273.8185485577462,20.64085265878749,-1289.0151803962292,0.8309934352856985,1289.1804296103803,20.64085265878749,-1289.0151803962292,0.8309934352856985,1289.1804296103803,56.83226802705226,-1915.995380370339,1.8371357896063145,1916.8380746139144,43.87230946546482,-1931.6352193858988,1.8665714422994029,1932.1333805692202
