case_index,time_s,time_min,rel_dx_um,rel_dy_um,rel_dz_um,rel_axial_um,rel_transverse_um,stt_rx_urad,stt_ry_urad,stt_rz_urad,lct_rx_urad,lct_ry_urad,lct_rz_urad,rel_rx_urad,rel_ry_urad,rel_rz_urad,centerline_angle_x_urad,centerline_angle_y_urad,centerline_angle_z_urad,centerline_angle_magnitude_urad,stt_rotation_angle_x_urad,stt_rotation_angle_y_urad,stt_rotation_angle_z_urad,stt_rotation_angle_magnitude_urad,lct_rotation_angle_x_urad,lct_rotation_angle_y_urad,lct_rotation_angle_z_urad,lct_rotation_angle_magnitude_urad,relative_rotation_angle_x_urad,relative_rotation_angle_y_urad,relative_rotation_angle_z_urad,relative_rotation_angle_magnitude_urad,far_field_los_angle_x_urad,far_field_los_angle_y_urad,far_field_los_angle_z_urad,far_field_los_angle_magnitude_urad,global_los_angle_x_urad,global_los_angle_y_urad,global_los_angle_z_urad,global_los_angle_magnitude_urad,stt_relative_los_angle_x_urad,stt_relative_los_angle_y_urad,stt_relative_los_angle_z_urad,stt_relative_los_angle_magnitude_urad
1.0,0.0,0.0,391.154438148078,-320.4096105946519,-118.06398288172208,118.06398288172208,505.6323892358509,-69.55538265174255,-82.84280193038285,-52.326442528283216,-638.6706954799592,-781.3242846168578,-50.21394827053882,-569.1153128282167,-698.4814826864749,2.112494257744395,434.5589674120416,-355.96392613649925,0.15777591888532783,561.7399868878224,82.84098193816541,-69.55754991890417,0.005850440465415829,108.17061079239727,781.308116588659,-638.6902034982163,0.5091839041515556,1009.1419865865805,698.481989311442,-569.1144980604604,0.40588428296128853,900.9819095270888,698.481989311442,-569.1144980604604,0.40588428296128853,900.9819095270888,1215.8663947563887,-994.6535657904352,1.2338341640605321,1570.8809012262916,1133.040383273867,-925.077956000409,1.069775439677123,1462.7199782621713
2.0,0.0,0.0,391.154438148078,-320.4096105946519,-118.06398288172208,118.06398288172208,505.6323892358509,-69.55538265174255,-82.84280193038285,-52.326442528283216,-638.6706954799592,-781.3242846168578,-50.21394827053882,-569.1153128282167,-698.4814826864749,2.112494257744395,434.5589674120416,-355.96392613649925,0.15777591888532783,561.7399868878224,82.84098193816541,-69.55754991890417,0.005850440465415829,108.17061079239727,781.308116588659,-638.6902034982163,0.5091839041515556,1009.1419865865805,698.481989311442,-569.1144980604604,0.40588428296128853,900.9819095270888,698.481989311442,-569.1144980604604,0.40588428296128853,900.9819095270888,1215.8663947563887,-994.6535657904352,1.2338341640605321,1570.8809012262916,1133.040383273867,-925.077956000409,1.069775439677123,1462.7199782621713
3.0,60.52,1.0086666666666668,395.83349553140573,-321.10967288190295,-118.84443233611815,118.84443233611815,509.7014598791474,-70.17137249931693,-83.91686424147338,-52.60039324639365,-639.6189564839005,-790.4139347374439,-50.48215462011285,-569.4475839845836,-706.4970704959705,2.1182386262807995,439.7568549061237,-356.7413607504474,0.1603252578474823,566.26009033571,83.91501851453123,-70.17357935703289,0.0059830307375108305,109.38949479758975,790.397653534501,-639.6387968962973,0.516933254202101,1016.7921327428669,706.497576652371,-569.4467575715083,0.4117043025386735,907.4185558629363,706.497576652371,-569.4467575715083,0.4117043025386735,907.4185558629363,1230.1538001570402,-996.3795839629473,1.2530261087606576,1583.0510564662732,1146.2538425762493,-926.1876424168315,1.0858612997655115,1473.6761586544262
4.0,121.04,2.0173333333333336,400.37857161223656,-321.8701945115754,-119.62000542098396,119.62000542098396,513.7153129128761,-70.7786821294576,-84.94770008837804,-52.88411193760112,-640.7013861462474,-799.299159552902,-50.761540478561066,-569.9227040167898,-714.3514594645239,2.1225714590400524,444.80588747100745,-357.5859640631463,0.1628600129199853,570.7188442866069,84.94582834182401,-70.78092814407701,0.006112866768326342,110.57003907757121,799.2827579219825,-640.7215606413844,0.5246886602972012,1024.391060768348,714.351964887787,-569.9218665607265,0.41755491897443875,913.8433474743384,714.351964887787,-569.9218665607265,0.41755491897443875,913.8433474743384,1244.0879180511365,-998.3069410557304,1.272186557432775,1595.108615863152,1159.1572478073424,-927.5073468880257,1.1019583089355578,1484.5589929927196
5.0,181.56,3.0260000000000002,404.78736445948016,-322.68644838495675,-120.38813895287605,120.38813895287605,517.667223607357,-71.37300417525694,-85.93653910793364,-53.176045184955,-641.9135024771094,-807.960401289165,-51.04999945615418,-570.5404983018525,-722.0238621812314,2.1260457288008183,449.70350949905907,-358.49248530836513,0.16537506786207246,575.1087796915804,85.93464122165643,-71.37528887580861,0.006239597172275069,111.71031476099216,807.9438727045473,-641.934011461572,0.5324264299444437,1031.916942642172,722.0243667724075,-570.5396502480033,0.4234174290074222,920.2362081108362,722.0243667724075,-570.5396502480033,0.4234174290074222,920.2362081108362,1257.6466358360733,-1000.425903053553,1.2912643577722704,1607.0242836156242,1171.7272561570805,-929.0316438840237,1.1180229040341771,1495.34095047225
6.0,242.08,4.034666666666667,409.0624779564677,-323.5430841641573,-121.15382696720188,121.15382696720188,521.5479251059681,-71.95227954071015,-86.882988398429,-53.47306796466,-643.2263762690127,-816.392304841429,-51.34362800163217,-571.2740967283025,-729.509316443,2.1294399630278282,454.4526117963265,-359.4438687253231,0.1678635496160652,579.4195985058927,86.88106441818536,-71.95460230377905,0.006362891991074093,112.80861734429637,816.3756447135413,-643.2472184498107,0.5401182344710875,1039.344109198137,729.5098203041182,-571.2732382613701,0.4292689373963654,926.573089763446,729.5098203041182,-571.2732382613701,0.4292689373963654,926.573089763446,1270.8274911982078,-1002.6904833396618,1.310196217185755,1618.7620942451845,1183.9617964689658,-930.7166073145117,1.134000112257283,1505.9876953777066
7.0,302.6,5.043333333333334,413.2079893679474,-324.43196926124074,-121.91878795420057,121.91878795420057,525.3541140566317,-72.51512579387054,-87.78862684266642,-53.77323395805433,-644.6253973990679,-824.5960925705731,-51.64037793292664,-572.1102716051973,-736.8074657279067,2.1328560251276873,459.0577235868385,-360.4310785366753,0.17032229260305343,583.6476299616415,87.78667692424473,-72.51748594141299,0.006482643200023119,113.86521159978913,824.5792972984483,-644.6465706396285,0.5477502592610151,1046.6614632108303,736.80796898065,-572.1094028780814,0.43509767067018146,932.8425119037539,736.80796898065,-572.1094028780814,0.43509767067018146,932.8425119037539,1283.6362367375048,-1005.0770351947838,1.328951800605438,1630.307282367824,1195.8650414867504,-932.5399736995937,1.1498626611983198,1516.4840915742393
8.0,363.12,6.0520000000000005,417.22999958437873,-325.3491170198685,-122.68303510154513,122.68303510154513,529.0868742454198,-73.06071347557008,-88.65670679369941,-54.075760999694474,-646.1025332100689,-832.5785747729242,-51.93942706682719,-573.0418197344989,-743.9218679792248,2.1363339328672803,463.52562308578973,-361.4496856344756,0.17275095420821174,587.794078315128,88.65473114863543,-73.0631103687016,0.006598939727986419,114.88202405853538,832.5616411872168,-646.1240351472438,0.5553177317985103,1053.86676348166,743.9223707516562,-573.0409408836318,0.44089830397719965,939.0401554957928,743.9223707516562,-573.0409408836318,0.44089830397719965,939.0401554957928,1296.086461405914,-1007.5730966356408,1.3475227381709587,1641.6588136709888,1207.4473273839085,-934.4901107239806,1.165601086983159,1526.827041759302
9.0,423.64000000000004,7.060666666666667,421.14811185456347,-326.2772315792972,-123.45340326191939,123.45340326191939,532.7500013756116,-73.58571019722149,-89.49450420914218,-54.3800306331832,-647.6181442849338,-840.3743267990649,-52.23943298915401,-574.0324340877123,-750.8798225899227,2.140597644029192,467.87808549786513,-362.480472204,0.17515101313758663,591.8631561589068,89.49250316821629,-73.5881433532554,0.006712061462188501,115.86251751749772,840.3572531565311,-647.6399728301931,0.5628190820061718,1060.9608132915578,750.8803251778327,-574.0315449544576,0.44666683840510757,945.1632014324135,750.8803251778327,-574.0315449544576,0.44666683840510757,945.1632014324135,1308.2345171596676,-1010.1198107380566,1.365910724859809,1652.8217036127871,1218.7577289079913,-936.5114932780524,1.1812127870269862,1537.01795006267
10.0,484.16,8.069333333333335,424.9674284437787,-327.21309764838225,-124.23089526691916,124.23089526691916,536.3447832418694,-74.09091631416231,-90.30383080244064,-54.68450763146393,-649.1634412668645,-847.9903917759657,-52.53863855614327,-575.0725249527022,-757.686560973525,2.145869075320661,472.1207789061257,-363.5198657359641,0.17752237702062246,595.8562936309561,90.30180473945337,-74.093385218995,0.006822122755600901,116.80858561087344,847.9731771168147,-649.1855937012,0.570250384690496,1067.9421539478458,757.6870637292792,-575.071625283565,0.4523986326665508,951.2082110395062,757.6870637292792,-575.071625283565,0.4523986326665508,951.2082110395062,1320.0931159981667,-1012.7048150150981,1.3841093965405449,1663.79592416273,1229.8071456179946,-938.5909590546255,1.1966900179682938,1547.0548160398716
11.0,544.6800000000001,9.078000000000001,428.68812397500733,-328.1512224475591,-125.01579692525408,125.01579692525408,539.8673285456703,-74.57627361873165,-91.08438098337501,-54.98768223333173,-650.7257930934429,-855.4252563044429,-52.83572318148799,-576.1495194747113,-764.3408753210679,2.1519590518437393,476.25389734442723,-364.5617638292669,0.17986154332572113,599.7691675820478,91.08233033887278,-74.57877766841321,0.006928992490884411,117.71994299384517,855.4079004268056,-650.7482660085119,0.5775981577471612,1074.8004381398812,764.3413785350989,-576.1486090845068,0.45808258619661757,957.1650655403943,764.3413785350989,-576.1486090845068,0.45808258619661757,957.1650655403943,1331.6609393437357,-1015.3093753397307,1.4020879754994553,1674.5668051847304,1240.5945637010427,-940.7098328877883,1.212005665052196,1556.9232033650055
12.0,605.2,10.086666666666668,432.3059974922216,-329.0719489541516,-125.81049793425339,125.81049793425339,543.3017789923281,-75.03826054744422,-91.83269867207855,-55.28674591914751,-652.264163363725,-862.6692579127848,-53.12844950822182,-577.2259028162807,-770.8365592407063,2.158296410925693,480.27277265334936,-365.58432740571794,0.18215693498024876,603.5841586695487,91.8306240994163,-75.04079889886805,0.007031992432793288,118.59167349299298,862.6517624470985,-652.2869520415856,0.5848233365357558,1081.5018867559997,770.8370630094556,-577.2249817511725,0.46368933614981955,963.0049103024786,770.8370630094556,-577.2249817511725,0.46368933614981955,963.0049103024786,1342.9236584748885,-1017.8706150078981,1.4197532784976374,1685.0829479251565,1251.109108472681,-942.8087611621431,1.2270819336190897,1566.5766375850885
