case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,static_bias_correction_success,static_bias_correction_acquisition_time_s,static_bias_correction_residual_x_urad,static_bias_correction_residual_y_urad,static_bias_correction_residual_norm_urad,static_bias_correction_pointing_error_x_urad,static_bias_correction_pointing_error_y_urad,static_bias_correction_pointing_error_norm_urad,static_bias_correction_thermal_residual_norm_urad,static_bias_correction_scan_index,fourier_ff_correction_success,fourier_ff_correction_acquisition_time_s,fourier_ff_correction_residual_x_urad,fourier_ff_correction_residual_y_urad,fourier_ff_correction_residual_norm_urad,fourier_ff_correction_pointing_error_x_urad,fourier_ff_correction_pointing_error_y_urad,fourier_ff_correction_pointing_error_norm_urad,fourier_ff_correction_thermal_residual_norm_urad,fourier_ff_correction_scan_index,fourier_plus_drift_correction_success,fourier_plus_drift_correction_acquisition_time_s,fourier_plus_drift_correction_residual_x_urad,fourier_plus_drift_correction_residual_y_urad,fourier_plus_drift_correction_residual_norm_urad,fourier_plus_drift_correction_pointing_error_x_urad,fourier_plus_drift_correction_pointing_error_y_urad,fourier_plus_drift_correction_pointing_error_norm_urad,fourier_plus_drift_correction_thermal_residual_norm_urad,fourier_plus_drift_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,fourier_ff_correction_with_nonthermal_success,fourier_ff_correction_with_nonthermal_acquisition_time_s,fourier_ff_correction_with_nonthermal_residual_x_urad,fourier_ff_correction_with_nonthermal_residual_y_urad,fourier_ff_correction_with_nonthermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_pointing_error_x_urad,fourier_ff_correction_with_nonthermal_pointing_error_y_urad,fourier_ff_correction_with_nonthermal_pointing_error_norm_urad,fourier_ff_correction_with_nonthermal_thermal_residual_norm_urad,fourier_ff_correction_with_nonthermal_scan_index,thermal_truth_correction_with_nonthermal_success,thermal_truth_correction_with_nonthermal_acquisition_time_s,thermal_truth_correction_with_nonthermal_residual_x_urad,thermal_truth_correction_with_nonthermal_residual_y_urad,thermal_truth_correction_with_nonthermal_residual_norm_urad,thermal_truth_correction_with_nonthermal_pointing_error_x_urad,thermal_truth_correction_with_nonthermal_pointing_error_y_urad,thermal_truth_correction_with_nonthermal_pointing_error_norm_urad,thermal_truth_correction_with_nonthermal_thermal_residual_norm_urad,thermal_truth_correction_with_nonthermal_scan_index
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,0.0,19.611601397981932,125.46365186791276,126.98717592507575,-98.29915523857696,-35.378249887232215,104.47174012957427,-78.68755384059503,90.08540198068054,119.61233539830808,1.0,3.2,19.611601397981932,5.463651867912759,20.35844790565021,19.611601397981932,125.46365186791276,126.98717592507575,126.98717592507575,31.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.927818189500762,-15.509281305188935,15.783216590868115,2.927818189500762,-15.509281305188935,15.783216590868115,15.783216590868115,0.0,1.0,3.2,-1.1502981952674638,2.7715413861043174,3.000771166371176,-1.1502981952674638,122.77154138610432,122.77693008158316,122.77693008158316,31.0,1.0,0.1,0.1550578135113092,-7.641288112668647,7.642861175393812,0.1550578135113092,-7.641288112668647,7.642861175393812,7.642861175393812,0.0,1.0,1.0,1.3124461594049706,10.085401980680544,10.170439913457622,-78.68755384059503,90.08540198068054,119.61233539830808,126.98717592507575,9.0,1.0,1.0,-19.449453433844425,7.393291498872102,20.807258302394796,-99.44945343384443,87.3932914988721,132.39252693145949,122.77693008158316,9.0,1.0,2.1,-18.299155238576958,4.621750112767785,18.873782253443732,-98.29915523857696,-35.378249887232215,104.47174012957427,0.0,20.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,0.0,19.611601397981932,125.46365186791276,126.98717592507575,-84.24257752140332,37.432905586765415,92.18478338705006,-64.63097612342139,162.89655745467817,175.24968332425465,1.0,3.2,19.611601397981932,5.463651867912759,20.35844790565021,19.611601397981932,125.46365186791276,126.98717592507575,126.98717592507575,31.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.927818189500762,-15.509281305188935,15.783216590868115,2.927818189500762,-15.509281305188935,15.783216590868115,15.783216590868115,0.0,1.0,3.2,-1.1502981952674638,2.7715413861043174,3.000771166371176,-1.1502981952674638,122.77154138610432,122.77693008158316,122.77693008158316,31.0,1.0,0.1,0.1550578135113092,-7.641288112668647,7.642861175393812,0.1550578135113092,-7.641288112668647,7.642861175393812,7.642861175393812,0.0,1.0,5.4,15.36902387657861,2.896557454678174,15.63959526353208,-64.63097612342139,162.89655745467817,175.24968332425465,126.98717592507575,53.0,1.0,5.4,-5.392875716670787,0.20444697286973224,5.396749675515166,-85.39287571667079,160.20444697286973,181.54175291939268,122.77693008158316,53.0,1.0,2.5,-4.2425775214033195,-2.567094413234585,4.9587738153274294,-84.24257752140332,37.432905586765415,92.18478338705006,0.0,24.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,60.5,19.036650807101946,138.99873894867795,140.29627045390143,-153.06689690965695,-72.34984726289495,169.3043866192361,-134.030246102555,66.648891685783,149.68694543364393,0.0,nan,nan,nan,nan,19.036650807101946,138.99873894867795,140.29627045390143,140.29627045390143,nan,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2.352867598620776,-1.9741942244237407,3.0713887367748733,2.352867598620776,-1.9741942244237407,3.0713887367748733,3.0713887367748733,0.0,1.0,1.4000000000000001,-0.8612733059026603,-4.537430592111946,4.618448666564765,-0.8612733059026603,75.46256940788805,75.46748421239297,75.46748421239297,13.0,1.0,0.1,-0.0644295448577239,-4.146861925358678,4.147362414142277,-0.0644295448577239,-4.146861925358678,4.147362414142277,4.147362414142277,0.0,1.0,4.9,-14.030246102554997,-13.351108314217,19.36749593820053,-134.030246102555,66.648891685783,149.68694543364393,140.29627045390143,48.0,1.0,7.5,6.0718297844404105,3.1127221449931,6.823207169883392,-153.9281702155596,3.1127221449931,153.95963959772774,75.46748421239297,74.0,1.0,7.1000000000000005,6.933103090343053,7.650152737105046,10.324376754185224,-153.06689690965695,-72.34984726289495,169.3043866192361,0.0,70.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,121.0,18.463317072403868,151.79751728819286,152.9162526750356,-31.721887681548274,-37.96236999867308,49.471402789863546,-13.258570609144407,113.83514728951978,114.60467029324909,1.0,5.800000000000001,18.463317072403868,-8.202482711807136,20.20333635698854,18.463317072403868,151.79751728819286,152.9162526750356,152.9162526750356,57.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.7795338639226976,10.82458411509117,10.969884321975858,1.7795338639226976,10.82458411509117,10.969884321975858,10.969884321975858,0.0,1.0,0.4,-0.3940774194542449,-12.74324102897424,12.749332881961163,-0.3940774194542449,27.25675897102576,27.259607602038532,27.259607602038532,3.0,1.0,0.1,0.014263158258081887,-13.538893541003404,13.53890105408512,0.014263158258081887,-13.538893541003404,13.53890105408512,13.53890105408512,0.0,1.0,3.2,-13.258570609144407,-6.164852710480218,14.621733944357734,-13.258570609144407,113.83514728951978,114.60467029324909,152.9162526750356,31.0,1.0,0.9,7.884034898997484,-10.705611027647322,13.295417021060086,-32.115965101002516,-10.705611027647322,33.85329115232514,27.259607602038532,8.0,1.0,0.30000000000000004,8.278112318451726,2.0376300013269173,8.525202612208682,-31.721887681548274,-37.96236999867308,49.471402789863546,0.0,2.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,181.5,17.8947502786281,163.8758885029952,164.85001947279403,-74.75777869868585,-11.462432873861513,75.63142761676174,-56.86302842005776,152.4134556291337,162.6753375835262,1.0,5.800000000000001,17.8947502786281,3.8758885029951955,18.30968594001849,17.8947502786281,163.8758885029952,164.85001947279403,164.85001947279403,57.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.2109670701469284,22.9029553298935,22.93494722226492,1.2109670701469284,22.9029553298935,22.93494722226492,22.93494722226492,0.0,1.0,0.1,0.06832636830533545,-11.770830613938728,11.771028919964598,0.06832636830533545,-11.770830613938728,11.771028919964598,11.771028919964598,0.0,1.0,0.5,0.2563234713983853,9.447140585447158,9.450617279479294,0.2563234713983853,-30.55285941455284,30.55393460959521,30.55393460959521,4.0,1.0,5.4,23.13697157994224,-7.5865443708663065,24.34902686725238,-56.86302842005776,152.4134556291337,162.6753375835262,164.85001947279403,53.0,1.0,2.1,5.310547669619481,16.76673651219977,17.587648217451754,-74.68945233038052,-23.23326348780023,78.21955523848071,11.771028919964598,20.0,1.0,2.3000000000000003,5.242221301314146,-11.462432873861502,12.604294964801984,-74.75777869868585,-11.462432873861502,75.63142761676173,0.0,22.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,242.0,17.345883955093786,175.29635125874137,176.1524636637581,-67.67301064489891,-99.76018759574688,120.54763124542602,-50.32712668980513,75.53616366299448,90.76635776417595,1.0,5.800000000000001,17.345883955093786,15.296351258741367,23.126998335589914,17.345883955093786,175.29635125874137,176.1524636637581,176.1524636637581,57.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.6621007466126159,-5.676581914360327,5.715064271651522,0.6621007466126159,34.32341808563967,34.329803472788505,34.329803472788505,3.0,1.0,0.5,0.3923648729588578,5.190793180549605,5.205601217609,0.3923648729588578,-34.809206819450395,34.811418092241,34.811418092241,4.0,1.0,0.5,0.5433328603916792,-9.891806717441938,9.906717454960086,0.5433328603916792,-49.89180671744194,49.89476513751484,49.89476513751484,4.0,1.0,1.2000000000000002,-10.327126689805127,-4.463836337005517,11.250572452584635,-50.32712668980513,75.53616366299448,90.76635776417595,176.1524636637581,11.0,1.0,2.9000000000000004,12.719354228059942,-14.56939441519728,19.34035226164322,-67.28064577194006,-134.56939441519728,150.45134498821272,34.811418092241,28.0,1.0,1.1,12.326989355101091,-19.760187595746885,23.28990511745131,-67.67301064489891,-99.76018759574688,120.54763124542602,0.0,10.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,302.5,16.82104876565514,186.1023666735288,186.86101402664255,3.677444904937907,-95.09548619080061,95.16656500522441,20.498493670593046,91.00688048272818,93.28687227022307,1.0,9.200000000000001,16.82104876565514,-13.897633326471208,21.819530096993187,16.82104876565514,186.1023666735288,186.86101402664255,186.86101402664255,91.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.1372655571739685,5.129433500427098,5.131269810533263,0.1372655571739685,45.1294335004271,45.12964225320934,45.12964225320934,3.0,1.0,0.5,0.5009598098773687,0.3439518185761301,0.6076706218126695,0.5009598098773687,-39.65604818142387,39.659212272793866,39.659212272793866,4.0,1.0,1.5,0.7788570279207718,12.580366811001909,12.60445347364573,0.7788570279207718,-67.41963318899809,67.42413186396243,67.42413186396243,14.0,1.0,1.4000000000000001,20.498493670593046,11.006880482728178,23.26670713110056,20.498493670593046,91.00688048272818,93.28687227022307,186.86101402664255,13.0,1.0,3.3000000000000003,4.178404714815276,-14.751534372224484,15.331889390929968,4.178404714815276,-134.75153437222448,134.81630124591604,39.659212272793866,32.0,1.0,1.5,3.677444904937907,-15.095486190800614,15.536965738698974,3.677444904937907,-95.09548619080061,95.16656500522441,0.0,14.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,363.0,16.318523957996625,196.3254214560758,197.0024500712453,-42.04036305417634,-262.3599473845856,265.7068574902979,-25.721839096179714,-66.03452592850982,70.86728173912694,1.0,9.200000000000001,16.318523957996625,-3.6745785439242127,16.727126221894125,16.318523957996625,196.3254214560758,197.0024500712453,197.0024500712453,91.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,-0.3652592504845451,15.352488282974093,15.356832707264912,-0.3652592504845451,55.35248828297409,55.353693403754455,55.353693403754455,3.0,1.0,0.5,0.38982201857135657,11.140546526684147,11.147364626645048,0.38982201857135657,-28.859453473315853,28.862086133622523,28.862086133622523,4.0,1.0,1.5,0.9108876427740977,-0.9170086152253134,1.2925250860838249,0.9108876427740977,-80.91700861522531,80.92213541135828,80.92213541135828,14.0,1.0,1.3,14.278160903820286,13.965474071490178,19.97248970050671,-25.721839096179714,-66.03452592850982,70.86728173912694,197.0024500712453,12.0,1.0,18.3,-1.6505410356049808,-11.219400857901462,11.340160550913556,-41.65054103560498,-291.21940085790146,294.18277822570394,28.862086133622523,182.0,1.0,13.3,-2.040363054176339,-22.35994738458561,22.452846777954118,-42.04036305417634,-262.3599473845856,265.7068574902979,0.0,132.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,423.5,15.839976908199471,206.03161585210998,206.6396176900347,3.688838941618357,-130.995055471434,131.04698428693914,19.52881584981783,75.03656038067598,77.53618537340438,1.0,9.200000000000001,15.839976908199471,6.031615852109979,16.94949138587105,15.839976908199471,206.03161585210998,206.6396176900347,206.6396176900347,91.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4000000000000001,-0.8438063002816989,-14.941317320991715,14.96512520358457,-0.8438063002816989,65.05868267900829,65.06415450154014,65.06415450154014,13.0,1.0,0.1,0.12855169796010735,-8.67663984122575,8.677592089594581,0.12855169796010735,-8.67663984122575,8.677592089594581,8.677592089594581,0.0,1.0,1.5,0.9451961968456768,-10.264282658997416,10.307710432211733,0.9451961968456768,-90.26428265899742,90.2692313016673,90.2692313016673,14.0,1.0,1.4000000000000001,19.52881584981783,-4.963439619324021,20.149699286857146,19.52881584981783,75.03656038067598,77.53618537340438,206.6396176900347,13.0,1.0,3.3000000000000003,3.8173906395784645,-19.67169531265975,20.038664320988584,3.8173906395784645,-139.67169531265975,139.72385244763186,8.677592089594581,32.0,1.0,3.3000000000000003,3.688838941618357,-10.995055471434,11.597360801368161,3.688838941618357,-130.995055471434,131.04698428693914,0.0,32.0
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,484.0,15.384592896537798,215.25440471802034,215.80348572046165,-165.99239981205926,-93.77979087780172,190.6518449227564,-150.60780691552145,121.47461384021862,193.49106778229643,1.0,9.200000000000001,15.384592896537798,15.25440471802034,21.66523856073047,15.384592896537798,215.25440471802034,215.80348572046165,215.80348572046165,91.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4000000000000001,-1.2991903119433719,-5.718528455081355,5.864252992344606,-1.2991903119433719,74.28147154491865,74.29283215994128,74.29283215994128,13.0,1.0,0.1,-0.17112799252607758,12.737315968979402,12.73846548385808,-0.17112799252607758,12.737315968979402,12.73846548385808,12.73846548385808,0.0,1.0,1.5,0.9289570597510224,-17.1677240292517,17.192838903549568,0.9289570597510224,-97.1677240292517,97.17216450323457,97.17216450323457,14.0,1.0,8.1,9.39219308447855,1.4746138402186233,9.507248651102536,-150.60780691552145,121.47461384021862,193.49106778229643,215.80348572046165,80.0,1.0,7.1000000000000005,-6.163527804585328,-1.0424749088223138,6.251066223726999,-166.16352780458533,-81.04247490882231,184.8734721689737,12.73846548385808,70.0,1.0,7.1000000000000005,-5.992399812059261,-13.779790877801716,15.026359909955413,-165.99239981205926,-93.77979087780172,190.6518449227564,0.0,70.0
