case_name,time_s,thermal_los_x_urad,thermal_los_y_urad,thermal_los_norm_urad,nonthermal_error_x_urad,nonthermal_error_y_urad,nonthermal_error_norm_urad,thermal_plus_nonthermal_error_x_urad,thermal_plus_nonthermal_error_y_urad,thermal_plus_nonthermal_error_norm_urad,no_correction_success,no_correction_acquisition_time_s,no_correction_residual_x_urad,no_correction_residual_y_urad,no_correction_residual_norm_urad,no_correction_pointing_error_x_urad,no_correction_pointing_error_y_urad,no_correction_pointing_error_norm_urad,no_correction_thermal_residual_norm_urad,no_correction_scan_index,bcase_correction_success,bcase_correction_acquisition_time_s,bcase_correction_residual_x_urad,bcase_correction_residual_y_urad,bcase_correction_residual_norm_urad,bcase_correction_pointing_error_x_urad,bcase_correction_pointing_error_y_urad,bcase_correction_pointing_error_norm_urad,bcase_correction_thermal_residual_norm_urad,bcase_correction_scan_index,thermal_truth_correction_success,thermal_truth_correction_acquisition_time_s,thermal_truth_correction_residual_x_urad,thermal_truth_correction_residual_y_urad,thermal_truth_correction_residual_norm_urad,thermal_truth_correction_pointing_error_x_urad,thermal_truth_correction_pointing_error_y_urad,thermal_truth_correction_pointing_error_norm_urad,thermal_truth_correction_thermal_residual_norm_urad,thermal_truth_correction_scan_index,thermal_plus_nonthermal_no_correction_success,thermal_plus_nonthermal_no_correction_acquisition_time_s,thermal_plus_nonthermal_no_correction_residual_x_urad,thermal_plus_nonthermal_no_correction_residual_y_urad,thermal_plus_nonthermal_no_correction_residual_norm_urad,thermal_plus_nonthermal_no_correction_pointing_error_x_urad,thermal_plus_nonthermal_no_correction_pointing_error_y_urad,thermal_plus_nonthermal_no_correction_pointing_error_norm_urad,thermal_plus_nonthermal_no_correction_thermal_residual_norm_urad,thermal_plus_nonthermal_no_correction_scan_index,bcase_correction_with_nonthermal_success,bcase_correction_with_nonthermal_acquisition_time_s,bcase_correction_with_nonthermal_residual_x_urad,bcase_correction_with_nonthermal_residual_y_urad,bcase_correction_with_nonthermal_residual_norm_urad,bcase_correction_with_nonthermal_pointing_error_x_urad,bcase_correction_with_nonthermal_pointing_error_y_urad,bcase_correction_with_nonthermal_pointing_error_norm_urad,bcase_correction_with_nonthermal_thermal_residual_norm_urad,bcase_correction_with_nonthermal_scan_index
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,0.0,30.490395489033418,-1290.0039125503404,1290.364196113742,61.230954350877184,-2.396084358984993,61.27781809900364,91.7213498399106,-1292.3999969093254,1295.6506311609157,1.0,38.300000000000004,30.490395489033418,-90.00391255034037,95.02825101751051,30.490395489033418,-1290.0039125503404,1290.364196113742,1290.364196113742,382.0,1.0,0.1,6.702254621128688,1.2817658441699677,6.823718977633941,6.702254621128688,1.2817658441699677,6.823718977633941,6.823718977633941,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.300000000000004,91.7213498399106,-92.39999690932541,130.19433722439166,91.7213498399106,-1292.3999969093254,1295.6506311609157,1290.364196113742,382.0,1.0,0.1,67.93320897200587,-1.1143185148150678,67.94234752337219,67.93320897200587,-1.1143185148150678,67.94234752337219,6.823718977633941,0.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,60.5,30.048282903405696,-1298.5267945327755,1298.8744109516547,177.04907962032397,-14.721684813734726,177.66008161137032,207.09736252372966,-1313.2484793465103,1329.4776741526,1.0,38.300000000000004,30.048282903405696,-98.52679453277551,103.0069344575736,30.048282903405696,-1298.5267945327755,1298.8744109516547,1298.8744109516547,382.0,1.0,0.1,6.260142035500966,1.4551142656100637,6.4270316500409495,6.260142035500966,1.4551142656100637,6.4270316500409495,6.4270316500409495,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.5,87.09736252372966,-113.2484793465103,142.86766125644724,207.09736252372966,-1313.2484793465103,1329.4776741526,1298.8744109516547,384.0,1.0,0.6000000000000001,63.30922165582493,-133.26657054812472,147.53994839474723,183.30922165582493,-13.266570548124719,183.7886629750941,6.4270316500409495,5.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,121.0,29.60312031802601,-1307.0215521028258,1307.356754062885,62.23464800033201,-130.83735023774187,144.88465629237197,91.83776831835802,-1437.8589023405677,1440.7888112869696,1.0,38.300000000000004,29.60312031802601,-107.02155210282581,111.04034107954362,29.60312031802601,-1307.0215521028258,1307.356754062885,1307.356754062885,382.0,1.0,0.1,5.814979450121282,1.610757070264981,6.03394765843568,5.814979450121282,1.610757070264981,6.03394765843568,6.03394765843568,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.5,91.83776831835802,-117.85890234056774,149.41518179428718,91.83776831835802,-1437.8589023405677,1440.7888112869696,1307.356754062885,464.0,1.0,0.1,68.04962745045329,-129.22659316747695,146.04884175445585,68.04962745045329,-129.22659316747695,146.04884175445585,6.03394765843568,0.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,181.5,29.153224480381063,-1315.4668994860865,1315.7899050156682,150.85853263358396,-126.83958626077754,197.09535131799365,180.01175711396502,-1442.306485746864,1453.4965536686786,1.0,38.300000000000004,29.153224480381063,-115.4668994860865,119.09036642203051,29.153224480381063,-1315.4668994860865,1315.7899050156682,1315.7899050156682,382.0,1.0,0.1,5.365083612476333,1.7611514946033822,5.646749220197921,5.365083612476333,1.7611514946033822,5.646749220197921,5.646749220197921,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.7,60.01175711396502,-122.30648574686393,136.2361458925397,180.01175711396502,-1442.306485746864,1453.4965536686786,1315.7899050156682,466.0,1.0,0.7000000000000001,36.22361624606029,-5.078434766174041,36.57787409918909,156.2236162460603,-125.07843476617404,200.1260430742395,5.646749220197921,6.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,242.0,28.709242934778626,-1323.8457709385073,1324.1570321761913,119.10759648676715,-128.8524444440881,175.46957565364815,147.81683942154578,-1452.6982153825954,1460.199275096503,1.0,38.300000000000004,28.709242934778626,-123.84577093850726,127.12983760408626,28.709242934778626,-1323.8457709385073,1324.1570321761913,1324.1570321761913,382.0,1.0,0.1,4.921102066873896,1.895016646338945,5.273360754063033,4.921102066873896,1.895016646338945,5.273360754063033,5.273360754063033,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.7,27.81683942154578,-132.69821538259544,135.58242113611098,147.81683942154578,-1452.6982153825954,1460.199275096503,1324.1570321761913,466.0,1.0,0.5,124.02869855364105,-6.957427797749233,124.22368480475393,124.02869855364105,-126.95742779774923,177.48607420845917,5.273360754063033,4.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,302.5,28.27496248448901,-1332.1499791977228,1332.450014289464,66.07802949931828,-147.4408887291132,161.57079455069692,94.35299198380729,-1479.590867926836,1482.5962442785237,1.0,38.300000000000004,28.27496248448901,-132.1499791977228,135.1410023103937,28.27496248448901,-1332.1499791977228,1332.450014289464,1332.450014289464,382.0,1.0,0.1,4.48682161658428,2.0060515783343362,4.9148561681890195,4.48682161658428,2.0060515783343362,4.9148561681890195,4.9148561681890195,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.5,94.35299198380729,-39.59086792683593,102.32264617129762,94.35299198380729,-1479.590867926836,1482.5962442785237,1332.450014289464,554.0,1.0,0.5,70.56485111590256,-25.434837150778776,75.00886050258417,70.56485111590256,-145.43483715077878,161.64989969091548,4.9148561681890195,4.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,363.0,27.849724545114167,-1340.3766848293667,1340.6659779346242,103.6126997928946,-114.34939972296362,154.30935414087708,131.46242433800876,-1454.7260845523303,1460.654082967552,1.0,38.300000000000004,27.849724545114167,-140.3766848293667,143.11261579931409,27.849724545114167,-1340.3766848293667,1340.6659779346242,1340.6659779346242,382.0,1.0,0.1,4.061583677209438,2.0856247744677603,4.565774049035698,4.061583677209438,2.0856247744677603,4.565774049035698,4.565774049035698,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.7,11.46242433800876,-134.72608455233035,135.2128138547018,131.46242433800876,-1454.7260845523303,1460.654082967552,1340.6659779346242,466.0,1.0,0.5,107.67428347010403,7.736225051504107,107.95184342496351,107.67428347010403,-112.2637749484959,155.55354861425326,4.565774049035698,4.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,423.5,27.4376108087112,-1348.5327381379327,1348.8118357712763,57.576693155122044,-100.89648242085454,116.16873830588368,85.01430396383324,-1449.4292205587872,1451.9202792468009,1.0,46.5,27.4376108087112,-28.53273813793271,39.58458832093805,27.4376108087112,-1348.5327381379327,1348.8118357712763,1348.8118357712763,464.0,1.0,0.1,3.649469940806469,2.1755254273352875,4.248710596620151,3.649469940806469,2.1755254273352875,4.248710596620151,4.248710596620151,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.7,-34.98569603616676,-129.42922055878716,134.07431544330265,85.01430396383324,-1449.4292205587872,1451.9202792468009,1348.8118357712763,466.0,1.0,0.1,61.22616309592851,-98.72095699351917,116.16570232717358,61.22616309592851,-98.72095699351917,116.16570232717358,4.248710596620151,0.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,484.0,27.03806642379418,-1356.6176743758251,1356.887088694122,32.926334526713006,-149.35904920508116,152.94531403351613,59.96440095050718,-1505.9767235809063,1507.170070479385,1.0,46.5,27.03806642379418,-36.61767437582512,45.51825032480341,27.03806642379418,-1356.6176743758251,1356.887088694122,1356.887088694122,464.0,1.0,0.1,3.249925555889451,2.261875750187528,3.959557807143337,3.249925555889451,2.261875750187528,3.959557807143337,3.959557807143337,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.5,59.96440095050718,-65.97672358090631,89.15524345670593,59.96440095050718,-1505.9767235809063,1507.170070479385,1356.887088694122,554.0,1.0,0.5,36.176260082602454,-27.097173454893664,45.19932082242707,36.176260082602454,-147.09717345489366,151.48036252921753,3.959557807143337,4.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,544.5,26.65024188632277,-1364.627405371867,1364.8876110817891,42.043747923350416,-80.77393713774684,91.0609996660201,68.69398980967318,-1445.4013425096139,1447.0327933963922,1.0,46.5,26.65024188632277,-44.6274053718671,51.97923338049981,26.65024188632277,-1364.627405371867,1364.8876110817891,1364.8876110817891,464.0,1.0,0.1,2.8621010184180413,2.331840156278531,3.6917611994903834,2.8621010184180413,2.331840156278531,3.6917611994903834,3.6917611994903834,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.5,68.69398980967318,-125.40134250961387,142.98377858759005,68.69398980967318,-1445.4013425096139,1447.0327933963922,1364.8876110817891,464.0,1.0,0.1,44.905848941768454,-78.44209698146824,90.3863808769385,44.905848941768454,-78.44209698146824,90.3863808769385,3.6917611994903834,0.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,605.0,26.27299570356121,-1372.5414375058244,1372.792871475444,-22.09519900997655,-138.50882547502454,140.26008895534494,4.177796693584661,-1511.0502629808489,1511.0560384180678,1.0,46.5,26.27299570356121,-52.54143750582443,58.744131267879006,26.27299570356121,-1372.5414375058244,1372.792871475444,1372.792871475444,464.0,1.0,0.1,2.4848548356564812,2.3542710860751868,3.4230243792609834,2.4848548356564812,2.3542710860751868,3.4230243792609834,3.4230243792609834,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.300000000000004,124.17779669358467,-71.05026298084886,143.06734449664265,4.177796693584661,-1511.0502629808489,1511.0560384180678,1372.792871475444,552.0,1.0,0.1,-19.61034417432007,-136.15455438894924,137.5595444870643,-19.61034417432007,-136.15455438894924,137.5595444870643,3.4230243792609834,0.0
18_LTAN06_800km_1213COLD_PY_STTLCT_PROP_HEAT_PY_0p5,665.5,25.90585396421412,-1380.361461531205,1380.6045334382252,-31.87908646421741,20.782318948921706,38.05497253563271,-5.973232500003288,-1359.579142582283,1359.5922640450979,1.0,46.5,25.90585396421412,-60.361461531204895,65.68576183464965,25.90585396421412,-1380.361461531205,1380.6045334382252,1380.6045334382252,464.0,1.0,0.1,2.117713096309391,2.3473151556245284,3.1614232867657743,2.117713096309391,2.3473151556245284,3.1614232867657743,3.1614232867657743,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.300000000000004,114.02676749999671,-39.57914258228311,120.70050635373076,-5.973232500003288,-1359.579142582283,1359.5922640450979,1380.6045334382252,462.0,1.0,0.1,-29.761373367908018,23.129634104546312,37.69243052065251,-29.761373367908018,23.129634104546312,37.69243052065251,3.1614232867657743,0.0
