case_index,time_s,time_min,rel_dx_um,rel_dy_um,rel_dz_um,rel_axial_um,rel_transverse_um,stt_rx_urad,stt_ry_urad,stt_rz_urad,lct_rx_urad,lct_ry_urad,lct_rz_urad,rel_rx_urad,rel_ry_urad,rel_rz_urad,centerline_angle_x_urad,centerline_angle_y_urad,centerline_angle_z_urad,centerline_angle_magnitude_urad,stt_rotation_angle_x_urad,stt_rotation_angle_y_urad,stt_rotation_angle_z_urad,stt_rotation_angle_magnitude_urad,lct_rotation_angle_x_urad,lct_rotation_angle_y_urad,lct_rotation_angle_z_urad,lct_rotation_angle_magnitude_urad,relative_rotation_angle_x_urad,relative_rotation_angle_y_urad,relative_rotation_angle_z_urad,relative_rotation_angle_magnitude_urad,far_field_los_angle_x_urad,far_field_los_angle_y_urad,far_field_los_angle_z_urad,far_field_los_angle_magnitude_urad,global_los_angle_x_urad,global_los_angle_y_urad,global_los_angle_z_urad,global_los_angle_magnitude_urad,stt_relative_los_angle_x_urad,stt_relative_los_angle_y_urad,stt_relative_los_angle_z_urad,stt_relative_los_angle_magnitude_urad
1.0,0.0,0.0,20.915926143061373,-529.1463021421805,-139.75195651028113,139.75195651028113,529.5595198248878,11.82745290861931,-12.31030000781175,-51.14865052746609,-1174.810342490673,-35.26368891471066,-47.44899342767894,-1186.6377953992924,-22.953388906898915,3.699657099787146,23.23630578255422,-587.8489528116064,0.17305317356886007,588.3080122079951,12.310602480975179,11.82713807526984,0.00014571599482593456,17.071383321104644,35.235809001573195,-1174.810908178059,0.6907113545562282,1175.3391987890775,22.95557859423275,-1186.6374743466333,0.7043179750532147,1186.859492152442,22.95557859423275,-1186.6374743466333,0.7043179750532147,1186.859492152442,58.47207435478147,-1762.6586422346131,1.5551934453572613,1763.6282126694734,46.191852130399205,-1774.48518839567,1.5754669266954124,1775.0862996031638
2.0,0.0,0.0,20.915926143061373,-529.1463021421805,-139.75195651028113,139.75195651028113,529.5595198248878,11.82745290861931,-12.31030000781175,-51.14865052746609,-1174.810342490673,-35.26368891471066,-47.44899342767894,-1186.6377953992924,-22.953388906898915,3.699657099787146,23.23630578255422,-587.8489528116064,0.17305317356886007,588.3080122079951,12.310602480975179,11.82713807526984,0.00014571599482593456,17.071383321104644,35.235809001573195,-1174.810908178059,0.6907113545562282,1175.3391987890775,22.95557859423275,-1186.6374743466333,0.7043179750532147,1186.859492152442,22.95557859423275,-1186.6374743466333,0.7043179750532147,1186.859492152442,58.47207435478147,-1762.6586422346131,1.5551934453572613,1763.6282126694734,46.191852130399205,-1774.48518839567,1.5754669266954124,1775.0862996031638
3.0,60.5,1.0083333333333333,20.49623253697064,-532.4253797880374,-140.40323691233425,140.40323691233425,532.8197449331673,12.62276873603696,-12.05052740260726,-51.491180784069,-1182.542298920453,-34.56156628089957,-47.77713547809981,-1195.16506765649,-22.51103887829231,3.7140453059691936,22.770035510599655,-591.4913768981837,0.17519027706303092,591.9294919684803,12.05085237731614,12.62245848186434,0.00015227474836621013,17.451346685750504,34.53330896717449,-1182.5428482489478,0.6998003134750519,1183.0469717525827,22.513252965478724,-1195.1647412164616,0.714463057827075,1195.3767628685523,22.513252965478724,-1195.1647412164616,0.714463057827075,1195.3767628685523,57.30330435112957,-1774.0329828803585,1.5752395872148384,1774.9582228990464,45.283256440794496,-1786.6548541597103,1.5970943458842868,1787.2286202963342
4.0,121.0,2.0166666666666666,20.09095624089241,-535.7438617465959,-141.03884205951545,141.03884205951545,536.1204453495774,13.35970591753721,-11.807845112343779,-51.8332417414058,-1190.313254483044,-33.87308242963627,-48.10147584066726,-1203.6729604005811,-22.065237317292492,3.7317659007385373,22.3197830234017,-595.1775817402406,0.17736727897510463,595.5959423303458,11.808191344865271,13.35939989140096,0.00015895340599314522,17.82994526899382,33.84444650253613,-1190.3137873872647,0.7089964307871455,1190.794843372811,22.067477899910042,-1203.6726284763567,0.724657647555027,1203.8748980371859,22.067477899910042,-1203.6726284763567,0.724657647555027,1203.8748980371859,56.16418969410599,-1785.4901028519312,1.5955659347088869,1786.3732318824627,44.38722910248994,-1798.8489206373174,1.6189151430534565,1799.3964725389008
5.0,181.5,3.025,19.700968550750986,-539.0915798670903,-141.65704510560315,141.65704510560315,539.4514432693949,14.03926762577612,-11.58530449174577,-52.17331272433512,-1198.100158944726,-33.19962706882507,-48.421501560369514,-1212.139426570502,-21.614322577079303,3.751811163965606,21.886516259634956,-598.8962724243122,0.17957789844036398,599.2960576524088,11.585670723401389,14.038965396773479,0.00016566015226260333,18.20220633667477,33.17061220617474,-1198.100675409988,0.7182730168420193,1198.5597681934773,21.616591141261345,-1212.1390890977711,0.7348744941459984,1212.3318227000984,21.616591141261345,-1212.1390890977711,0.7348744941459984,1212.3318227000984,55.057088920290894,-1796.9956571172113,1.6161136432435441,1797.8388900951318,43.50307579945453,-1811.0340459533359,1.6408697628422786,1811.556467021142
6.0,242.0,4.033333333333333,19.329853785166048,-542.4592059171118,-142.26487655832904,142.26487655832904,542.8034942146002,14.6666934597306,-11.3820688056876,-52.51071343082003,-1205.879845656455,-32.55104820709676,-48.7377546960488,-1220.5465391161856,-21.16897940140916,3.77295873477123,21.474216937623865,-602.6370813324374,0.18181631333824555,603.0195633559189,11.382453879070571,14.666394611871986,0.00017233170446218082,18.56511209824267,32.52165436497902,-1205.880345944261,0.7276027980118727,1206.3188080840346,21.17127667933096,-1220.5461960390646,0.7450908973138937,1220.7297979576247,21.17127667933096,-1220.5461960390646,0.7450908973138937,1220.7297979576247,53.99583202568602,-1808.5161117504013,1.6368243778153158,1809.3219935481181,42.64546222985629,-1823.181935507959,1.6629068854134843,1823.680620451768
7.0,302.5,5.041666666666667,18.97896527225384,-545.840975973988,-142.86452636724792,142.86452636724792,546.1708269168549,15.24537856312236,-11.19812441174872,-52.84545113681816,-1213.640440255404,-31.931162084219977,-49.05070818495005,-1228.8858188185263,-20.733037672471255,3.7947429518681157,21.08438840829246,-606.3936037346613,0.18407889390559262,606.7600465462943,11.198527230317882,15.245082670152765,0.00017890977588308488,18.916118992752274,31.9013892694229,-1213.6409247523075,0.7369712680116436,1214.0601273705333,20.735364105174177,-1228.885470086849,0.7552950122002855,1229.0603947386594,20.735364105174177,-1228.885470086849,0.7552950122002855,1229.0603947386594,52.98573864754179,-1820.0331878203472,1.6576655206268498,1820.8042984537137,41.8197213316226,-1835.2777053919428,1.6849979921351732,1835.7541079896755
8.0,363.0,6.05,18.648096556717068,-549.2329501066706,-143.45520060032868,143.45520060032868,549.5494381655441,15.77768671268132,-11.03379509004299,-53.17766408552416,-1221.376121975482,-31.339674023911357,-49.36068580718711,-1237.1538086881633,-20.305878933868367,3.8169782783370465,20.716801276129804,-610.1614632386658,0.1863631159393364,610.5130605291457,11.034214594436982,15.777393328536169,0.00018533996559710886,19.253052536141478,31.3095222364289,-1221.3765910868005,0.7463708102672939,1221.7778290006274,20.308234846871233,-1237.1534542590866,0.7654808398260826,1237.320125831543,20.308234846871233,-1237.1534542590866,0.7654808398260826,1237.320125831543,52.02628470691138,-1831.5366882089504,1.6786180961902986,1832.27546361234,41.025005137473485,-1847.313522251515,1.7071266072976599,1847.769006272112
9.0,423.5,7.058333333333334,18.3393476618221,-552.630885522376,-144.03973960952501,144.03973960952501,552.9351022551442,16.26727316761389,-10.8896501842537,-53.50763240130618,-1229.089451953769,-30.7812551909592,-49.66816050000489,-1245.3567251213829,-19.8916050067055,3.8394719013012946,20.373788407365957,-613.9359445399988,0.18866623541224925,614.2739089789575,10.890085390010112,16.266981819105133,0.00019160428799125384,19.575716010016304,30.750724121203135,-1229.0899062221959,0.7558040878707928,1229.4745237747973,19.89399061942018,-1245.3563649428647,0.7756544240233865,1245.5152534459269,19.89399061942018,-1245.3563649428647,0.7756544240233865,1245.5152534459269,51.124473918914504,-1843.024458893833,1.6996778784417188,1843.733404783455,40.26774822299741,-1859.2908871732936,1.7292935425849976,1859.7268871188057
10.0,484.0,8.066666666666666,18.051830011245332,-556.0323638746922,-144.61821615441295,144.61821615441295,556.3253169170292,16.71677637204994,-10.764654689410241,-53.83547249948606,-1236.777170561254,-30.25433761649765,-49.97332143830135,-1253.493946933304,-19.489682927087408,3.862151061184711,20.054362597158185,-617.7143610344034,0.1909866229610202,618.039812056893,10.765104661280226,16.71648660273673,0.00019766421832656533,19.882867064580847,30.22342695876196,-1236.7776105132118,0.7652664495427786,1237.146843913002,19.492098413125852,-1253.4935809566962,0.7858133583837912,1253.6451249856111,19.492098413125852,-1253.4935809566962,0.7858133583837912,1253.6451249856111,50.277751114494016,-1854.4905536388972,1.7208330135298766,1855.1719774169278,39.546430373991164,-1871.2064923828898,1.7514903625226452,1871.6243365833868
