case_id,lct_face,stt_node,proxy_label,proxy_node,u0_x,u0_y,u0_z,n_samples,rms_mag_urad,peak_mag_urad,mean_mag_urad,rms_x_urad,rms_y_urad,rms_z_urad,peak_x_urad,peak_y_urad,peak_z_urad
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,MX,19459,PANEL_MX,6837,-1.0,0.0,0.0,302.0,66.70505046304419,111.89974295588902,62.20971108849896,0.0025942360347254315,66.40557005717886,6.3137962160954215,0.006260776230782028,111.74401131021763,9.455025884788059
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,PX,19459,PANEL_PX,28360,1.0,0.0,0.0,302.0,85.12933449685966,119.35161988691968,79.99886630162773,0.004173833958550421,82.06144546981452,22.647798111138282,0.007122404555026662,117.35614540155265,27.181739949814066
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,MY,19459,PANEL_MY,22371,0.0,-1.0,0.0,302.0,101.5331736330344,145.76608632365316,93.4723476786249,2.174254059657381,0.006055515726808221,101.50989098250463,4.081063175510457,0.010623876001147892,145.75824490303225
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,PY,19459,PANEL_PY,12827,0.0,1.0,0.0,302.0,138.16776342470723,189.58660915806982,127.29775133783768,20.03651260537996,0.011144446787955207,136.7072383321392,23.181468596838577,0.017971541366179622,188.68624905830174
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,MZ,19459,PANEL_MZ,484,0.0,0.0,-1.0,302.0,165.69064909287894,262.3438630499924,154.28257226552452,27.084577547063187,163.4619737306407,0.016000442943851327,35.72422310706404,261.57709122563153,0.03441215179478263
04_LTAN06_800km_1213COLD_MY_ALL_HEAT_MY_0p5,PZ,19459,PANEL_PZ,17598,0.0,0.0,1.0,302.0,3.256047961704356,4.228099882946424,3.0464015130626283,0.10042150020267429,3.254499016932735,6.0026300879372524e-06,0.12121965042373387,4.226361841646158,8.938405571257135e-06
