feature,coef_dominant_axis_urad
intercept,-22.638905511677148
t_sunface_minus_opposite_c,25.834194212098843
t_prop_attach_minus_py_center_c,-0.742633740815015
t_pcdu_attach_minus_my_center_c,-86.33441772667608
