case_index,time_s,time_min,rel_dx_um,rel_dy_um,rel_dz_um,rel_axial_um,rel_transverse_um,stt_rx_urad,stt_ry_urad,stt_rz_urad,lct_rx_urad,lct_ry_urad,lct_rz_urad,rel_rx_urad,rel_ry_urad,rel_rz_urad,centerline_angle_x_urad,centerline_angle_y_urad,centerline_angle_z_urad,centerline_angle_magnitude_urad,stt_rotation_angle_x_urad,stt_rotation_angle_y_urad,stt_rotation_angle_z_urad,stt_rotation_angle_magnitude_urad,lct_rotation_angle_x_urad,lct_rotation_angle_y_urad,lct_rotation_angle_z_urad,lct_rotation_angle_magnitude_urad,relative_rotation_angle_x_urad,relative_rotation_angle_y_urad,relative_rotation_angle_z_urad,relative_rotation_angle_magnitude_urad,far_field_los_angle_x_urad,far_field_los_angle_y_urad,far_field_los_angle_z_urad,far_field_los_angle_magnitude_urad,global_los_angle_x_urad,global_los_angle_y_urad,global_los_angle_z_urad,global_los_angle_magnitude_urad,stt_relative_los_angle_x_urad,stt_relative_los_angle_y_urad,stt_relative_los_angle_z_urad,stt_relative_los_angle_magnitude_urad
1.0,0.0,0.0,-9.023118764162064,92.3050683923066,-1594.6059448594954,1594.6059448594954,92.74503934518854,14.30667089152848,11.79746504931245,9.092567779589444,115.2179902419448,-8.390200491703581,9.044701982929837,100.91131935041632,-20.18766554101603,-0.04786579665960744,-10.007955523386943,102.37979164393522,0.005290890503495405,102.86778363906592,-11.797530090644887,14.306617255899557,0.0001719304698610813,18.543489788776938,8.389679416732806,115.21802792753039,0.006672790320294553,115.5230742329199,20.187667920483022,100.91131868914776,0.00529531807291761,102.91081661152263,20.187667920483022,100.91131868914776,0.00529531807291761,102.91081661152263,-1.6182760877008322,217.59781702295254,0.023675714833082395,217.60383450355457,10.179712293983304,203.29110827389803,0.02071545091020255,203.54582099767615
2.0,0.0,0.0,-9.023118764162064,92.3050683923066,-1594.6059448594954,1594.6059448594954,92.74503934518854,14.30667089152848,11.79746504931245,9.092567779589444,115.2179902419448,-8.390200491703581,9.044701982929837,100.91131935041632,-20.18766554101603,-0.04786579665960744,-10.007955523386943,102.37979164393522,0.005290890503495405,102.86778363906592,-11.797530090644887,14.306617255899557,0.0001719304698610813,18.543489788776938,8.389679416732806,115.21802792753039,0.006672790320294553,115.5230742329199,20.187667920483022,100.91131868914776,0.00529531807291761,102.91081661152263,20.187667920483022,100.91131868914776,0.00529531807291761,102.91081661152263,-1.6182760877008322,217.59781702295254,0.023675714833082395,217.60383450355457,10.179712293983304,203.29110827389803,0.02071545091020255,203.54582099767615
3.0,60.5,1.0083333333333333,-9.78515890892595,96.29313717596233,-1595.3956045535729,1595.3956045535729,96.78903657988145,15.06749958934961,12.46243209607201,9.536862307868432,123.0383786605671,-7.314715730899479,9.475882507103961,107.9708790712175,-19.77714782697149,-0.06097980076447129,-10.853159743544623,106.80304834134637,0.005762341048765052,107.35307266875442,-12.462503943408851,15.067440161923622,0.00019117085692244018,19.553561250386853,7.314132763657028,123.03841300388723,0.007595973849916504,123.25561898996544,19.777151079277495,107.97087825139343,0.006024423071515628,109.76723671109603,19.777151079277495,107.97087825139343,0.006024423071515628,109.76723671109603,-3.539026933662608,229.8414583431603,0.026419810672528854,229.86870314365956,8.92399123474029,214.77392416214877,0.023103738366891946,214.9592429265747
4.0,121.0,2.0166666666666666,-10.515366739127785,100.09227116825065,-1596.1901031147365,1596.1901031147365,100.64311047099535,15.781506590428759,13.08500486629782,9.956191206583753,130.5401674471796,-6.268600373005029,9.88097963272594,114.75866085675085,-19.35360523930285,-0.07521157385781407,-11.663055799304685,111.01674080187841,0.006230371774051946,111.62770090281869,-13.085083427001921,15.781441450667156,0.0002101365748075068,20.500568347058962,6.267955422691387,130.54019804340666,0.008540015361546693,130.6905909788179,19.35360951120465,114.75865986989251,0.006772056027060103,116.37917432361286,19.35360951120465,114.75865986989251,0.006772056027060103,116.37917432361286,-5.395100298821109,241.55693536226505,0.029189430428289143,241.61717680836318,7.690553615657221,225.77539784632495,0.025516837864891784,225.90634096364275
5.0,181.5,3.025,-11.21308741858229,103.70634845457974,-1596.9887635947086,1596.9887635947086,104.31078582409147,16.44939766265452,13.66431570204441,10.35107652569422,137.7212320221588,-5.25425548403291,10.26084828481544,121.27183435950428,-18.918571186077322,-0.09022824087878012,-12.4369174734192,115.02517094995905,0.006692733478530499,115.69557843024054,-13.664400835237839,16.449326940925065,0.00022864810045319928,21.384485193604537,5.253548898971516,137.72125854030477,0.009497372444045027,137.82142369733145,18.91857660964879,121.2718332015207,0.007532385049024981,122.73862500856283,18.91857660964879,121.2718332015207,0.007532385049024981,122.73862500856283,-7.183368461122338,252.7464255029177,0.03196617848200134,252.8484850398558,6.48165904733996,236.29700091089688,0.0279391427771003,236.38588059249724
6.0,242.0,4.033333333333333,-11.87196176033467,107.1514634531922,-1597.7955287524994,1597.7955287524994,107.80714074772429,17.07406772766262,14.20153239450883,10.72290706360945,144.6027017664164,-4.285685008653672,10.61652073985897,127.52863403875378,-18.487217403162504,-0.10638632375047966,-13.167691551974931,118.84618975175803,0.007148902469999996,119.57342898536793,-14.201623934874577,17.073991585088738,0.00024660362640815947,22.208271230225993,4.284917404834748,144.60272400885023,0.010464154209799403,144.66619614804964,18.48722413564938,127.5286327024175,0.008302664888937272,128.86166852555436,18.48722413564938,127.5286327024175,0.008302664888937272,128.86166852555436,-8.88277399498661,263.448909247976,0.034742116294950165,263.59861808779334,5.319532504345017,246.37481878002285,0.03036442475234935,246.43223968254208
7.0,302.5,5.041666666666667,-12.491618690546602,110.43853737646717,-1598.6119726818515,1598.6119726818515,111.14275088985043,17.65800516295712,14.699052371724969,11.07332991523435,151.1990412836894,-3.366216560607427,10.9498278106912,133.5410361207323,-18.065268932332394,-0.12350210454314947,-13.854966533613464,122.49191055840801,0.0075981141378633765,123.27298264379174,-14.699150136584526,17.657923777318942,0.00026393365271104585,22.97536260570132,3.3653887459744944,151.199059134031,0.011436240732187741,151.23650790873123,18.065277123955564,133.54103460100814,0.009079781038145995,134.75741968393785,18.065277123955564,133.54103460100814,0.009079781038145995,134.75741968393785,-10.489577593854152,273.6909646362627,0.037508388506246604,273.8919045200597,4.210310522524934,256.0329410353904,0.0327852973658338,256.06755673049986
8.0,363.0,6.05,-13.07495404034853,113.57523908372968,-1599.437910385859,1599.437910385859,114.32536619702377,18.20348916226067,15.15971598564647,11.404044926166529,157.5205096742138,-2.492907242412912,11.26285769714741,139.31702051195313,-17.652623228059383,-0.14118722901911898,-14.50195439954598,125.97083959354978,0.008039479748589429,126.80283557283079,-15.159819780593919,18.203402719130903,0.000280591994084034,23.689322622965584,2.4920201665085493,157.52052305793163,0.012409462679663363,157.5402340640468,17.652633004930543,139.31701880788194,0.009860423588747835,140.4309338483601,17.652633004930543,139.31701880788194,0.009860423588747835,140.4309338483601,-12.00993399515843,283.4913570364097,0.04025579491973019,283.7456396650232,3.1506785508970934,265.2878538135744,0.03519378666272388,265.3065625956951
9.0,423.5,7.058333333333334,-13.624245184473693,116.57753202598539,-1600.277531082384,1600.277531082384,117.37095479766833,18.713735698838722,15.58828626002651,11.71784242615104,163.6022352613509,-1.665738523115579,11.55930476670619,144.88849956251218,-17.25402478314209,-0.1585376594448513,-15.111181094949101,129.30068229060174,0.008473507229211918,130.18069839611204,-15.588395900419469,18.71364436602943,0.000296599300675382,24.355668174091214,1.6647929516030588,163.6022441552003,0.013384232944169128,163.61071428298783,17.254036207059617,144.8884976806834,0.010645189285618528,145.91222884186206,17.254036207059617,144.8884976806834,0.010645189285618528,145.91222884186206,-13.446387859241018,292.90292025713694,0.04298646383293914,293.21140162282205,2.1428550725245827,274.18917490606447,0.03759214839416103,274.1975482449292
10.0,484.0,8.066666666666666,-14.1419586725533,119.45344158448276,-1601.1304330731944,1601.1304330731944,120.28765398607473,19.19131318572909,15.98739254404791,12.01591476274189,169.4558159215376,-0.8815083560875792,11.84041775559308,150.26450273580852,-16.86890090013549,-0.1754970071488094,-15.68538244833269,132.4903402283732,0.008899860737265897,133.4155968257855,-15.987507842593306,19.191217131697954,0.0003119515756822011,24.97805480843053,0.8805051380236512,169.45582032527477,0.0143580252132125,169.4581078951665,16.86891402133893,150.2645006829795,0.011431990243337964,151.20840064548156,16.86891402133893,150.2645006829795,0.011431990243337964,151.20840064548156,-14.80487697812538,301.9461537787468,0.04569533307297036,302.30888866210347,1.1835315497569467,282.75483535691683,0.039975849741580305,282.75731230977283
11.0,544.5,9.075,-14.630910300184041,122.21139331813905,-1601.9964476186035,1601.9964476186035,123.0840696149299,19.63885733857751,16.35973967495374,12.29966437676921,175.09202007204289,-0.1367314439448819,12.10755272040842,155.45316273346538,-16.496471118898622,-0.19211165636079047,-16.22768163945229,135.5491587871809,0.009318456117846097,136.5170762187053,-16.359860448429103,19.638756726296748,0.00032666291893690413,25.560238646122627,0.13567147531012871,175.0920200008671,0.015328617042342785,175.09207256393205,16.496485983891127,155.4531605157262,0.012218909661854127,156.3260028406818,16.496485983891127,155.4531605157262,0.012218909661854127,156.3260028406818,-16.092009782256653,310.64117141610615,0.0483784462490533,311.05769586622176,0.26880433884667326,291.00231324893997,0.04234121020463277,291.00243739873855
12.0,605.0,10.083333333333334,-15.095101844053715,124.86337072914463,-1602.8753909154152,1602.8753909154152,125.77250673150381,20.05959868256468,16.70884557825048,12.57119038200472,180.5221982067451,0.5726247422899178,12.36237403645646,160.4625995241804,-16.13622083596056,-0.20881634554826062,-16.74251725365687,138.49042956977212,0.009729955618986708,139.49878482054606,-16.708971662443048,20.05949365470682,0.0003407865101223706,26.106953474113904,-0.5737405806334006,180.5221936821523,0.0162942959125445,180.52310541886428,16.136237519620394,160.46259714385735,0.013004311738562535,161.27189229199695,16.136237519620394,160.46259714385735,0.013004311738562535,161.27189229199695,-17.316257401207178,319.0126152733545,0.05103445221976699,319.48223968466567,-0.6062797207271974,298.9530201509014,0.04468663894474645,298.95363492094395
13.0,665.5,11.091666666666667,-15.5362140503712,127.41493264911693,-1603.7668838464465,1603.7668838464465,128.35863433753866,20.45564906438813,17.03653288132045,12.831158528570091,185.7569586718455,1.248738158210472,12.60562930838205,165.30130960745737,-15.787794723109979,-0.22552922018804164,-17.231753530290977,141.32031834588105,0.010134182937271419,142.36701059975186,-17.03666411367595,20.45553976218598,0.0003543384474724576,26.620988544465916,-1.2499089426748689,185.7569497280352,0.017253603434852494,185.76115483229742,15.787813290692593,165.3013070674879,0.01378688863074018,166.05353704971685,15.787813290692593,165.3013070674879,0.01378688863074018,166.05353704971685,-18.481661987401402,327.0772594806909,0.0536605542222901,327.5990010656561,-1.4439402062601423,306.6216183339721,0.047009451886737,306.6250182112727
14.0,726.0,12.1,-15.954494301695377,129.86772344447678,-1604.670455066071,1604.670455066071,130.84407315990256,20.828583728871312,17.34370016492903,13.07961974816862,190.8045524032786,1.892054683594324,12.8374267660547,169.97596867440728,-15.451645481334705,-0.24219298211392015,-17.695664914463133,144.04064922530486,0.010530422644983162,145.12355145190006,-17.343836377304633,20.828470301212185,0.0003673168436080232,27.104129489271436,-1.8932793917928623,190.8045390956169,0.018204978413649542,190.81393200273973,15.451665989808665,169.97596597801575,0.014565291528434443,170.6768378896802,15.451665989808665,169.97596597801575,0.014565291528434443,170.6768378896802,-19.588943767224826,334.84517910694933,0.05625251187080238,335.41768094285146,-2.24399887032721,314.01660760097207,0.04930573382910808,314.02462543589303
15.0,786.5,13.108333333333333,-16.349604265997186,132.22161942394453,-1605.585526448294,1605.585526448294,133.22862381164617,21.17964322678745,17.63083491823636,13.31624207523419,195.672080735676,2.502385996194789,13.05746081925463,174.49243750888854,-15.12844892204157,-0.25878125597956,-18.13387622033227,146.65128533246806,0.01091771861805313,147.7681865505539,-17.630975932124535,21.179525835237396,0.0003797118175441483,27.557641897024553,-2.503663470408989,195.67206314387354,0.019146912499934388,195.68807992760594,15.128471422379427,174.49243465927142,0.01533824023347563,175.14702509862354,15.128471422379427,174.49243465927142,0.01533824023347563,175.14702509862354,-20.637539097598562,342.32333863764,0.058805589953081494,342.94485882722495,-3.0054047218704127,321.1437118619216,0.051571159453978055,321.1577745065424
16.0,847.0,14.116666666666667,-16.723715816624455,134.48327808873725,-1606.511939485245,1606.511939485245,135.51913059124846,21.5105501411017,17.89996349543799,13.54220967186848,200.3699046326801,3.082918965446879,13.26700567005901,178.8593544915784,-14.817044529991112,-0.27520400180947036,-18.548796405355183,149.15961097073017,0.011296323765286331,150.30850738739602,-17.900109142757437,21.51042893509669,0.00039155623188236177,27.98414658863967,-3.0842480990509746,200.36988283518795,0.02007880151033703,200.39361899452646,14.81706906185252,178.85935149253817,0.016105106692698712,179.4720400282869,14.81706906185252,178.85935149253817,0.016105106692698712,179.4720400282869,-21.633043856619746,349.5294833395015,0.061319425981309905,350.1982985539497,-3.7317272449710606,328.01895380233714,0.053805181310373484,328.04018022463447
17.0,907.5,15.125,-17.07922638161108,136.6578726447187,-1607.4485942283447,1607.4485942283447,137.72100104767785,21.82235220971052,18.15312316466589,13.75886768073542,204.8979367827997,3.637542931755888,13.46797398582567,183.07558457308917,-14.51558023291,-0.29089369490975003,-18.9430846084827,151.57136430438055,0.011666359545081662,152.75051205012502,-18.153273287082598,21.822227322882462,0.0004028753997076251,28.385752348089426,-3.6389226862211794,204.89791084727625,0.020998197958199682,204.9302213630158,14.515606779080871,183.07558143273152,0.016863685781132176,183.65013301682524,14.515606779080871,183.07558143273152,0.016863685781132176,183.65013301682524,-22.582006591825643,356.4692640563413,0.06379014361179713,357.1838227559905,-4.427477707761107,334.6469365430071,0.056004088810901465,334.67622367965146
18.0,968.0,16.133333333333333,-17.41808227961883,138.7501979479566,-1608.3945208151822,1608.3945208151822,139.83921846498112,22.11620812886395,18.39200558606535,13.9671319629997,209.2592912958935,4.168975010543363,13.66152173432056,187.14308316702954,-14.223030575521985,-0.3056102286791395,-19.318899619797914,153.89186383165503,0.012027962847938056,155.09972803361222,-18.392160032916326,22.116079683321782,0.0004136961884171342,28.76443170367604,-4.170404380150288,209.25926128428188,0.021903415525770242,209.30081391608903,14.22305908844123,187.14307989499434,0.017612413971690444,187.6827849388897,14.22305908844123,187.14307989499434,0.017612413971690444,187.6827849388897,-23.489303241622704,363.1511133920153,0.0662152414010464,363.9099868437761,-5.095840385997717,341.0349339986199,0.058165398608700514,341.07300361752846
19.0,1028.5,17.141666666666666,-17.74171687429771,140.76520892558625,-1609.3494645588175,1609.3494645588175,141.8788658028802,22.39353671029676,18.61791861301754,14.16751001670491,213.463106774725,4.678743152908282,13.84806182613829,191.06957006442823,-13.939175460109258,-0.3194481905666197,-19.677831274894526,156.1266054598005,0.012381367042735292,157.3617932539008,-18.618077240088034,22.393404821610478,0.0004240486850548564,29.12211152410504,-4.680221142353418,213.46307275023378,0.022794194198816342,213.51437398431267,13.939205893257546,191.069566669234,0.018350940544920036,191.57734930858473,13.939205893257546,191.069566669234,0.018350940544920036,191.57734930858473,-24.358051603217415,369.58966585858366,0.06859492018840285,370.3914628975195,-5.738625212021873,347.1961618670445,0.0602890553036417,347.2435840077265
20.0,1089.0,18.15,-13.998447684571147,118.28938295366243,-1604.9319300179834,1604.9319300179834,119.11479613018643,17.94637501006946,14.75665794714587,11.66479614767013,169.679056853056,-0.10463804045457441,11.41336997534381,151.73268184298655,-14.861295987600444,-0.2514261723263189,-15.526143509929417,131.1986855130949,0.008727078060211113,132.11417869651578,-14.756762615901053,17.946288941332522,0.00026991564539002866,23.234270586094343,0.10366973502442516,169.6790566323037,0.014395496572561228,169.67908830213136,14.861315004812147,151.73267938692166,0.011621832385344533,152.45873106387387,14.861315004812147,151.73267938692166,0.011621832385344533,152.45873106387387,-15.422473431599814,300.87773544784227,0.04538263320696956,301.27274084286177,-0.6648284920358463,282.931359332949,0.040025298853052504,282.9321404346175
21.0,1149.5,19.158333333333335,-10.554140317253768,97.14058251120147,-1600.4894736454394,1600.4894736454394,97.71224410713236,13.82617665512953,11.19086391554447,9.340173164673615,128.1737204408273,-4.512813575274777,9.165279152512085,114.34754378569778,-15.703677490819246,-0.17489401216153055,-11.706005463055718,107.74237932970979,0.005872725417077618,108.37643132862497,-11.190928484220104,13.826124391906998,0.00015819923149251736,17.787596690936482,4.512226188877092,128.1737407682454,0.008224434022707783,128.25314034246867,15.703687455302209,114.34754215856859,0.006660983098427664,115.42082220032674,15.703687455302209,114.34754215856859,0.006660983098427664,115.42082220032674,-7.193779175214354,235.9161168524752,0.027854082707001737,236.02577115555087,3.997681943729629,222.08991879293987,0.024669957077172455,222.12589558711485
22.0,1210.0,20.166666666666668,-7.404436473734677,77.27566844550898,-1596.028660820537,1596.028660820537,77.62959882154361,10.02456065180013,7.922307304397691,7.187982191680931,88.92370533430949,-8.545746823074296,7.095219643815653,78.89914468250936,-16.468054127471987,-0.092762547865278,-8.212587689950169,85.70985863130232,0.003706813189729985,86.10241845130106,-7.92234333229577,10.024532178739028,8.162737152872523e-05,12.777118974062406,8.54543134502332,88.92373553226369,0.003990227592787221,89.33339318465679,16.468057769084623,78.89914383327486,0.0032481358713809527,80.59945300254651,16.468057769084623,78.89914383327486,0.0032481358713809527,80.59945300254651,0.3328436525596949,174.63359284482726,0.015248501461506692,174.6339100369397,8.255470024423893,164.6090013736822,0.013582137969869734,164.8158855164303
23.0,1270.5,21.175,-4.534558684099466,58.62867692485449,-1591.5517944833368,1591.5517944833368,58.80377522250172,6.524667696794495,4.939823611493921,5.198422513785772,51.85306508792564,-12.221938050061,5.191091531742131,45.32839739113115,-17.16176166155492,-0.007330982043640688,-5.029504397450539,65.02797933660936,0.0021269670469337143,65.22218956065848,-4.939840570418498,6.524654857037873,3.348654686874397e-05,8.183712230071414,12.221803457223253,51.85309678576437,0.00141905798223263,53.27397231313657,17.16176182098639,45.32839731047737,0.0011745947547936453,48.46843995361062,17.16176182098639,45.32839731047737,0.0011745947547936453,48.46843995361062,7.192299035963094,116.88107573544684,0.006856457401838156,117.10215638705367,12.132257388821833,110.35637633132416,0.006162860777259027,111.02126582925213
