unix_time_s,elapsed_time_s,utc,tle_age_days,partner_range_m,isl_angle_x_urad_legacy,isl_angle_y_urad_legacy,isl_angle_norm_urad_legacy,stt_los_angle_x_urad,stt_los_angle_y_urad,stt_los_angle_norm_urad,align_sun_dot,align_vel_dot,align_nadir_dot
1781391582.0,0.0,2026-06-13T22:59:42+00:00,0.0192592592592592,800000.0,6.014905936793463,21.034861811738416,21.877945627215652,-13.625659061326912,-0.05406140001113474,13.625766308376617,0.9943064259984811,1.0,0.856864920529204
1781391642.0,60.0,2026-06-13T23:00:42+00:00,0.0199537037037037,800000.0,6.059415354502841,21.02009303613585,21.876033134144585,-13.49578529576049,-0.06237323296397701,13.49592942962638,0.9897837805360303,1.0000000000000002,0.8597682018676804
1781391702.0,120.0,2026-06-13T23:01:42+00:00,0.0206481481481481,800000.0,6.118785719493529,21.0003964759679,21.873641462475398,-13.326130683225987,-0.06987337801332427,13.326313866758959,0.9840292171493211,1.0,0.8635117064358891
1781391762.0,180.0,2026-06-13T23:02:42+00:00,0.0213425925925925,800000.0,6.194728277955562,20.975696542618504,21.87131692161494,-13.115515915239577,-0.07670522129938101,13.115740216010579,0.9771165485617406,1.0000000000000002,0.8680799775362982
1781391822.0,240.0,2026-06-13T23:03:42+00:00,0.022037037037037,800000.0,6.28976231415044,20.94434296198918,21.868392992580244,-12.862247238592524,-0.08305178462902574,12.862515369305145,0.9691358800804768,1.0,0.8734511754232142
1781391882.0,300.0,2026-06-13T23:04:42+00:00,0.0227314814814814,800000.0,6.406880016223957,20.90527121575076,21.865005743113517,-12.564534424351917,-0.0882320613296178,12.564844216995722,0.9601932662440069,1.0,0.8795953404066521
1781391942.0,360.0,2026-06-13T23:05:42+00:00,0.0234259259259259,800000.0,6.550206328381523,20.85707612631789,21.8614461434597,-12.220681117410814,-0.09214238783031153,12.221028483441003,0.9504102211960606,1.0,0.8864723562597772
1781392002.0,420.0,2026-06-13T23:06:42+00:00,0.0241203703703703,800000.0,6.724626502509815,20.797781692827204,21.85791218165074,-11.828540641554913,-0.09495854420739858,11.828921795076434,0.939923084079165,1.0,0.8940296733329164
1781392062.0,480.0,2026-06-13T23:07:42+00:00,0.0248148148148148,800000.0,6.936534275620716,20.72367979271589,21.853750522687903,-11.385791262194088,-0.09695843344934077,11.386204091095163,0.9288821850268213,1.0,0.9021998719512436
1781392122.0,540.0,2026-06-13T23:08:42+00:00,0.0255092592592592,800000.0,7.194168067108742,20.63125412375434,21.849592694069553,-10.890536448282612,-0.09723046733275592,10.890970475359383,0.9174507331642799,1.0,0.9108981959788676
1781392182.0,600.0,2026-06-13T23:09:42+00:00,0.0262037037037037,800000.0,7.508072688519157,20.51447483892282,21.845247387312526,-10.340736550848545,-0.09658449338635161,10.341187600001161,0.9058033734206604,1.0000000000000002,0.9200202568124086
1781392242.0,660.0,2026-06-13T23:10:42+00:00,0.0268981481481481,800000.0,7.892270108142704,20.365393784756613,21.841181091417337,-9.734993235857091,-0.09477265986103732,9.735454543021628,0.8941243416799205,1.0,0.9294401768924647
1781392302.0,720.0,2026-06-13T23:11:42+00:00,0.0275925925925925,800000.0,8.364510416603906,20.170703111619755,21.836261093112576,-9.071576919832333,-0.09186783769310827,9.07204208059228,0.882605177345354,1.0,0.9390095170580666
1781392362.0,780.0,2026-06-13T23:12:42+00:00,0.028287037037037,800000.0,8.94968206388046,19.91350663364322,21.83219080836131,-8.350717054278798,-0.08727363078745551,8.351173091683203,0.8714419546305172,1.0,0.9485573852836587
1781392422.0,840.0,2026-06-13T23:13:42+00:00,0.0289814814814814,800000.0,9.679642924190848,19.56408008337622,21.82770525384187,-7.572133760856938,-0.08202551089788716,7.572578020512401,0.860831934811198,1.0,0.9578921402172528
1781392482.0,900.0,2026-06-13T23:14:42+00:00,0.0296759259259259,800000.0,10.598319242987388,19.07753825427216,21.823767699906778,-6.7377863716921,-0.07572960428354515,6.738211941125386,0.8509696062768572,1.0000000000000002,0.9668050852182175
1781392542.0,960.0,2026-06-13T23:15:42+00:00,0.0303703703703703,800000.0,11.761561040311324,18.37781692726021,21.81922255986361,-5.849913905763412,-0.06851313277320775,5.850315098711055,0.8420422246800152,1.0000000000000002,0.975076435427832
1781392602.0,1020.0,2026-06-13T23:16:42+00:00,0.0310648148148148,800000.0,13.238244990894252,17.339578670488727,21.815410124703234,-4.913252300594344,-0.06033878852849749,4.913622791657567,0.8342249498428664,1.0,0.9824836049647029
1781392662.0,1080.0,2026-06-13T23:17:42+00:00,0.0317592592592592,800000.0,4.507628055206663,21.34056715891545,21.811430887226702,-3.9331285859492837,-0.05165988574056535,3.9334678360711353,0.8276757700074681,1.0,0.9888115427513561
1781392722.0,1140.0,2026-06-13T23:18:42+00:00,0.0324537037037037,800000.0,4.264216199000449,21.38693442316604,21.807900032158585,-2.916896666122797,-0.042217822623343074,2.91720217081116,0.8225304523900664,1.0000000000000002,0.9938644630518536
1781392782.0,1200.0,2026-06-13T23:19:42+00:00,0.0331481481481481,800000.0,4.039210732541179,21.42719565301923,21.804585226383967,-1.87300949471789,-0.03269183014580179,1.8732947774073485,0.8188978485186071,1.0,0.9974779413556177
1781392842.0,1260.0,2026-06-13T23:20:42+00:00,0.0338425925925925,800000.0,3.830998167408029,21.461990452714083,21.801228890846364,-0.8110849934710264,-0.022622210467621376,0.8114004135076197,0.8168558773195079,1.0,0.9995300699403136
1781392902.0,1320.0,2026-06-13T23:21:42+00:00,0.034537037037037,800000.0,3.6384658357895545,21.49240865556473,21.79821239129488,0.2584521768536746,-0.012512614575399348,0.25875489028019466,0.8164484899305922,1.0000000000000002,0.9999502925175086
1781392962.0,1380.0,2026-06-13T23:22:42+00:00,0.0352314814814814,800000.0,3.460720062191981,21.51883580094924,21.795340730923957,1.3248868479908917,-0.0025137456317279525,1.324889232689413,0.8176839103790436,1.0000000000000002,0.9987247182916792
1781393022.0,1440.0,2026-06-13T23:23:42+00:00,0.0359259259259259,800000.0,3.2972629785949783,21.541854444671987,21.79273814979309,2.377574673183826,0.007034743791604833,2.377585080325285,0.8205343614855286,1.0,0.9958971518225705
1781393082.0,1500.0,2026-06-13T23:24:42+00:00,0.0366203703703703,800000.0,3.147529364341,21.561694039117604,21.790217780827902,3.406701907833633,0.01627029328545311,3.4067407607977613,0.8249372361713332,1.0,0.9915656911591944
1781393142.0,1560.0,2026-06-13T23:25:42+00:00,0.0373148148148148,800000.0,13.697559065841364,-16.9441850002706,21.78826587146412,4.403114775021072,0.02484251161554943,4.403184855578089,0.8307975892015509,1.0000000000000002,0.9858753928962292
1781393202.0,1620.0,2026-06-13T23:26:42+00:00,0.0380092592592592,800000.0,12.11425856190763,-18.107835211138607,21.786439739858906,5.359100304166743,0.03265332389774042,5.359199782587103,0.8379917870459355,1.0,0.9790080321871778
1781393262.0,1680.0,2026-06-13T23:27:42+00:00,0.0387037037037037,800000.0,10.865460157020712,-18.882018636709866,21.78506029876583,6.268385306307464,0.03962489929637221,6.268510547249288,0.8463719629478721,1.0,0.9711702884899774
1781393322.0,1740.0,2026-06-13T23:28:42+00:00,0.0393981481481481,800000.0,9.88123800205039,-19.41383981021089,21.783848159351784,7.126089840144199,0.04576685699943982,7.126236805987154,0.8557709417842891,1.0,0.962581722682832
1781393382.0,1800.0,2026-06-13T23:29:42+00:00,0.0400925925925925,800000.0,9.101091290376132,-19.790704570504744,21.78306337668689,7.928977048793462,0.050762049850576266,7.9291395388149475,0.866007324303508,1.0000000000000002,0.9534637162922894
1781393442.0,1860.0,2026-06-13T23:30:42+00:00,0.040787037037037,800000.0,8.477731800149519,-20.065013548662048,21.7824862029856,8.674982238922555,0.054649967240607875,8.675154376986105,0.876890459687021,1.0,0.9440302039646203
1781393502.0,1920.0,2026-06-13T23:31:42+00:00,0.0414814814814814,800000.0,7.975731794737944,-20.26937923956202,21.782103489304735,9.363315143189512,0.057298297677291984,9.363490458456116,0.8882250746789108,1.0,0.9344806387352456
1781393562.0,1980.0,2026-06-13T23:32:42+00:00,0.0421759259259259,800000.0,7.568622906450971,-20.42476149943881,21.781986479864784,9.994135583900642,0.058773759096196476,9.994308401492688,0.8998154009817368,1.0,0.924995271513
1781393622.0,2040.0,2026-06-13T23:33:42+00:00,0.0428703703703703,800000.0,7.236602277104364,-20.54486089495412,21.78209635710041,10.568401436027228,0.0589534446196574,10.568565863997579,0.911468756800246,1.0,0.9157325643564102
1781393682.0,2100.0,2026-06-13T23:34:42+00:00,0.0435648148148148,800000.0,6.964620026678351,-20.63883996212388,21.78227828070725,11.08752458039035,0.05782772575336048,11.087675381549822,0.9229985722773348,1.0,0.9068283928028664
1781393742.0,2160.0,2026-06-13T23:35:42+00:00,0.0442592592592592,800000.0,6.741246711393972,-20.713256377914156,21.782639807908534,11.55341778284584,0.05544346909441389,11.553550815365972,0.9342268752954329,1.0,0.8983966204704145
1781393802.0,2220.0,2026-06-13T23:36:42+00:00,0.0449537037037037,800000.0,6.557629551350238,-20.772508775212685,21.783012329543173,11.968116744926542,0.05180624447035431,11.96822887093814,0.9449862882490547,1.0000000000000002,0.8905306314681761
1781393862.0,2280.0,2026-06-13T23:37:42+00:00,0.0456481481481481,800000.0,6.406878486181268,-20.82001184079991,21.783502587686417,12.333817035974034,0.046906203948571534,12.33390622912515,0.9551215942576722,1.0,0.8833054500435773
1781393922.0,2340.0,2026-06-13T23:38:42+00:00,0.0463425925925925,800000.0,6.283602688355796,-20.858059251662198,21.78399179422732,12.652641685343083,0.04080928866936423,12.652707497437975,0.9644909424707628,1.0,0.8767801458936929
1781393982.0,2400.0,2026-06-13T23:39:42+00:00,0.047037037037037,800000.0,6.1835047664818505,-20.88855836974672,21.78457256783845,12.926628693585528,0.0336121729048286,12.926672393156565,0.9729667608959932,1.0,0.8710002970707832
1781394042.0,2460.0,2026-06-13T23:40:42+00:00,0.0477314814814814,800000.0,6.103295199635375,-20.912458836430694,21.78488344883443,13.157576350331606,0.025526126421981654,13.157601111066398,0.9804364390351565,1.0,0.8660003486711692
1781394102.0,2520.0,2026-06-13T23:41:42+00:00,0.0484259259259259,800000.0,6.040382433798685,-20.931377052259364,21.785517328041436,13.347392192918603,0.016548891049271708,13.347402452064575,0.9868028422799415,1.0,0.8618057658687268
1781394162.0,2580.0,2026-06-13T23:42:42+00:00,0.0491203703703703,800000.0,5.992674042958462,-20.945383831909023,21.785803773355347,13.497188865599135,0.006707736492932853,13.497190532380513,0.9919846912058331,1.0,0.8584349163288625
1781394222.0,2640.0,2026-06-13T23:43:42+00:00,0.0498148148148148,800000.0,5.958829284176811,-20.955655943307164,21.786398565440503,13.608522047267959,-0.0036921338121624625,13.608522548125134,0.9959168183434965,1.0,0.8559006426026425
1781394282.0,2700.0,2026-06-13T23:44:42+00:00,0.0505092592592592,800000.0,5.937584631082366,-20.96174207198924,21.786453174940366,13.681775366406011,-0.01455584647487719,13.681783109282977,0.9985503457883089,1.0000000000000002,0.8542115141229872
1781394342.0,2760.0,2026-06-13T23:45:42+00:00,0.0512037037037037,800000.0,5.928447896425821,-20.964801924772143,21.7869092393934,13.718067982973926,-0.025531980446863792,13.718091742932756,0.9998528132252551,1.0000000000000002,0.8533727607057084
1781394402.0,2820.0,2026-06-13T23:46:42+00:00,0.0518981481481481,800000.0,5.931013918447865,-20.96425175531414,21.787078229102093,13.717334295399384,-0.036902857139834815,13.71738393399431,0.9998082515737496,1.0,0.8533868878234705
1781394462.0,2880.0,2026-06-13T23:47:42+00:00,0.0525925925925925,800000.0,5.9453744716633175,-20.960523196212478,21.78740485388903,13.679786353946735,-0.04810912591542649,13.679870948865844,0.9984172124876243,1.0,0.8542539774955759
1781394522.0,2940.0,2026-06-13T23:48:42+00:00,0.053287037037037,800000.0,5.971897200489863,-20.953067006708032,21.78748661871799,13.604925618072043,-0.05902411816020928,13.605053653690511,0.9956967666474754,1.0000000000000002,0.8559716785105386
1781394582.0,3000.0,2026-06-13T23:49:42+00:00,0.0539814814814814,800000.0,6.011360134337143,-20.942168566975365,21.787860724548175,13.492367087346334,-0.06957137840877509,13.492546453371963,0.9916804664123487,1.0,0.8585348855073092
1781394642.0,3060.0,2026-06-13T23:50:42+00:00,0.0546759259259259,800000.0,6.064854780439076,-20.92695614486148,21.788069143381442,13.340959355749336,-0.07951944602544225,13.34119634343382,0.9864182710272679,1.0,0.8619351042614652
1781394702.0,3120.0,2026-06-13T23:51:42+00:00,0.0553703703703703,800000.0,6.134073718882996,-20.906792318706447,21.788089072844684,13.149570009634818,-0.08879580853860397,13.149869814332819,0.9799764279465405,1.0000000000000002,0.8661594980589213
1781394762.0,3180.0,2026-06-13T23:52:42+00:00,0.0560648148148148,800000.0,6.22111423208576,-20.881210757329324,21.78823593090239,12.916823844356829,-0.09705621665669906,12.917188476419195,0.9724372742416856,1.0000000000000002,0.8711896081045577
1781394822.0,3240.0,2026-06-13T23:53:42+00:00,0.0567592592592592,800000.0,6.3287611961019135,-20.848745759191196,21.78814856771172,12.640904024683293,-0.10453399872705382,12.641336239422799,0.9638989512428342,1.0,0.8769997567352841
1781394882.0,3300.0,2026-06-13T23:54:42+00:00,0.0574537037037037,800000.0,6.460525505607529,-20.80839575271758,21.78824737353421,12.320020958828344,-0.11089109909568962,12.32052000776868,0.9544750370100562,1.0000000000000002,0.8835551526139948
1781394942.0,3360.0,2026-06-13T23:55:42+00:00,0.0581481481481481,800000.0,6.620958447929921,-20.75781092214393,21.788157449603037,11.952025638415687,-0.11615220487002836,11.952590020411563,0.9442940420460514,1.0000000000000002,0.8908097229323018
1781395002.0,3420.0,2026-06-13T23:56:42+00:00,0.0588425925925925,800000.0,6.8157501051983,-20.694716435310024,21.78820180360007,11.534813224895919,-0.12016595723228385,11.535439132972414,0.9334987146296351,1.0000000000000002,0.8987037368218423
1781395062.0,3480.0,2026-06-13T23:57:42+00:00,0.059537037037037,800000.0,7.05225794161501,-20.61539476176754,21.788273067376966,11.066196360380934,-0.12299181502403139,11.066879816509761,0.9222450949527286,1.0000000000000002,0.9071613292858633
1781395122.0,3540.0,2026-06-13T23:58:42+00:00,0.0602314814814814,800000.0,7.339918411667967,-20.51486447730424,21.788392937802957,10.544097438842329,-0.12455924978576131,10.544833133175155,0.9107012810572072,1.0000000000000002,0.9160880981073032
1781395182.0,3600.0,2026-06-13T23:59:42+00:00,0.0609259259259259,800000.0,7.690987508732062,-20.38602039291575,21.788554709292892,9.966660028566139,-0.12492622850998363,9.967442936259415,0.8990458448516255,1.0,0.9253690053292583
1781395242.0,3660.0,2026-06-14T00:00:42+00:00,0.0616203703703703,800000.0,8.121561036784865,-20.21867251388956,21.78886118864718,9.33243911586705,-0.12407515887681034,9.333263871573314,0.8874658176250001,1.0,0.9348668855310467
1781395302.0,3720.0,2026-06-14T00:01:42+00:00,0.0623148148148148,800000.0,8.653052330587439,-19.9976423102013,21.789470223083395,8.640620638178603,-0.12199111379413421,8.641481750531142,0.876154173659675,1.0,0.9444219332413714
1781395362.0,3780.0,2026-06-14T00:02:42+00:00,0.0630092592592592,800000.0,9.313910267352668,-19.6992946622435,21.790161418819107,7.891015346615034,-0.11886476114437959,7.891910543838918,0.8653067725214114,1.0,0.9538525891085441
1781395422.0,3840.0,2026-06-14T00:03:42+00:00,0.0637037037037037,800000.0,10.1423597342611,-19.28693587219738,21.79113022120273,7.084524012833258,-0.11455096666843315,7.085450050093905,0.855118742020491,1.0,0.9629582403882158
1781395482.0,3900.0,2026-06-14T00:04:42+00:00,0.0643981481481481,800000.0,11.188903827014585,-18.700521453499007,21.792225023685816,6.223193789220693,-0.10922091886376016,6.224152162930503,0.8457803067578127,1.0000000000000002,0.9715240743230942
1781395542.0,3960.0,2026-06-14T00:05:42+00:00,0.0650925925925925,800000.0,12.517413379122566,-17.840341853049456,21.79365584608293,5.310508740245046,-0.1029947665419783,5.311507413357725,0.8374721342487734,1.0000000000000002,0.9793282556638558
1781395602.0,4020.0,2026-06-14T00:06:42+00:00,0.065787037037037,800000.0,14.196958768460872,-16.537178041527763,21.795226446416336,4.3513318683912985,-0.09600226528857732,4.352390775633347,0.8303603502718541,1.0,0.9861513250314078
1781395662.0,4080.0,2026-06-14T00:07:42+00:00,0.0664814814814814,800000.0,-0.3416638930830877,-21.79439199375272,21.797069908434693,3.352097938471368,-0.08833538782678105,3.353261655440342,0.8245914449866288,1.0,0.9917873550072182
1781395722.0,4140.0,2026-06-14T00:08:42+00:00,0.0671759259259259,800000.0,-0.5189396498710722,-21.79299047327388,21.799168152212008,2.320667818438021,-0.08011740682754377,2.3220503703431272,0.8202873509264152,1.0,0.9960560105127273
1781395782.0,4200.0,2026-06-14T00:09:42+00:00,0.0678703703703703,800000.0,-0.6985498378372598,-21.79039596714841,21.801590040202576,1.266170226078021,-0.071586921586442,1.2681923074789132,0.8175410199805393,1.0000000000000002,0.9988143238077485
1781395842.0,4260.0,2026-06-14T00:10:42+00:00,0.0685648148148148,800000.0,-0.2289206864782141,-5.607868887222141,5.612539366184593,0.04903918799818769,-0.019962258333451288,0.0529465175180865,0.8164128465262254,1.0,0.9999668098860215
1781395902.0,4320.0,2026-06-14T00:11:42+00:00,0.0692592592592592,800000.0,-0.2766182447029403,-5.606815028307533,5.61363451027565,-0.22606656347008017,-0.018078578328282045,0.22678828478019672,0.8169282408336733,1.0,0.9994726008623233
1781395962.0,4380.0,2026-06-14T00:12:42+00:00,0.0699537037037037,800000.0,-0.325433489834574,-5.605275630805939,5.614714761554039,-0.4989864231934043,-0.01619019921503503,0.4992490090946297,0.8190765727673176,1.0000000000000002,0.9973485978894584
1781396022.0,4440.0,2026-06-14T00:13:42+00:00,0.0706481481481481,800000.0,-0.3758504192020483,-5.603380815057029,5.6159718745880065,-0.7673016671746734,-0.014670719801823228,0.7674419055984217,0.8228115771175386,1.0000000000000002,0.9936681807810368
1781396082.0,4500.0,2026-06-14T00:14:42+00:00,0.0713425925925926,800000.0,3.747860970124301,4.183996349543081,5.617142272042867,-1.0283456255151888,-0.012867110547532534,1.0284261218240556,0.8280531855719003,1.0000000000000002,0.9885556643945344
1781396142.0,4560.0,2026-06-14T00:15:42+00:00,0.072037037037037,800000.0,3.29664741431581,4.549427971510986,5.618289690135396,-1.2799077775049787,-0.0117424834832143,1.2799616419393542,0.8346906186652475,1.0,0.9821772953857247
1781396202.0,4620.0,2026-06-14T00:16:42+00:00,0.0727314814814814,800000.0,2.9388031528726937,4.789797333212892,5.619494858489312,-1.5202240788938723,-0.01019705986118875,1.5202582774247722,0.8425864773677401,1.0,0.9747300081368673
1781396262.0,4680.0,2026-06-14T00:17:42+00:00,0.0734259259259259,800000.0,2.6570496821239864,4.9531408930486,5.62081112648926,-1.7479461375454368,-0.009278999670316555,1.747970766230057,0.851581517729679,1.0,0.9664293270587178
